"aq_id","CC","CountryName","countries","code","name","IGRAC.region","Comment"
141,"IRQ","Iraq","Iraq; Syrian Arab Republic","AS125","Neogene Aquifer System (North-West): Upper and Lower Fars","Asia","Original IGRAC entry"
141,"SYR","Syria","Iraq; Syrian Arab Republic","AS125","Neogene Aquifer System (North-West): Upper and Lower Fars","Asia","Original IGRAC entry"
141,"TUR","Turkey","Iraq; Syrian Arab Republic","AS125","Neogene Aquifer System (North-West): Upper and Lower Fars","Asia","Discarded: BorderResolution"
286,"JOR","Jordan","Jordan; Saudi Arabia","AS126","Saq-Ram Aquifer System (West) / Disi","Asia","Original IGRAC entry"
286,"SAU","Saudi Arabia","Jordan; Saudi Arabia","AS126","Saq-Ram Aquifer System (West) / Disi","Asia","Original IGRAC entry"
282,"IRQ","Iraq","Iraq; Saudi Arabia","AS127","Wasia-Biyadh-Aruma Aquifer System (North): Sakaka-Rutba","Asia","Original IGRAC entry"
282,"SAU","Saudi Arabia","Iraq; Saudi Arabia","AS127","Wasia-Biyadh-Aruma Aquifer System (North): Sakaka-Rutba","Asia","Original IGRAC entry"
284,"IRN","Iran","Iraq; Kuwait; Saudi Arabia","AS128","Neogene Aquifer System (South-East): Dibdibba-Kuwait Group","Asia","Discarded: BorderResolution"
284,"IRQ","Iraq","Iraq; Kuwait; Saudi Arabia","AS128","Neogene Aquifer System (South-East): Dibdibba-Kuwait Group","Asia","Original IGRAC entry"
284,"KWT","Kuwait","Iraq; Kuwait; Saudi Arabia","AS128","Neogene Aquifer System (South-East): Dibdibba-Kuwait Group","Asia","Original IGRAC entry"
284,"SAU","Saudi Arabia","Iraq; Kuwait; Saudi Arabia","AS128","Neogene Aquifer System (South-East): Dibdibba-Kuwait Group","Asia","Original IGRAC entry"
285,"JOR","Jordan","Jordan; Saudi Arabia","AS129","Tawil Quaternary Aquifer System: Wadi Sirhan Basin","Asia","Original IGRAC entry"
285,"SAU","Saudi Arabia","Jordan; Saudi Arabia","AS129","Tawil Quaternary Aquifer System: Wadi Sirhan Basin","Asia","Original IGRAC entry"
283,"IRQ","Iraq","Iraq; Kuwait; Saudi Arabia","AS130","Umm er Radhuma-Dammam Aquifer System (North): Widyan-Salman","Asia","Original IGRAC entry"
283,"KWT","Kuwait","Iraq; Kuwait; Saudi Arabia","AS130","Umm er Radhuma-Dammam Aquifer System (North): Widyan-Salman","Asia","Original IGRAC entry"
283,"SAU","Saudi Arabia","Iraq; Kuwait; Saudi Arabia","AS130","Umm er Radhuma-Dammam Aquifer System (North): Widyan-Salman","Asia","Original IGRAC entry"
231,"SAU","Saudi Arabia","Saudi Arabia; Yemen","AS131","Wajid Aquifer System","Asia","Original IGRAC entry"
231,"YEM","Yemen","Saudi Arabia; Yemen","AS131","Wajid Aquifer System","Asia","Original IGRAC entry"
142,"IRN","Iran","Iran (Islamic Republic of); Turkmenistan","AS132","Sarakhas Aquifer","Asia","Original IGRAC entry"
142,"TKM","Turkmenistan","Iran (Islamic Republic of); Turkmenistan","AS132","Sarakhas Aquifer","Asia","Original IGRAC entry"
143,"IRN","Iran","Iran (Islamic Republic of); Turkmenistan","AS133","Aghdarband Aquifer","Asia","Original IGRAC entry"
144,"IRN","Iran","Afghanistan; Iran (Islamic Republic of); Turkmenistan","AS134","Janatabad Aquifer","Asia","Original IGRAC entry"
300,"IRN","Iran","Afghanistan; Iran (Islamic Republic of)","AS135","Torbat-e-jam Aquifer","Asia","Original IGRAC entry"
146,"IRN","Iran","Afghanistan; Iran (Islamic Republic of)","AS136","Taybad Aquifer","Asia","Original IGRAC entry"
145,"IRN","Iran","Afghanistan; Iran (Islamic Republic of)","AS137","Karat Aquifer","Asia","Original IGRAC entry"
183,"MNG","Mongolia","Mongolia; Russian Federation","AS138","Tes River Basin","Asia","Original IGRAC entry"
183,"RUS","Russia","Mongolia; Russian Federation","AS138","Tes River Basin","Asia","Original IGRAC entry"
230,"SAU","Saudi Arabia","Saudi Arabia; Yemen","AS139","Wasia-Biyadh-Aruma Aquifer System (South): Tawila-Mahra/Cretaceous Sands","Asia","Original IGRAC entry"
230,"YEM","Yemen","Saudi Arabia; Yemen","AS139","Wasia-Biyadh-Aruma Aquifer System (South): Tawila-Mahra/Cretaceous Sands","Asia","Original IGRAC entry"
233,"ARE","United Arab Emirates","Bahrain; Qatar; Saudi Arabia; United Arab Emirates","AS140","Umm er Radhuma-Dammam Aquifer System (Centre): Gulf","Asia","Original IGRAC entry"
233,"QAT","Qatar","Bahrain; Qatar; Saudi Arabia; United Arab Emirates","AS140","Umm er Radhuma-Dammam Aquifer System (Centre): Gulf","Asia","Original IGRAC entry"
233,"SAU","Saudi Arabia","Bahrain; Qatar; Saudi Arabia; United Arab Emirates","AS140","Umm er Radhuma-Dammam Aquifer System (Centre): Gulf","Asia","Original IGRAC entry"
232,"ARE","United Arab Emirates","Oman; Saudi Arabia; United Arab Emirates; Yemen","AS141","Umm er Radhuma-Dammam Aquifer System (South): Rub' al Khali","Asia","Original IGRAC entry"
232,"OMN","Oman","Oman; Saudi Arabia; United Arab Emirates; Yemen","AS141","Umm er Radhuma-Dammam Aquifer System (South): Rub' al Khali","Asia","Original IGRAC entry"
232,"SAU","Saudi Arabia","Oman; Saudi Arabia; United Arab Emirates; Yemen","AS141","Umm er Radhuma-Dammam Aquifer System (South): Rub' al Khali","Asia","Original IGRAC entry"
232,"YEM","Yemen","Oman; Saudi Arabia; United Arab Emirates; Yemen","AS141","Umm er Radhuma-Dammam Aquifer System (South): Rub' al Khali","Asia","Original IGRAC entry"
117,"JOR","Jordan","Jordan; Syrian Arab Republic","AS142","Basalt Aquifer System (West): Yarmouk Basin","Asia","Original IGRAC entry"
117,"SYR","Syria","Jordan; Syrian Arab Republic","AS142","Basalt Aquifer System (West): Yarmouk Basin","Asia","Original IGRAC entry"
118,"JOR","Jordan","Jordan; Syrian Arab Republic","AS143","Basalt Aquifer System (South): Azraq-Dhuleil Basin","Asia","Original IGRAC entry"
118,"SAU","Saudi Arabia","Jordan; Syrian Arab Republic","AS143","Basalt Aquifer System (South): Azraq-Dhuleil Basin","Asia","Discarded: BorderResolution"
118,"SYR","Syria","Jordan; Syrian Arab Republic","AS143","Basalt Aquifer System (South): Azraq-Dhuleil Basin","Asia","Original IGRAC entry"
177,"KAZ","Kazakhstan","Kazakhstan; Russian Federation","AS150","Irtysh-Obsky","Asia","Original IGRAC entry"
177,"RUS","Russia","Kazakhstan; Russian Federation","AS150","Irtysh-Obsky","Asia","Original IGRAC entry"
249,"BRN","Brunei","Brunei Darussalam; Malaysia","AS151","Limbang Aquifer","Asia","Original IGRAC entry"
249,"MYS","Malaysia","Brunei Darussalam; Malaysia","AS151","Limbang Aquifer","Asia","Original IGRAC entry"
250,"MYS","Malaysia","Malaysia; Thailand","AS152","Golok Aquifer","Asia","Original IGRAC entry"
250,"THA","Thailand","Malaysia; Thailand","AS152","Golok Aquifer","Asia","Original IGRAC entry"
251,"BRN","Brunei","Brunei Darussalam; Indonesia; Malaysia","AS153","Baram Aquifer","Asia","Original IGRAC entry"
251,"IDN","Indonesia","Brunei Darussalam; Indonesia; Malaysia","AS153","Baram Aquifer","Asia","Original IGRAC entry"
251,"MYS","Malaysia","Brunei Darussalam; Indonesia; Malaysia","AS153","Baram Aquifer","Asia","Original IGRAC entry"
252,"IDN","Indonesia","Indonesia; Malaysia","AS154","Palah Basin Aquifer","Asia","Original IGRAC entry"
252,"MYS","Malaysia","Indonesia; Malaysia","AS154","Palah Basin Aquifer","Asia","Original IGRAC entry"
278,"IDN","Indonesia","Indonesia; Papua New Guinea","AS155","Jayapura Basin Aquifer","Asia","Original IGRAC entry"
278,"PNG","Papua New Guinea","Indonesia; Papua New Guinea","AS155","Jayapura Basin Aquifer","Asia","Original IGRAC entry"
279,"IDN","Indonesia","Indonesia; Timor-Leste","AS156","Besikama Basin Aquifer","Asia","Original IGRAC entry"
279,"TLS","Timor-Leste","Indonesia; Timor-Leste","AS156","Besikama Basin Aquifer","Asia","Original IGRAC entry"
356,"ISR","Israel","Israel; Lebanon","AS157","Eocene Aquifer","Asia","Original IGRAC entry"
356,"LBN","Lebanon","Israel; Lebanon","AS157","Eocene Aquifer","Asia","Original IGRAC entry"
63,"BGD","Bangladesh","Bangladesh; India; Nepal; Pakistan","AS158","Indo-Gangetic Basin alluvial aquifer system","Asia","Original IGRAC entry"
63,"BTN","Bhutan","Bangladesh; India; Nepal; Pakistan","AS158","Indo-Gangetic Basin alluvial aquifer system","Asia","Discarded: BorderResolution"
63,"IND","India","Bangladesh; India; Nepal; Pakistan","AS158","Indo-Gangetic Basin alluvial aquifer system","Asia","Original IGRAC entry"
63,"NPL","Nepal","Bangladesh; India; Nepal; Pakistan","AS158","Indo-Gangetic Basin alluvial aquifer system","Asia","Original IGRAC entry"
63,"PAK","Pakistan","Bangladesh; India; Nepal; Pakistan","AS158","Indo-Gangetic Basin alluvial aquifer system","Asia","Original IGRAC entry"
386,"124","No Man's Land","Israel; State of Palestine","AS159","Eastern Mountain Aquifer","Asia","Discarded: disputed"
386,"ISR","Israel","Israel; State of Palestine","AS159","Eastern Mountain Aquifer","Asia","Original IGRAC entry"
386,"JOR","Jordan","Israel; State of Palestine","AS159","Eastern Mountain Aquifer","Asia","Discarded: BorderResolution"
386,"PSE","West Bank","Israel; State of Palestine","AS159","Eastern Mountain Aquifer","Asia","Added to IGRAC"
390,"EGY","Egypt","Egypt; Israel","AS160","Sinai–Negev Basin","Asia","Original IGRAC entry"
390,"ISR","Israel","Egypt; Israel","AS160","Sinai–Negev Basin","Asia","Original IGRAC entry"
390,"JOR","Jordan","Egypt; Israel","AS160","Sinai–Negev Basin","Asia","Discarded: BorderResolution"
62,"ISR","Israel","Israel; Jordan","AS161","Arava Valley / Wadi Araba Alluvial Aquifer","Asia","Original IGRAC entry"
62,"JOR","Jordan","Israel; Jordan","AS161","Arava Valley / Wadi Araba Alluvial Aquifer","Asia","Original IGRAC entry"
208,"GTM","Guatemala","Guatemala; Mexico","C001","Soconusco-Suchiate / Coatán","Americas","Original IGRAC entry"
208,"MEX","Mexico","Guatemala; Mexico","C001","Soconusco-Suchiate / Coatán","Americas","Original IGRAC entry"
207,"GTM","Guatemala","Guatemala; Mexico","C002","Chicomuselo-Cuilco / Selegua","Americas","Original IGRAC entry"
207,"MEX","Mexico","Guatemala; Mexico","C002","Chicomuselo-Cuilco / Selegua","Americas","Original IGRAC entry"
206,"GTM","Guatemala","Guatemala; Mexico","C003","Ocosingo-Usumacinta-Pocóm-Ixcán","Americas","Original IGRAC entry"
206,"MEX","Mexico","Guatemala; Mexico","C003","Ocosingo-Usumacinta-Pocóm-Ixcán","Americas","Original IGRAC entry"
205,"GTM","Guatemala","Guatemala; Mexico","C004","Márquez de Comillas-Chixoy / Xaclbal","Americas","Original IGRAC entry"
205,"MEX","Mexico","Guatemala; Mexico","C004","Márquez de Comillas-Chixoy / Xaclbal","Americas","Original IGRAC entry"
288,"GTM","Guatemala","Guatemala; Mexico","C005","Boca del Cerro-San Pedro","Americas","Original IGRAC entry"
288,"MEX","Mexico","Guatemala; Mexico","C005","Boca del Cerro-San Pedro","Americas","Original IGRAC entry"
204,"GTM","Guatemala","Guatemala; Mexico","C006","Trinitaria-Nentón","Americas","Original IGRAC entry"
204,"MEX","Mexico","Guatemala; Mexico","C006","Trinitaria-Nentón","Americas","Original IGRAC entry"
365,"BLZ","Belize","Belize; Guatemala; Mexico","C007","Península de Yucatán-Candelaria-Hondo","Americas","Original IGRAC entry"
365,"GTM","Guatemala","Belize; Guatemala; Mexico","C007","Península de Yucatán-Candelaria-Hondo","Americas","Original IGRAC entry"
365,"MEX","Mexico","Belize; Guatemala; Mexico","C007","Península de Yucatán-Candelaria-Hondo","Americas","Original IGRAC entry"
362,"BLZ","Belize","Belize; Guatemala","C008","Mopán-Belice","Americas","Original IGRAC entry"
362,"GTM","Guatemala","Belize; Guatemala","C008","Mopán-Belice","Americas","Original IGRAC entry"
361,"BLZ","Belize","Belize; Guatemala","C009","Pusila-Moho","Americas","Original IGRAC entry"
361,"GTM","Guatemala","Belize; Guatemala","C009","Pusila-Moho","Americas","Original IGRAC entry"
364,"BLZ","Belize","Belize; Guatemala","C010","Sarstún","Americas","Original IGRAC entry"
364,"GTM","Guatemala","Belize; Guatemala","C010","Sarstún","Americas","Original IGRAC entry"
363,"BLZ","Belize","Belize; Guatemala","C011","Temash","Americas","Original IGRAC entry"
363,"GTM","Guatemala","Belize; Guatemala","C011","Temash","Americas","Original IGRAC entry"
57,"GTM","Guatemala","Guatemala; Honduras","C012","Delta del Río Motagua","Americas","Original IGRAC entry"
57,"HND","Honduras","Guatemala; Honduras","C012","Delta del Río Motagua","Americas","Original IGRAC entry"
217,"GTM","Guatemala","Guatemala; Honduras","C013","Chiquimula - Copán Ruinas","Americas","Original IGRAC entry"
217,"HND","Honduras","Guatemala; Honduras","C013","Chiquimula - Copán Ruinas","Americas","Original IGRAC entry"
357,"HND","Honduras","El Salvador; Honduras","C014","Ocotepeque-Citala","Americas","Original IGRAC entry"
357,"SLV","El Salvador","El Salvador; Honduras","C014","Ocotepeque-Citala","Americas","Original IGRAC entry"
294,"GTM","Guatemala","El Salvador; Guatemala","C015","Ostua-Metapán","Americas","Original IGRAC entry"
294,"HND","Honduras","El Salvador; Guatemala","C015","Ostua-Metapán","Americas","Discarded: BorderResolution"
294,"SLV","El Salvador","El Salvador; Guatemala","C015","Ostua-Metapán","Americas","Original IGRAC entry"
293,"GTM","Guatemala","El Salvador; Guatemala","C016","Río Paz","Americas","Original IGRAC entry"
293,"SLV","El Salvador","El Salvador; Guatemala","C016","Río Paz","Americas","Original IGRAC entry"
215,"HND","Honduras","Honduras; Nicaragua","C017","Estero Real-Río Negro","Americas","Original IGRAC entry"
215,"NIC","Nicaragua","Honduras; Nicaragua","C017","Estero Real-Río Negro","Americas","Original IGRAC entry"
219,"CRI","Costa Rica","Costa Rica; Panama","C018","Sixaola / Salinas Aquifer","Americas","Original IGRAC entry"
219,"PAN","Panama","Costa Rica; Panama","C018","Sixaola / Salinas Aquifer","Americas","Original IGRAC entry"
209,"DOM","Dominican Republic","Dominican Republic; Haiti","CB001","Plaine du Nord–Massacre","Americas","Original IGRAC entry"
209,"HTI","Haiti","Dominican Republic; Haiti","CB001","Plaine du Nord–Massacre","Americas","Original IGRAC entry"
212,"DOM","Dominican Republic","Dominican Republic; Haiti","CB002","Artibonito","Americas","Original IGRAC entry"
212,"HTI","Haiti","Dominican Republic; Haiti","CB002","Artibonito","Americas","Original IGRAC entry"
210,"DOM","Dominican Republic","Dominican Republic; Haiti","CB003","Los Lagos","Americas","Original IGRAC entry"
210,"HTI","Haiti","Dominican Republic; Haiti","CB003","Los Lagos","Americas","Original IGRAC entry"
211,"DOM","Dominican Republic","Dominican Republic; Haiti","CB004","Pedernales","Americas","Original IGRAC entry"
211,"HTI","Haiti","Dominican Republic; Haiti","CB004","Pedernales","Americas","Original IGRAC entry"
110,"HRV","Croatia","Croatia; Slovenia","EB010 - EB012","Cerknica / Kupa Aquifer; Kočevje Goteniška Gora Aquifer; Radovica-Metlika / Zumberak Aquifer","Europe","Original IGRAC entry"
110,"SVN","Slovenia","Croatia; Slovenia","EB010 - EB012","Cerknica / Kupa Aquifer; Kočevje Goteniška Gora Aquifer; Radovica-Metlika / Zumberak Aquifer","Europe","Original IGRAC entry"
18,"HRV","Croatia","Croatia; Slovenia","EB013","Ormož-Središće ob Drava / Drava-Varaždin Aquifer","Europe","Original IGRAC entry"
18,"SVN","Slovenia","Croatia; Slovenia","EB013","Ormož-Središće ob Drava / Drava-Varaždin Aquifer","Europe","Original IGRAC entry"
107,"HRV","Croatia","Croatia; Slovenia","EB014 - EB015","Bregana-Obrežje / Sava-Samobor","Europe","Original IGRAC entry"
107,"SVN","Slovenia","Croatia; Slovenia","EB014 - EB015","Bregana-Obrežje / Sava-Samobor","Europe","Original IGRAC entry"
111,"HRV","Croatia","Croatia; Slovenia","EB016 - EB021","Bizeljsko / Sutla Aquifer (Boč, Rogaška, Atomske Toplice, Bohor, Orlica Aquifers)","Europe","Original IGRAC entry"
111,"SVN","Slovenia","Croatia; Slovenia","EB016 - EB021","Bizeljsko / Sutla Aquifer (Boč, Rogaška, Atomske Toplice, Bohor, Orlica Aquifers)","Europe","Original IGRAC entry"
112,"HRV","Croatia","Croatia; Slovenia","EB022","Dolinsko-Ravensko / Mura Aquifer","Europe","Original IGRAC entry"
112,"SVN","Slovenia","Croatia; Slovenia","EB022","Dolinsko-Ravensko / Mura Aquifer","Europe","Original IGRAC entry"
103,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Croatia","EB023","Kupa Aquifer","Europe","Added to IGRAC"
103,"HRV","Croatia","Bosnia and Herzegovina; Croatia","EB023","Kupa Aquifer","Europe","Original IGRAC entry"
415,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Croatia","EB024","Una","Europe","Added to IGRAC"
415,"HRV","Croatia","Bosnia and Herzegovina; Croatia","EB024","Una","Europe","Original IGRAC entry"
115,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Croatia","EB025","Krka","Europe","Added to IGRAC"
115,"HRV","Croatia","Bosnia and Herzegovina; Croatia","EB025","Krka","Europe","Original IGRAC entry"
399,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Croatia","EB026","Cetina","Europe","Added to IGRAC"
399,"HRV","Croatia","Bosnia and Herzegovina; Croatia","EB026","Cetina","Europe","Original IGRAC entry"
400,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Croatia","EB027","Neretva","Europe","Added to IGRAC"
400,"HRV","Croatia","Bosnia and Herzegovina; Croatia","EB027","Neretva","Europe","Original IGRAC entry"
401,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Croatia","EB028","Trebišnjica","Europe","Added to IGRAC"
401,"HRV","Croatia","Bosnia and Herzegovina; Croatia","EB028","Trebišnjica","Europe","Original IGRAC entry"
401,"MNE","Montenegro","Bosnia and Herzegovina; Croatia","EB028","Trebišnjica","Europe","Discarded: BorderResolution"
86,"BIH","Bosnia & Herzegovina","Croatia; Montenegro","EB029","Dinaric Littoral (West Coast aquifer)","Europe","Discarded: BorderResolution"
86,"HRV","Croatia","Croatia; Montenegro","EB029","Dinaric Littoral (West Coast aquifer)","Europe","Original IGRAC entry"
86,"MNE","Montenegro","Croatia; Montenegro","EB029","Dinaric Littoral (West Coast aquifer)","Europe","Original IGRAC entry"
402,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Montenegro","EB030","Bilećko Lake","Europe","Added to IGRAC"
402,"MNE","Montenegro","Bosnia and Herzegovina; Montenegro","EB030","Bilećko Lake","Europe","Original IGRAC entry"
85,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Croatia","EB031","Posavina I / Sava Aquifer","Europe","Added to IGRAC"
85,"HRV","Croatia","Bosnia and Herzegovina; Croatia","EB031","Posavina I / Sava Aquifer","Europe","Original IGRAC entry"
113,"HRV","Croatia","Croatia; Serbia","EB032","Srem-West Srem / Sava Aquifer","Europe","Original IGRAC entry"
113,"SRB","Serbia","Croatia; Serbia","EB032","Srem-West Srem / Sava Aquifer","Europe","Original IGRAC entry"
108,"HRV","Croatia","Croatia; Serbia","EB033","South Western Backa / Dunav Aquifer","Europe","Original IGRAC entry"
108,"SRB","Serbia","Croatia; Serbia","EB033","South Western Backa / Dunav Aquifer","Europe","Original IGRAC entry"
75,"HRV","Croatia","Croatia; Hungary","EB034","Mura Aquifer","Europe","Original IGRAC entry"
75,"HUN","Hungary","Croatia; Hungary","EB034","Mura Aquifer","Europe","Original IGRAC entry"
76,"HRV","Croatia","Croatia; Hungary","EB035","Drava / Drava West Aquifer","Europe","Original IGRAC entry"
76,"HUN","Hungary","Croatia; Hungary","EB035","Drava / Drava West Aquifer","Europe","Original IGRAC entry"
77,"HRV","Croatia","Hungary; Serbia","EB036","Northeast Backa / Danube -Tisza Interfluve or Backa / Danube-Tisza Interfluve Aquifer","Europe","Added to IGRAC"
77,"HUN","Hungary","Hungary; Serbia","EB036","Northeast Backa / Danube -Tisza Interfluve or Backa / Danube-Tisza Interfluve Aquifer","Europe","Original IGRAC entry"
26,"HUN","Hungary","Hungary; Romania","EB040","Mures / Maros alluvial fan aquifer","Europe","Original IGRAC entry"
26,"ROU","Romania","Hungary; Romania","EB040","Mures / Maros alluvial fan aquifer","Europe","Original IGRAC entry"
26,"SRB","Serbia","Hungary; Romania","EB040","Mures / Maros alluvial fan aquifer","Europe","Discarded: BorderResolution"
374,"HUN","Hungary","Hungary; Romania","EB041","Körös Valley, Sárrét, Shallow Crişuri aquifer","Europe","Original IGRAC entry"
374,"ROU","Romania","Hungary; Romania","EB041","Körös Valley, Sárrét, Shallow Crişuri aquifer","Europe","Original IGRAC entry"
375,"HUN","Hungary","Hungary; Romania","EB042 - EB043","Körös – Crişuri holocene, pleistocene transboundary aquifer (Hortobágy-Nagykunság Bihar Northern Part)","Europe","Original IGRAC entry"
375,"ROU","Romania","Hungary; Romania","EB042 - EB043","Körös – Crişuri holocene, pleistocene transboundary aquifer (Hortobágy-Nagykunság Bihar Northern Part)","Europe","Original IGRAC entry"
87,"ALB","Albania","Albania; Montenegro","EB044","Skadar / Shkoder Lake, Dinaric East Coast Aquifer","Europe","Original IGRAC entry"
87,"MNE","Montenegro","Albania; Montenegro","EB044","Skadar / Shkoder Lake, Dinaric East Coast Aquifer","Europe","Original IGRAC entry"
373,"HUN","Hungary","Hungary; Romania","EB046","Nyírség, keleti rész / Nyírség, east margin aquifer","Europe","Original IGRAC entry"
373,"ROU","Romania","Hungary; Romania","EB046","Nyírség, keleti rész / Nyírség, east margin aquifer","Europe","Original IGRAC entry"
394,"HUN","Hungary","Hungary; Romania","EB047","Somes / Szamos alluvial fan aquifer","Europe","Original IGRAC entry"
394,"ROU","Romania","Hungary; Romania","EB047","Somes / Szamos alluvial fan aquifer","Europe","Original IGRAC entry"
394,"UKR","Ukraine","Hungary; Romania","EB047","Somes / Szamos alluvial fan aquifer","Europe","Discarded: BorderResolution"
106,"SRB","Serbia","Bosnia and Herzegovina; Serbia","EB048","Macva-Semberija Aquifer","Europe","Original IGRAC entry"
90,"BIH","Bosnia & Herzegovina","Bosnia and Herzegovina; Serbia","EB049","Tara Massif","Europe","Added to IGRAC"
90,"SRB","Serbia","Bosnia and Herzegovina; Serbia","EB049","Tara Massif","Europe","Original IGRAC entry"
89,"MNE","Montenegro","Montenegro; Serbia","EB050","Lim Aquifer","Europe","Original IGRAC entry"
89,"SRB","Serbia","Montenegro; Serbia","EB050","Lim Aquifer","Europe","Original IGRAC entry"
109,"MNE","Montenegro","Montenegro; Serbia","EB051","Pešter Aquifer","Europe","Original IGRAC entry"
109,"SRB","Serbia","Montenegro; Serbia","EB051","Pešter Aquifer","Europe","Original IGRAC entry"
114,"MNE","Montenegro","Montenegro; Serbia","EB052","Metohija Aquifer","Europe","Original IGRAC entry"
114,"SRB","Serbia","Montenegro; Serbia","EB052","Metohija Aquifer","Europe","Original IGRAC entry"
114,"XKX","Kosovo","Montenegro; Serbia","EB052","Metohija Aquifer","Europe","Added to IGRAC"
88,"ALB","Albania","Albania; Serbia","EB053","Beli Drim / Drini i Bardhë Aquifer","Europe","Original IGRAC entry"
88,"XKX","Kosovo","Albania; Serbia","EB053","Beli Drim / Drini i Bardhë Aquifer","Europe","Added to IGRAC"
96,"MKD","Macedonia","North Macedonia; Serbia","EB054","Tetovo-Gostivar","Europe","Original IGRAC entry"
96,"XKX","Kosovo","North Macedonia; Serbia","EB054","Tetovo-Gostivar","Europe","Added to IGRAC"
97,"ALB","Albania","Albania; North Macedonia","EB055","Korab / Bistra - Stogovo Aquifer","Europe","Original IGRAC entry"
97,"MKD","Macedonia","Albania; North Macedonia","EB055","Korab / Bistra - Stogovo Aquifer","Europe","Original IGRAC entry"
98,"ALB","Albania","Albania; North Macedonia","EB056","Jablanica / Golobordo Aquifer","Europe","Original IGRAC entry"
98,"MKD","Macedonia","Albania; North Macedonia","EB056","Jablanica / Golobordo Aquifer","Europe","Original IGRAC entry"
78,"ALB","Albania","Albania; Greece; North Macedonia","EB057","Prespa and Ohrid Lake Aquifer","Europe","Original IGRAC entry"
78,"GRC","Greece","Albania; Greece; North Macedonia","EB057","Prespa and Ohrid Lake Aquifer","Europe","Original IGRAC entry"
78,"MKD","Macedonia","Albania; Greece; North Macedonia","EB057","Prespa and Ohrid Lake Aquifer","Europe","Original IGRAC entry"
99,"ALB","Albania","Albania; Greece","EB059","Mourgana Mountain / Mali I Gjerë Aquifer","Europe","Original IGRAC entry"
99,"GRC","Greece","Albania; Greece","EB059","Mourgana Mountain / Mali I Gjerë Aquifer","Europe","Original IGRAC entry"
82,"ALB","Albania","Albania; Greece","EB061","Nemechka / Vjosa-Pogoni Aquifer","Europe","Original IGRAC entry"
82,"GRC","Greece","Albania; Greece","EB061","Nemechka / Vjosa-Pogoni Aquifer","Europe","Original IGRAC entry"
83,"GRC","Greece","Greece; North Macedonia","EB062","Pelagonia - Florina / Bitolsko Aquifer","Europe","Original IGRAC entry"
83,"MKD","Macedonia","Greece; North Macedonia","EB062","Pelagonia - Florina / Bitolsko Aquifer","Europe","Original IGRAC entry"
84,"GRC","Greece","Greece; North Macedonia","EB063","Systima Axiou","Europe","Original IGRAC entry"
84,"MKD","Macedonia","Greece; North Macedonia","EB063","Systima Axiou","Europe","Original IGRAC entry"
384,"GRC","Greece","Greece; North Macedonia","EB064 - EB066","Dojran / Doirani Lake aquifer","Europe","Original IGRAC entry"
384,"MKD","Macedonia","Greece; North Macedonia","EB064 - EB066","Dojran / Doirani Lake aquifer","Europe","Original IGRAC entry"
79,"BGR","Bulgaria","Bulgaria; Greece; North Macedonia","EB067 - EB069","Sandansky-Petrich Aquifer ; Sandansky Valley Aquifer ; Petrich Valley Aquifer","Europe","Original IGRAC entry"
79,"GRC","Greece","Bulgaria; Greece; North Macedonia","EB067 - EB069","Sandansky-Petrich Aquifer ; Sandansky Valley Aquifer ; Petrich Valley Aquifer","Europe","Original IGRAC entry"
79,"MKD","Macedonia","Bulgaria; Greece; North Macedonia","EB067 - EB069","Sandansky-Petrich Aquifer ; Sandansky Valley Aquifer ; Petrich Valley Aquifer","Europe","Original IGRAC entry"
95,"MKD","Macedonia","North Macedonia; Serbia","EB070","The former Yugoslav Republic of Macedonia - Central Serbia","Europe","Original IGRAC entry"
95,"XKX","Kosovo","North Macedonia; Serbia","EB070","The former Yugoslav Republic of Macedonia - Central Serbia","Europe","Added to IGRAC"
94,"MKD","Macedonia","North Macedonia; Serbia","EB071","The former Yugoslav Republic of Macedonia - SW Serbia","Europe","Original IGRAC entry"
94,"SRB","Serbia","North Macedonia; Serbia","EB071","The former Yugoslav Republic of Macedonia - SW Serbia","Europe","Original IGRAC entry"
93,"BGR","Bulgaria","Bulgaria; Serbia","EB072","Zemen","Europe","Original IGRAC entry"
93,"SRB","Serbia","Bulgaria; Serbia","EB072","Zemen","Europe","Original IGRAC entry"
104,"BGR","Bulgaria","Bulgaria; Serbia","EB073","Stara Planina / Salasha Montana Aquifer","Europe","Original IGRAC entry"
104,"SRB","Serbia","Bulgaria; Serbia","EB073","Stara Planina / Salasha Montana Aquifer","Europe","Original IGRAC entry"
91,"ROU","Romania","Romania; Serbia","EB075","Miroc & Golubac","Europe","Original IGRAC entry"
91,"SRB","Serbia","Romania; Serbia","EB075","Miroc & Golubac","Europe","Original IGRAC entry"
92,"ROU","Romania","Romania; Serbia","EB076","Dacian Basin","Europe","Original IGRAC entry"
92,"SRB","Serbia","Romania; Serbia","EB076","Dacian Basin","Europe","Original IGRAC entry"
