"aq_id","CountryName","type","area_km2","lat_c","lon_c","CSI","RDS_mainDist","GWIrrig","Irrig","IrrigNeed","IrNeed0","Overdraft","OverIR6","G_Irrig","G_IrrigGW","G_IrrigNeed","G_CSI","gini_crpGWSpct_gt0","gini_gwpct_gt0","RiverBorder","IGRAC_Code","CountryCode","Countries","AquiferName","Region"
73,"Portugal","treat",209.519857928524,38.9655273674224,-7.05094084146977,6140.81530595942,0,0.0410688290618375,0.311124750880077,0.458581116282669,0.458581116282669,0.297770256085561,0,0.00685926762579436,0.142161117063575,0.00953938432031776,0.947298167860081,0.00953938432031776,0.00685926762579436,FALSE,"EU010","PRT","Portugal; Spain","Detrital Aquifer of the Guadiana Middle Basin","EUCA"
413,"Switzerland","treat",37.5684883323998,46.1692038158081,6.11459269212391,9411.92731468128,0,0,0,0.109887057775143,0.213638110268093,0,0,NA,NA,-0.551053280160284,0.924366077710594,-0.551053280160284,NA,FALSE,"EU024","CHE","France; Switzerland","Nappe du Genevois","EUCA"
413,"France","treat",5.08204299728362,46.1501398606698,6.0819957203019,10000,0,0,0,0.266786016147307,0.297633432378801,0,0,NA,NA,0.173895811255451,0.987789470703713,0.173895811255451,NA,FALSE,"EU024","FRA","France; Switzerland","Nappe du Genevois","EUCA"
376,"Austria","treat",1620.52939308347,48.2171532242589,13.5543448045827,8307.02367702587,0,0.000985415818896718,0.000985415818896718,0.0826775895068798,0.315600973775024,0,0,0.663844596530056,0.663844596530042,0.606178258825938,-0.72117117973179,0.606178258825938,0.663844596530042,FALSE,"EU035","AUT","Austria; Germany","Thermalwasser im Tiefen Malmkarst des südbayerischen und oberösterreichischen Molassebeckens","EUCA"
376,"Germany","treat",4308.37772026144,48.630561341667,12.6696244063668,8942.01305484439,0,0.00302498072360106,0.00339847475702311,0.0247983688914648,0.389755884853753,0,0,0.477547564219286,0.474221879026172,0.31055800246079,-0.939492732163924,0.31055800246079,0.474221879026172,FALSE,"EU035","DEU","Austria; Germany","Thermalwasser im Tiefen Malmkarst des südbayerischen und oberösterreichischen Molassebeckens","EUCA"
393,"Hungary","treat",1147.24226314918,47.8251004206387,17.3343714430241,8532.7394491505,0,0.00885528928495322,0.0584992515904481,0.405464104561334,0.409549008980165,0,0,0.00491571765564469,-0.88492961041541,0.0146442434012439,0.870984428632808,0.0146442434012439,0.00990913302161345,FALSE,"EU077","HUN","Hungary; Slovakia","Szigetköz, Hanság-Rábca / Podunajska Basin, Zitny Ostrov","EUCA"
393,"Slovakia","treat",2183.71627024169,48.0013152826091,17.5678386274379,8980.11931807283,0,0.00269128989135589,0.171842033945827,0.483520285093162,0.485627147983389,0,0,0.195829310417807,-0.770561851728888,0.0373365034915867,0.930705622184079,0.0373365034915867,0.192872487124339,FALSE,"EU077","SVK","Hungary; Slovakia","Szigetköz, Hanság-Rábca / Podunajska Basin, Zitny Ostrov","EUCA"
395,"Hungary","treat",145.10110453826,48.0692978393414,19.2597253476653,9614.08061752664,0,0,0.000171414101479247,0.191504664368864,0.219427809923386,0,0,-0.990773820499738,NA,0.0618045649016354,0.953158919518758,0.0618045649016354,-0.990773820499738,FALSE,"EU081","HUN","Hungary; Slovakia","Ipoly Völgy / Alúvium Ipla","EUCA"
395,"Slovakia","treat",196.47198827473,48.1009609289231,19.1816760576357,9368.29367702724,0,0,0.00330289328077404,0.419653885209998,0.438905979995142,0,0,0.100881658481263,NA,0.0315279056571879,0.975703421717474,0.0315279056571879,0.100881658481263,FALSE,"EU081","SVK","Hungary; Slovakia","Ipoly Völgy / Alúvium Ipla","EUCA"
23,"Hungary","treat",490.490942218342,48.4672247467543,20.6284984957122,9927.39470969448,0,0,5.52396698811849e-07,0.000149986641852719,0.0561544595681695,0,0,-0.910831089572598,NA,-0.976517037350012,0.394865320546168,-0.976517037350012,-0.888801641183959,FALSE,"EU082","HUN","Hungary; Slovakia","Slovensky Kras / Aggtelek Aquifer","EUCA"
23,"Slovakia","treat",593.846717521848,48.5976306806152,20.5882350992978,9226.93604438163,0,0,2.13234149150213e-06,0.0120223796803662,0.0745886415789477,0,0,0.190758658308817,NA,0.249918256681492,0.942540485805634,0.249918256681492,0.238759375276485,FALSE,"EU082","SVK","Hungary; Slovakia","Slovensky Kras / Aggtelek Aquifer","EUCA"
377,"Hungary","treat",745.588650998813,48.2782765293753,21.7242760707402,7620.59654234044,0,0,0.00469501253740849,0.30360189186875,0.30360189186875,0,0,-0.36103896008723,NA,-0.0164644777039213,-0.722166882108188,-0.0164644777039213,-0.627842417160653,FALSE,"EU083","HUN","Hungary; Slovakia","Bodrog Aquifer","EUCA"
377,"Slovakia","treat",1457.21740365644,48.604485051848,21.929490611584,7917.20757508743,0,0,0.0158123947917023,0.373363736473559,0.383894199520507,0,0,-0.307725963376839,NA,-0.0329817956826126,-0.76529945470593,-0.0329817956826126,-0.302542965714144,FALSE,"EU083","SVK","Hungary; Slovakia","Bodrog Aquifer","EUCA"
378,"Romania","treat",2041.77147882539,47.798049023775,26.2362333329107,9724.4226596939,0.929912500530625,0,0.00164558218428096,0.249233124628862,0.251196874673523,0,0,0.0130227437738888,NA,0.00657064948273001,-0.846968868041154,0.00657064948273001,0.0789914067612574,FALSE,"EU084","ROU","Romania; Ukraine","Siret","EUCA"
378,"Ukraine","treat",343.926412773183,48.0569017798051,26.0723903841886,9329.95682167359,0.0133351737932891,0,0.01026044840651,0.206240083116831,0.206871389653441,0,0,0.227283892507661,NA,0.0722200838929263,-0.21873016257285,0.0722200838929263,NA,FALSE,"EU084","UKR","Romania; Ukraine","Siret","EUCA"
304,"Moldova","treat",10302.5808844416,47.4210527629603,29.01491944662,9749.07441715015,0.331221769581876,0,0.0757831373217327,0.399312548177328,0.399580634902825,0,0,-0.132192185218102,NA,0.00382511826096144,-0.333582563465678,0.00382511826096144,NA,FALSE,"EU085","MDA","Republic of Moldova; Ukraine","Dniester","EUCA"
304,"Ukraine","treat",9098.52004825562,47.5065593252446,29.3142447825475,9797.69185570451,0,0,0.0172192572333044,0.426805595247551,0.426932650802527,0,0,-0.426401070663493,NA,0.0129769727814,0.44348067389072,0.0129769727814,NA,FALSE,"EU085","UKR","Republic of Moldova; Ukraine","Dniester","EUCA"
305,"Belarus","treat",15222.3619963748,51.8649099995287,27.6409807260092,8338.24122470747,4.82945458614285,0,0.000440062752037088,0.000672078380443362,0.0870611826706712,0,0,0.228345058399937,NA,-0.401594662376284,-0.259743935858295,-0.401594662376284,0.228345058399937,FALSE,"EU086; EU088 - EU089","BLR","Belarus; Ukraine","Cenomanian Terringeous Aquifer; Upper Proterozoic Terringenous Aquifer; Pripyat","EUCA"
305,"Ukraine","treat",15066.6002281603,51.4803719425494,27.7154930604684,8606.23471278037,0.532445450370077,0,1.17453079268956e-05,0.00577654885791502,0.0322614615138156,0,0,0.188059451380347,NA,0.345699469263548,-0.147937383599882,0.345699469263548,-0.913557155521927,FALSE,"EU086; EU088 - EU089","UKR","Belarus; Ukraine","Cenomanian Terringeous Aquifer; Upper Proterozoic Terringenous Aquifer; Pripyat","EUCA"
137,"Belarus","treat",44.9217567612846,51.9991070976986,30.870769058269,7196.95074843072,0,0,0,0,0.035239259264689,0,0,NA,NA,NA,0.895688085674234,NA,NA,FALSE,"EU087; EU094","BLR","Belarus; Ukraine","Paleogene-Neogene Terringenous Aquifer; Cenomanian Carbonate-Terrigenous Aquifer","EUCA"
137,"Ukraine","treat",77.2094529416105,51.9653476354334,30.9121550386374,7550.61108506049,0,0,0,0,0.00488229767183463,0,0,NA,NA,NA,0.81815492033002,NA,NA,FALSE,"EU087; EU094","UKR","Belarus; Ukraine","Paleogene-Neogene Terringenous Aquifer; Cenomanian Carbonate-Terrigenous Aquifer","EUCA"
317,"Estonia","treat",32334.5744590854,58.8859169186011,25.2367396206765,6966.71366355816,1.66332473477927,0,0,0.00332142641685227,0.0592204949665102,0,0,NA,NA,-0.201818704164314,-0.91588732391447,-0.201818704164314,NA,FALSE,"EU108","EST","Estonia; Russian Federation","Cambrian-Ordovician Aquifer System","EUCA"
317,"Russia","treat",49097.0344639189,59.6881425219217,32.3046845733966,8331.77559785576,19.4212197514421,0,0,0.00210837183534388,0.0140415261364099,0,0,NA,NA,-0.676024059343248,-0.993525876851018,-0.676024059343248,NA,FALSE,"EU108","RUS","Estonia; Russian Federation","Cambrian-Ordovician Aquifer System","EUCA"
316,"Estonia","treat",13297.7027109221,59.228341330859,25.578876168321,6700.22251764237,1.40664103697292,0,0,0.00123499378418371,0.0517736314171535,0,0,NA,NA,0.0207724864708427,-0.833602105202096,0.0207724864708427,NA,FALSE,"EU109","EST","Estonia; Russian Federation","Cambrian-Vendian-Voronka Aquifer System","EUCA"
316,"Russia","treat",66118.4901656887,59.8283759390386,31.948935983169,8072.23474964386,17.9438881597108,0,0,0.00212225236418104,0.0148955434445886,0,0,NA,NA,-0.573234726117229,-0.910880305944302,-0.573234726117229,NA,FALSE,"EU109","RUS","Estonia; Russian Federation","Cambrian-Vendian-Voronka Aquifer System","EUCA"
138,"Belarus","treat",140.956183878495,54.6673358563172,30.9712601747235,10000,0,0,0.00265303939753965,0,0.14740406295932,0,0,0.0646988592703707,NA,NA,0.373863571549919,NA,0.0646988592703707,FALSE,"EU112","BLR","Belarus; Russian Federation","Upper Devonian Terrigenous-Carbonate Aquifer","EUCA"
138,"Russia","treat",164.873623564819,54.7402471686193,31.0477985268216,10000,0,0,0,0,0.0164936389441208,0,0,NA,NA,NA,0.974077187231599,NA,NA,FALSE,"EU112","RUS","Belarus; Russian Federation","Upper Devonian Terrigenous-Carbonate Aquifer","EUCA"
66,"Finland","treat",93.7520532733637,62.1865966484875,30.6005506628511,4987.70656220156,6.57367675221473,0,0,0,0.0318493349187358,0,0,NA,NA,NA,0.979380569475266,NA,NA,TRUE,"EU123","FIN","Finland; Russian Federation","Kanunkankaat Aquifer","EUCA"
66,"Russia","treat",121.744316169083,62.133303946513,30.6544324748156,5438.30363393273,1.44597552900462,0,0,0,0.000966414032931593,0,0,NA,NA,NA,0.974157665498581,NA,NA,TRUE,"EU123","RUS","Finland; Russian Federation","Kanunkankaat Aquifer","EUCA"
358,"Estonia","treat",3550.5049908439,57.8763143426974,26.0091339428736,7549.23440846351,1.28648832735479,0,0,0.00646110559255912,0.0448797853449127,0,0,NA,NA,0.261197346013776,0.96507973184884,0.261197346013776,NA,FALSE,"EU284","EST","Estonia; Latvia","Quaternary aquifer system; Upper-Devonian (P?avi?as?Ogre) aquifer system; Upper-Middle-Devonian (Aruküla?Amata) aquifer system; Lower-Middle-Devonian aquifer system","EUCA"
358,"Latvia","treat",5862.28077487557,57.6670019499983,25.7668144524939,8576.13624772469,1.16964174550353,0,0,0.00530579438759251,0.0386961079619369,0,0,NA,NA,0.258992702940874,0.852169571697726,0.258992702940874,NA,FALSE,"EU284","LVA","Estonia; Latvia","Quaternary aquifer system; Upper-Devonian (P?avi?as?Ogre) aquifer system; Upper-Middle-Devonian (Aruküla?Amata) aquifer system; Lower-Middle-Devonian aquifer system","EUCA"
22,"Belgium","treat",194.489190612567,51.2935178261172,4.29185518777039,8821.27099851494,0,0.00256211441989263,0.00256211441989263,0,0.135336862315832,0,0,-0.702766574226316,-0.702766574226316,NA,0.97382670459963,NA,-0.702766574226316,TRUE,"EU301","BEL","Belgium; Netherlands (Kingdom of the)","Quartair en pliomioceenzand van de Schelde / Sables quaternaires et plio-miocènes de l'Escaut","EUCA"
22,"Netherlands","treat",1724.038156759,51.4660658036298,3.83742234727287,7969.62029136641,0.0183664051082852,0.00388785220753271,0.0115364571573291,0,0.399148733475329,0,0,-0.0110459669128529,-0.237632971091112,NA,0.213348158297308,NA,-0.0110459669128529,TRUE,"EU301","NLD","Belgium; Netherlands (Kingdom of the)","Quartair en pliomioceenzand van de Schelde / Sables quaternaires et plio-miocènes de l'Escaut","EUCA"
21,"Belgium","treat",91.5377095658819,51.2595369526592,3.67912738242739,6994.51355832486,0,0.000239273292398858,0.00160443765688483,0,0.468870674360677,0,0,-0.51390204771135,-0.834596387884081,NA,0.89297518919302,NA,-0.51390204771135,TRUE,"EU302","BEL","Belgium; Netherlands (Kingdom of the)","Quartair en oligoceenzand in de polders / Sables quaternaires et oligocènes des polders","EUCA"
21,"Netherlands","treat",1724.78885010239,51.4659669420142,3.83737131569924,7969.05866057873,0.0183581374453998,0.00388522898727648,0.011530413587611,0,0.399204157002581,0,0,-0.0110459669128529,-0.237632971091112,NA,0.131938921889424,NA,-0.0110459669128529,TRUE,"EU302","NLD","Belgium; Netherlands (Kingdom of the)","Quartair en oligoceenzand in de polders / Sables quaternaires et oligocènes des polders","EUCA"
20,"Belgium","treat",829.816762454716,51.1714429844938,2.95665177032179,7245.39788323176,0,0.0047520593491603,0.0056329720332029,0,0.290228164748677,0,0,0.133438927207014,0.105930903910032,NA,0.842520450239253,NA,0.105930903910032,FALSE,"EU303","BEL","Belgium; Netherlands (Kingdom of the)","Quartair en oligoceenzand aan de kust / Sables quaternaires et oligocènes de la côte","EUCA"
20,"Netherlands","treat",1724.196600465,51.4660479498839,3.83733977338294,7969.56425012361,0.0183647145717447,0.00388659301096987,0.0115344616777955,0,0.399144612380881,0,0,-0.0110459669128529,-0.237632971091112,NA,0.192524958721588,NA,-0.0110459669128529,FALSE,"EU303","NLD","Belgium; Netherlands (Kingdom of the)","Quartair en oligoceenzand aan de kust / Sables quaternaires et oligocènes de la côte","EUCA"
9,"Belgium","treat",49.6039342278607,51.257535996114,3.66970956215147,6951.53808086307,0,3.13330047790412e-05,0.00245304604971592,0,0.459727739276115,0,0,-0.55265816659186,NA,NA,0.832147128013418,NA,-0.55265816659186,TRUE,"EU304","BEL","Belgium; Netherlands (Kingdom of the)","Duinen en polders Oost-Vlaanderen / Dunes et polders de Flandre Orientale","EUCA"
9,"Netherlands","treat",561.410023136649,51.3516056647144,3.75035049683156,7398.41098460881,0,0.000103557784340893,0.00768533314813568,0,0.457216337128022,0,0,0.298424263334572,-0.856504566650224,NA,NA,NA,0.298424263334572,TRUE,"EU304","NLD","Belgium; Netherlands (Kingdom of the)","Duinen en polders Oost-Vlaanderen / Dunes et polders de Flandre Orientale","EUCA"
30,"Belgium","treat",196.350189453611,51.2247828054536,3.0328854860874,7734.15112238775,0,0.00618190236461868,0.00618190236461868,0,0.226639371980983,0,0,-0.156578191257023,-0.253603187711938,NA,NA,NA,-0.253603187711938,TRUE,"EU305","BEL","Belgium; Netherlands (Kingdom of the)","Duinen en kustgebieden / Dunes et zones côtières","EUCA"
30,"Netherlands","treat",46.7669444190723,51.6770909069544,3.68906145635939,8005.7982340884,0.576982561711523,0,0,0,0.0674823415664983,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU305","NLD","Belgium; Netherlands (Kingdom of the)","Duinen en kustgebieden / Dunes et zones côtières","EUCA"
4,"Belgium","treat",3464.64538189984,51.129688937241,4.87478523394507,7237.97398432993,0,0.00296514766399343,0.00335285169910659,0,0.0968287656395827,0,0,0.154395633659286,0.121177013602206,NA,NA,NA,0.121177013602206,FALSE,"EU306","BEL","Belgium; Netherlands (Kingdom of the)","Kempens zand / Sables de Campine","EUCA"
4,"Netherlands","treat",154.23066589278,51.3904425395838,4.26295623059103,6105.82554383965,0,0.0153852784398893,0.0185643012740947,0,0.163735177049787,0,0,0.091061485576724,0.159132908219357,NA,NA,NA,0.091061485576724,FALSE,"EU306","NLD","Belgium; Netherlands (Kingdom of the)","Kempens zand / Sables de Campine","EUCA"
16,"Belgium","treat",624.455893695144,51.1863424490708,4.16226762129279,7315.62014516845,0,0.00359199558837796,0.00396150889372041,0,0.194189964446107,0,0,-0.564857997622034,-0.564857997622034,NA,NA,NA,-0.564857997622034,TRUE,"EU307","BEL","Belgium; Netherlands (Kingdom of the)","Oligoceenzand / Sables Oligocènes","EUCA"
16,"Netherlands","treat",1051.98161335355,51.3607304949711,3.74958286392306,7755.89036400378,0.000172435571882082,6.20793534367372e-05,0.00794901392683709,0,0.409970299218182,0,0,0.167311842906422,-0.886256275736693,NA,NA,NA,0.167311842906422,TRUE,"EU307","NLD","Belgium; Netherlands (Kingdom of the)","Oligoceenzand / Sables Oligocènes","EUCA"
19,"Belgium","treat",2245.01370091783,50.9706194617995,3.71082110709069,7929.88509107758,0,0.00184409061493618,0.00208536358042916,0,0.246363479919762,0,0,-0.230454778982598,-0.230454778982598,NA,NA,NA,-0.230454778982598,FALSE,"EU308","BEL","Belgium; Netherlands (Kingdom of the)","Alluviale afzettingen van het Pleistoceen / Dépôts alluviaux du Pléistocène","EUCA"
19,"Netherlands","treat",153.307587734583,51.3909875179012,4.25943110862795,6106.11891831632,0,0.0153655701469891,0.0185528701462525,0,0.164405981217564,0,0,0.0936863535722074,0.154338226874697,NA,NA,NA,0.0936863535722074,FALSE,"EU308","NLD","Belgium; Netherlands (Kingdom of the)","Alluviale afzettingen van het Pleistoceen / Dépôts alluviaux du Pléistocène","EUCA"
17,"Belgium","treat",240.114738121337,50.4736362351004,3.67392955179665,9995.93527457697,0,0.000954571919996867,0.00286339946320309,0.00140458144416534,0.204396480639551,0,0,-0.0782920430084217,0.271349185539471,-0.850796916394921,NA,-0.850796916394921,0.000520160835615235,FALSE,"EU309","BEL","Belgium; France","Zandlaag van Orchies / Sables d'Orchies","EUCA"
17,"France","treat",962.343861413066,50.4316872742798,3.25938843183833,9475.17550335311,0,0,0.00700624678613237,0.146664591375595,0.28330171914091,0,0,0.208621349695227,NA,0.0588026218558869,NA,0.0588026218558869,0.208621349695227,FALSE,"EU309","FRA","Belgium; France","Zandlaag van Orchies / Sables d'Orchies","EUCA"
10,"Belgium","treat",1981.72092119908,50.8918208970905,2.98461686341143,8026.13504847984,0,0.0028003847844637,0.00425672553202275,0.0014492410071972,0.390180986533233,0,0,0.449368481614848,0.819213788882136,-0.923912021970817,NA,-0.923912021970817,0.627440100754415,FALSE,"EU310","BEL","Belgium; France","Vlaamse zandlaag / Sables des Flandres","EUCA"
10,"France","treat",2838.38859956369,50.7820942256629,2.5055082835204,8743.56775911743,0,0,0.0275432463392254,0.216316314820793,0.405103863325126,0,0,0.156598450182339,NA,0.341921487027839,NA,0.341921487027839,0.156598450182339,FALSE,"EU310","FRA","Belgium; France","Vlaamse zandlaag / Sables des Flandres","EUCA"
5,"Belgium","treat",457.524572264866,50.6766589750021,3.36297463246387,9457.15153125406,0,0,0.000801220650446444,0.000391643002821725,0.414840364890809,0,0,-0.881257361182656,NA,-0.900424364505065,NA,-0.900424364505065,-0.881257361182656,FALSE,"EU311","BEL","Belgium; France","Kolenkalk / Calcaires du Carbonifère","EUCA"
5,"France","treat",630.408660871037,50.6283553311542,3.14120773459759,9192.79203818645,0,0,0.0083508407637856,0.00728394333554151,0.26235919237841,0,0,0.235795402566472,NA,-0.279129932495907,NA,-0.279129932495907,0.235795402566472,FALSE,"EU311","FRA","Belgium; France","Kolenkalk / Calcaires du Carbonifère","EUCA"
6,"Belgium","treat",73.6500081287367,50.6091996356954,3.32154783934913,9987.552381917,0,0,0,0,0.395807414852977,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU312","BEL","Belgium; France","Krijtlaag van de Deûle / Craie de la Deûle","EUCA"
6,"France","treat",1069.02510574126,50.5835611813945,2.96027987911094,9319.13975638157,0,0,0.016971908011768,0.0257867402390765,0.304769221011766,0,0,0.0440760221094191,NA,0.875475549889497,NA,0.875475549889497,0.0440760221094191,FALSE,"EU312","FRA","Belgium; France","Krijtlaag van de Deûle / Craie de la Deûle","EUCA"
29,"Belgium","treat",642.512452469316,50.4150614161566,3.93153324211455,9999.94241384396,0,0.000410503090581612,0.000552104282824899,0,0.272850138392102,0,0,0.190283920880645,0.0593428239173218,NA,NA,NA,0.0593428239173218,TRUE,"EU313","BEL","Belgium; France","Krijtlaag Valenciennes-Bergen / Craies de Valenciennes-Mons","EUCA"
29,"France","treat",817.920203083892,50.2758999403148,3.68389787320847,9549.74470577441,0,2.23813814930835e-07,0.00334222927806378,0.0544546164635592,0.282976862410161,0,0,-0.143144530030054,NA,0.161395989854106,NA,0.161395989854106,-0.143144530030054,TRUE,"EU313","FRA","Belgium; France","Krijtlaag Valenciennes-Bergen / Craies de Valenciennes-Mons","EUCA"
14,"Norway","treat",31.4310875552514,60.0300607850901,12.131268539304,5696.87110834371,0,0,0.00156370269092684,0,0.0785581066769943,0,0,-0.988160032223881,NA,NA,NA,NA,-0.988160032223881,TRUE,"EU314","NOR","Norway; Sweden","Magnor / Kortlanda-Eda glasbruk","EUCA"
14,"Sweden","treat",13.7074332113146,59.8798493687724,12.2711410402816,7464.23194025564,0.114575568579414,0,0,0,0.0392481845504262,0,0,-0.88145700546701,NA,NA,NA,NA,-0.88145700546701,TRUE,"EU314","SWE","Norway; Sweden","Magnor / Kortlanda-Eda glasbruk","EUCA"
24,"Norway","treat",13.7738518464464,60.3845577914821,12.4150812896837,2014.03828828829,0,0,0,0,0.000712498366052345,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU315","NOR","Norway; Sweden","Svullrya / Lekvattnet-Rottnemon","EUCA"
24,"Sweden","treat",9.26168775247706,60.227467312663,12.5860605163505,-1,0,0,0,0,0.000791342293521447,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU315","SWE","Norway; Sweden","Svullrya / Lekvattnet-Rottnemon","EUCA"
418,"Austria","treat",32.9437491826822,46.5196247193737,14.7566357948228,9184.63924361493,0,0,0,0,4.06250067276569e-05,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU317","AUT","Austria; Slovenia","Petzen / Peca (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
418,"Slovenia","treat",38.2859734330741,46.4935124092251,14.8144330674247,9455.90538163911,0,0,0,0,0.000232520297527716,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU317","SVN","Austria; Slovenia","Petzen / Peca (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
420,"Austria","treat",1.58102812842132,46.4540202823439,14.6655345975091,8055.52991452992,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU318","AUT","Austria; Slovenia","Uschowa / Ol?eva (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
420,"Slovenia","treat",6.20425965044441,46.449371485892,14.6996800662676,8583.00872219799,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU318","SVN","Austria; Slovenia","Uschowa / Ol?eva (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
422,"Austria","treat",24.895574385745,46.4454126400374,14.2613252443683,4454.60700767816,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU319","AUT","Austria; Slovenia","Koschuta / Ko?uta (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
422,"Slovenia","treat",44.1186289743364,46.4355102173937,14.226362007694,4014.25097823428,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU319","SVN","Austria; Slovenia","Koschuta / Ko?uta (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
423,"Austria","treat",13.8823355044571,46.5132544035531,13.9425114207297,9807.00272904483,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU320","AUT","Austria; Slovenia","Westliche Karawanken / Kepa (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
423,"Slovenia","treat",41.7457982909955,46.496787282367,13.9112288608238,7523.0684843003,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU320","SVN","Austria; Slovenia","Westliche Karawanken / Kepa (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
403,"Austria","treat",7.07003897403547,46.390900317705,14.5701659662837,8063.21352177235,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU321","AUT","Austria; Slovenia","Vellacher Kotschna / Bela (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
403,"Slovenia","treat",9.66965516693318,46.3836225337487,14.5800437987862,3579.15708705357,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU321","SVN","Austria; Slovenia","Vellacher Kotschna / Bela (part of the Karawanken / Karavanke transboundary groundwater body)","EUCA"
404,"Croatia","treat",335.228475975489,45.3983812477415,14.2110261823925,7498.42356288383,0,0,0,0,2.57772534593609e-05,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU322","HRV","Croatia; Slovenia","Sliv Kvarnerskog zaljeva / Obmo?je Kvarnerskega zaliva","EUCA"
404,"Slovenia","treat",75.9060147280923,45.5042915639349,14.1587930531096,8848.78115842408,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU322","SVN","Croatia; Slovenia","Sliv Kvarnerskog zaljeva / Obmo?je Kvarnerskega zaliva","EUCA"
27,"Croatia","treat",3.87830989195526,45.490175743269,14.394439663004,9987.70704225352,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU323","HRV","Croatia; Slovenia","Sliv Reke / Obmo?je Reke","EUCA"
27,"Slovenia","treat",300.481054940412,45.5764446919231,14.2194668042298,9136.73529921468,0,0,0,0,0.00140902924435608,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU323","SVN","Croatia; Slovenia","Sliv Reke / Obmo?je Reke","EUCA"
408,"Croatia","treat",214.501687536957,45.4843149510905,14.5011209232387,1624.89177156893,14.1720359268532,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU324","HRV","Croatia; Slovenia","Sliv izvora Rije?ine i Grobni?kog polja / Obmo?je izvira Rije?ine in Grobni?kega polja","EUCA"
408,"Slovenia","treat",85.2471670170495,45.5685643292826,14.4437692534714,1590.791285067,11.2176436026086,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU324","SVN","Croatia; Slovenia","Sliv izvora Rije?ine i Grobni?kog polja / Obmo?je izvira Rije?ine in Grobni?kega polja","EUCA"
410,"Croatia","treat",16.9940545417769,45.4984701541118,14.0014397250105,8919.90006457862,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU325","HRV","Croatia; Slovenia","Sliv Ri?ane / Obmo?je Ri?ane","EUCA"
410,"Slovenia","treat",226.829278997776,45.5494411738353,13.9855164125479,8325.28914323008,0,0,0,0,0.000386027013023483,0,0,NA,NA,NA,NA,NA,NA,TRUE,"EU325","SVN","Croatia; Slovenia","Sliv Ri?ane / Obmo?je Ri?ane","EUCA"
11,"Croatia","treat",74.9930930071333,45.4372448120377,13.657518006065,9749.78609390462,0,0,0.00045694259631197,0.000882628110715472,0.0149780187919128,0,0,-0.555977352971746,NA,0.729350903483478,NA,0.729350903483478,-0.555977352971746,TRUE,"EU326","HRV","Croatia; Slovenia","Sliv Dragonje / Obmo?je Dragonje","EUCA"
11,"Slovenia","treat",114.139796632885,45.4842805758683,13.7344553384831,10000,0,0,0.00123123539016006,0,0.0278396460565099,0,0,0.101320434860513,NA,NA,NA,NA,-0.297505009808832,TRUE,"EU326","SVN","Croatia; Slovenia","Sliv Dragonje / Obmo?je Dragonje","EUCA"
31,"Croatia","treat",169.071962586577,45.3979432147912,14.396800888318,9858.87979972038,0.0194538564558912,0,0,0,0.000321648688279936,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU327","HRV","Croatia; Slovenia","Sliv izvora u gradu Rijeci / Obmo?je izvirov v mestu Reka","EUCA"
31,"Slovenia","treat",11.8057728799447,45.4914899112715,14.3194663130909,10000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,FALSE,"EU327","SVN","Croatia; Slovenia","Sliv izvora u gradu Rijeci / Obmo?je izvirov v mestu Reka","EUCA"
