"","b_0","se_0","p_0","nm_0","st0","tau2_CC_0","b_1","se_1","p_1","nm_1","st1","tau2_CC_1","n","k_cluster","looaqf","k","iter"
"1615",44.9550713119225,14.0262946897423,0.00135035825379869,"intrcpt","",3081.53541991789,-0.00543086125853127,0.196498927480148,0.977950776602665,"intrcpt","",0.500772844774024,650,18,"Rio Grande Delta; Sandlands Aquifer; Eastern Mekong Delta; Transboundary Odanah Shale; Southcentral Floodplains; Yuma Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Upper Gangetic Plain; Southern Odanah Shale; Sylhet Basin; Eastside Middle Indus Plain; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Mons Sedimentary Basin; Devonian and Overlying Unconsolidated Aquifers; Madhupur Tract and Eastern Floodplains; Chaj Doab; Valle de Juarez and Hueco Bolson; Trans Gangetic Plain; Barind Tract and Central Floodplains; Barind Tract and Central Floodplains; Lom- Pleven Depression; Eastern Imperial and Amos and Oligby Valleys; San Pedro Basin; Tijuana-San Diego Basin; Rio Grande Delta; Southern St. Lawrence Lowlands; Avra Valley; Western Bengal Basin; Edwards Plateau; Pomfret-Vergelegen Dolomitic Aquifer",30,90
"1616",7.31828958633202,3.51608666634037,0.0373997329593379,"TBTRUE","***",3081.53541991789,-0.19434302394069,0.1120080551864,0.0827264978294293,"TBTRUE","*",0.500772844774024,650,18,"Rio Grande Delta; Sandlands Aquifer; Eastern Mekong Delta; Transboundary Odanah Shale; Southcentral Floodplains; Yuma Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Upper Gangetic Plain; Southern Odanah Shale; Sylhet Basin; Eastside Middle Indus Plain; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Mons Sedimentary Basin; Devonian and Overlying Unconsolidated Aquifers; Madhupur Tract and Eastern Floodplains; Chaj Doab; Valle de Juarez and Hueco Bolson; Trans Gangetic Plain; Barind Tract and Central Floodplains; Barind Tract and Central Floodplains; Lom- Pleven Depression; Eastern Imperial and Amos and Oligby Valleys; San Pedro Basin; Tijuana-San Diego Basin; Rio Grande Delta; Southern St. Lawrence Lowlands; Avra Valley; Western Bengal Basin; Edwards Plateau; Pomfret-Vergelegen Dolomitic Aquifer",30,90
"1617",37.0816836579421,13.6574177541924,0.00662494807689011,"intrcpt","",2829.62933625246,-0.115731905728734,0.275367402665392,0.674279608944682,"intrcpt","",0.973981717942893,645,18,"Sylhet Basin; Pomfret-Vergelegen Dolomitic Aquifer; Madhupur Tract and Eastern Floodplains; Stockton Plateau; Tijuana-San Diego Basin; Eastern Mekong Delta; Mons Sedimentary Basin; Yuma Basin; Edwards Plateau; Mimbres Basin; Rio Grande Delta; San Pedro Basin; Northern Piedmont and Tista Fan; Bari Doab; Alsatian Aquifer and Upper Rhine Valley; Avra Valley; Southern Odanah Shale; Transboundary Odanah Shale; Barind Tract and Central Floodplains; Rechna Doab; West Jutland Quaternary and Tertiary Sand Aquifer System; Lom- Pleven Depression; Eastside Middle Indus Plain; Middle Gangetic Plain; Sandlands Aquifer; Eastside Middle Indus Plain; Western Carrizo-Wilcox; Western Bengal Basin; Devonian and Overlying Unconsolidated Aquifers; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Mexicali Valley; Eastern Imperial and Amos and Oligby Valleys; Southcentral Floodplains; Northern Piedmont and Tista Fan; Barind Tract and Central Floodplains",35,90
"1618",-0.602837311774734,4.78325287314678,0.899707523300875,"TBTRUE","***",2829.62933625246,-0.310830231439537,0.0872389160103618,0.000366673133947707,"TBTRUE","***",0.973981717942893,645,18,"Sylhet Basin; Pomfret-Vergelegen Dolomitic Aquifer; Madhupur Tract and Eastern Floodplains; Stockton Plateau; Tijuana-San Diego Basin; Eastern Mekong Delta; Mons Sedimentary Basin; Yuma Basin; Edwards Plateau; Mimbres Basin; Rio Grande Delta; San Pedro Basin; Northern Piedmont and Tista Fan; Bari Doab; Alsatian Aquifer and Upper Rhine Valley; Avra Valley; Southern Odanah Shale; Transboundary Odanah Shale; Barind Tract and Central Floodplains; Rechna Doab; West Jutland Quaternary and Tertiary Sand Aquifer System; Lom- Pleven Depression; Eastside Middle Indus Plain; Middle Gangetic Plain; Sandlands Aquifer; Eastside Middle Indus Plain; Western Carrizo-Wilcox; Western Bengal Basin; Devonian and Overlying Unconsolidated Aquifers; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Mexicali Valley; Eastern Imperial and Amos and Oligby Valleys; Southcentral Floodplains; Northern Piedmont and Tista Fan; Barind Tract and Central Floodplains",35,90
"1619",41.05287791327,14.2028129563419,0.00384659941195015,"intrcpt","",3196.68425436426,-0.190311738184878,0.148879150793565,0.201144804867434,"intrcpt","",0.26389159074303,641,18,"Williston Basin; Eastern Imperial and Amos and Oligby Valleys; Devonian and Overlying Unconsolidated Aquifers; Trans Gangetic Plain; Bari Doab; Sylhet Basin; Southern Odanah Shale; Rio Grande Delta; Lom- Pleven Depression; Mimbres Basin; Tournaisis Region Carbonate Aquifers; Western Bengal Basin; Barind Tract and Central Floodplains; Northern Piedmont and Tista Fan; Southern St. Lawrence Lowlands; Southcentral Floodplains; Stockton Plateau; Pomfret-Vergelegen Dolomitic Aquifer; Eastern Mekong Delta; Western Carrizo-Wilcox; Southeastern Bengal Basin; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Transboundary Odanah Shale; Eastside Middle Indus Plain; Eastside Middle Indus Plain; Tijuana-San Diego Basin; Mexicali Valley; Middle Gangetic Plain; Northern Piedmont and Tista Fan; Edwards Plateau; Avra Valley; Rechna Doab; Barind Tract and Central Floodplains; Chaj Doab; Sandlands Aquifer; Alsatian Aquifer and Upper Rhine Valley; San Pedro Basin; Rio Grande Delta; Upper Gangetic Plain; Yuma Basin",40,90
"1620",19.9113378951826,3.99078956141839,6.0591282320375e-07,"TBTRUE","***",3196.68425436426,0.875183463095841,0.0692484932792058,1.29825198731963e-36,"TBTRUE","***",0.26389159074303,641,18,"Williston Basin; Eastern Imperial and Amos and Oligby Valleys; Devonian and Overlying Unconsolidated Aquifers; Trans Gangetic Plain; Bari Doab; Sylhet Basin; Southern Odanah Shale; Rio Grande Delta; Lom- Pleven Depression; Mimbres Basin; Tournaisis Region Carbonate Aquifers; Western Bengal Basin; Barind Tract and Central Floodplains; Northern Piedmont and Tista Fan; Southern St. Lawrence Lowlands; Southcentral Floodplains; Stockton Plateau; Pomfret-Vergelegen Dolomitic Aquifer; Eastern Mekong Delta; Western Carrizo-Wilcox; Southeastern Bengal Basin; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Transboundary Odanah Shale; Eastside Middle Indus Plain; Eastside Middle Indus Plain; Tijuana-San Diego Basin; Mexicali Valley; Middle Gangetic Plain; Northern Piedmont and Tista Fan; Edwards Plateau; Avra Valley; Rechna Doab; Barind Tract and Central Floodplains; Chaj Doab; Sandlands Aquifer; Alsatian Aquifer and Upper Rhine Valley; San Pedro Basin; Rio Grande Delta; Upper Gangetic Plain; Yuma Basin",40,90
"1621",38.738803946103,14.0855817826031,0.0059550681557118,"intrcpt","",3412.88024194997,-0.223373850315883,0.222158794708341,0.314670919547263,"intrcpt","",0.712660553845771,680,19,"Tijuana-San Diego Basin",1,91
"1622",-4.74311687799564,2.35452943218201,0.0439607472971561,"TBTRUE","***",3412.88024194997,-0.198943171330816,0.0585054880711227,0.000672826747254262,"TBTRUE","***",0.712660553845771,680,19,"Tijuana-San Diego Basin",1,91
"1623",35.5500774460238,12.1472244716762,0.00342688381523498,"intrcpt","",2447.72371341715,-0.116479039448202,0.0825494512191123,0.158238314024621,"intrcpt","",0.0582064379413815,674,19,"Sandlands Aquifer; Upper Gangetic Plain; Northern Piedmont and Tista Fan; Tournaisis Region Carbonate Aquifers; Eastside Middle Indus Plain",5,91
"1624",10.4724168042231,1.7699096277964,3.28022615256025e-09,"TBTRUE","***",2447.72371341715,-0.0596774443613444,0.0612754937733141,0.330096137128128,"TBTRUE","",0.0582064379413815,674,19,"Sandlands Aquifer; Upper Gangetic Plain; Northern Piedmont and Tista Fan; Tournaisis Region Carbonate Aquifers; Eastside Middle Indus Plain",5,91
"1625",50.3130591858205,21.3233394792252,0.0182981013351314,"intrcpt","",7399.50942061011,-0.0841622385376318,0.11321443215384,0.457246870171021,"intrcpt","",0.138315066269811,669,18,"Barind Tract and Central Floodplains; Lom- Pleven Depression; San Pedro Basin; Northern Piedmont and Tista Fan; Mexicali Valley; Barind Tract and Central Floodplains; Trans Gangetic Plain; Valle de Juarez and Hueco Bolson; Eastside Middle Indus Plain; Western Carrizo-Wilcox",10,91
"1626",10.4297797799754,1.67826242576877,5.1445773988376e-10,"TBTRUE","***",7399.50942061011,0.120623004008437,0.0551854835844349,0.0288321321673989,"TBTRUE","**",0.138315066269811,669,18,"Barind Tract and Central Floodplains; Lom- Pleven Depression; San Pedro Basin; Northern Piedmont and Tista Fan; Mexicali Valley; Barind Tract and Central Floodplains; Trans Gangetic Plain; Valle de Juarez and Hueco Bolson; Eastside Middle Indus Plain; Western Carrizo-Wilcox",10,91
"1627",39.381026882647,19.2414408854979,0.0406897457818889,"intrcpt","",6553.77302758598,0.292290831839058,0.712477858630494,0.681625870430725,"intrcpt","",9.09034696091806,666,19,"Western Bengal Basin; Tournaisis Region Carbonate Aquifers; Rechna Doab; Upper Gangetic Plain; West Jutland Quaternary and Tertiary Sand Aquifer System; Northern Piedmont and Tista Fan; Alsatian Aquifer and Upper Rhine Valley; Avra Valley; San Pedro Basin; Eastern Mekong Delta; Edwards Plateau; Yuma Basin; Northern Piedmont and Tista Fan; Tijuana-San Diego Basin; Sandlands Aquifer",15,91
"1628",2.83714123879393,3.55962732797588,0.425431737070933,"TBTRUE","***",6553.77302758598,-0.0681750020794372,0.077481324515235,0.378919186041145,"TBTRUE","",9.09034696091806,666,19,"Western Bengal Basin; Tournaisis Region Carbonate Aquifers; Rechna Doab; Upper Gangetic Plain; West Jutland Quaternary and Tertiary Sand Aquifer System; Northern Piedmont and Tista Fan; Alsatian Aquifer and Upper Rhine Valley; Avra Valley; San Pedro Basin; Eastern Mekong Delta; Edwards Plateau; Yuma Basin; Northern Piedmont and Tista Fan; Tijuana-San Diego Basin; Sandlands Aquifer",15,91
"1629",48.4752480819886,14.278925671999,0.000686585303832418,"intrcpt","",3452.8769659567,-0.101378955842811,0.132679579536878,0.444814437890751,"intrcpt","",0.201652464657772,659,19,"West Jutland Quaternary and Tertiary Sand Aquifer System; Northern Piedmont and Tista Fan; Barind Tract and Central Floodplains; Southeastern Bengal Basin; Northern Piedmont and Tista Fan; Tournaisis Region Carbonate Aquifers; Mexicali Valley; Devonian and Overlying Unconsolidated Aquifers; Rechna Doab; Eastern Imperial and Amos and Oligby Valleys; Tijuana-San Diego Basin; Eastside Middle Indus Plain; Rio Grande Delta; Yuma Basin; San Pedro Basin; Pomfret-Vergelegen Dolomitic Aquifer; Valle de Juarez and Hueco Bolson; Stockton Plateau; Chaj Doab; Eastside Middle Indus Plain",20,91
"1630",4.35371792980103,2.41108726616505,0.0709640683968466,"TBTRUE","***",3452.8769659567,-0.156400661102721,0.0699422080393648,0.025342515838356,"TBTRUE","**",0.201652464657772,659,19,"West Jutland Quaternary and Tertiary Sand Aquifer System; Northern Piedmont and Tista Fan; Barind Tract and Central Floodplains; Southeastern Bengal Basin; Northern Piedmont and Tista Fan; Tournaisis Region Carbonate Aquifers; Mexicali Valley; Devonian and Overlying Unconsolidated Aquifers; Rechna Doab; Eastern Imperial and Amos and Oligby Valleys; Tijuana-San Diego Basin; Eastside Middle Indus Plain; Rio Grande Delta; Yuma Basin; San Pedro Basin; Pomfret-Vergelegen Dolomitic Aquifer; Valle de Juarez and Hueco Bolson; Stockton Plateau; Chaj Doab; Eastside Middle Indus Plain",20,91
"1631",28.3392175324377,17.7999882701985,0.111364051950825,"intrcpt","",5316.55981212593,0.114235952917597,0.597305408880484,0.84832803565297,"intrcpt","",5.99166052267385,655,18,"Eastern Imperial and Amos and Oligby Valleys; Chaj Doab; Southern St. Lawrence Lowlands; Tournaisis Region Carbonate Aquifers; Valle de Juarez and Hueco Bolson; Trans Gangetic Plain; Eastern Mekong Delta; Eastside Middle Indus Plain; Southern Odanah Shale; Eastside Middle Indus Plain; Williston Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Lom- Pleven Depression; Yuma Basin; Edwards Plateau; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Southeastern Bengal Basin; Rio Grande Delta; Northern Piedmont and Tista Fan; Northern Piedmont and Tista Fan; Alsatian Aquifer and Upper Rhine Valley; Devonian and Overlying Unconsolidated Aquifers; Bari Doab; Transboundary Odanah Shale; Mexicali Valley",25,91
"1632",6.20509737015572,2.39933389677971,0.00970476403101872,"TBTRUE","***",5316.55981212593,-0.516394846063839,0.103321314939842,5.79427708422504e-07,"TBTRUE","***",5.99166052267385,655,18,"Eastern Imperial and Amos and Oligby Valleys; Chaj Doab; Southern St. Lawrence Lowlands; Tournaisis Region Carbonate Aquifers; Valle de Juarez and Hueco Bolson; Trans Gangetic Plain; Eastern Mekong Delta; Eastside Middle Indus Plain; Southern Odanah Shale; Eastside Middle Indus Plain; Williston Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Lom- Pleven Depression; Yuma Basin; Edwards Plateau; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Southeastern Bengal Basin; Rio Grande Delta; Northern Piedmont and Tista Fan; Northern Piedmont and Tista Fan; Alsatian Aquifer and Upper Rhine Valley; Devonian and Overlying Unconsolidated Aquifers; Bari Doab; Transboundary Odanah Shale; Mexicali Valley",25,91
"1633",37.3569569935462,13.0588500087639,0.00422757399225553,"intrcpt","",2414.33166407082,-0.0225314292827329,0.0584844729380934,0.700048578291885,"intrcpt","",0.0162353068622836,649,17,"Barind Tract and Central Floodplains; Transboundary Odanah Shale; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Madhupur Tract and Eastern Floodplains; Southcentral Floodplains; Middle Gangetic Plain; Alsatian Aquifer and Upper Rhine Valley; Lom- Pleven Depression; Northern Piedmont and Tista Fan; Edwards Plateau; Western Bengal Basin; Pomfret-Vergelegen Dolomitic Aquifer; Mexicali Valley; Southern Odanah Shale; Rio Grande Delta; Upper Gangetic Plain; Tijuana-San Diego Basin; Bari Doab; Eastside Middle Indus Plain; Devonian and Overlying Unconsolidated Aquifers; Tournaisis Region Carbonate Aquifers; Mons Sedimentary Basin; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Chaj Doab; San Pedro Basin; Sylhet Basin; Eastern Mekong Delta; Rechna Doab; Williston Basin",30,91
"1634",30.5753526349145,5.16695852363834,3.26919708226602e-09,"TBTRUE","***",2414.33166407082,-0.0507127190626149,0.0970661798023076,0.601353512258077,"TBTRUE","",0.0162353068622836,649,17,"Barind Tract and Central Floodplains; Transboundary Odanah Shale; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Madhupur Tract and Eastern Floodplains; Southcentral Floodplains; Middle Gangetic Plain; Alsatian Aquifer and Upper Rhine Valley; Lom- Pleven Depression; Northern Piedmont and Tista Fan; Edwards Plateau; Western Bengal Basin; Pomfret-Vergelegen Dolomitic Aquifer; Mexicali Valley; Southern Odanah Shale; Rio Grande Delta; Upper Gangetic Plain; Tijuana-San Diego Basin; Bari Doab; Eastside Middle Indus Plain; Devonian and Overlying Unconsolidated Aquifers; Tournaisis Region Carbonate Aquifers; Mons Sedimentary Basin; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Chaj Doab; San Pedro Basin; Sylhet Basin; Eastern Mekong Delta; Rechna Doab; Williston Basin",30,91
"1635",27.3242569750106,11.7988139681287,0.0205665821247181,"intrcpt","",1885.98384575892,0.0492106092873096,0.259915083587967,0.849831510849443,"intrcpt","",0.746145956259708,645,18,"West Jutland Quaternary and Tertiary Sand Aquifer System; Tijuana-San Diego Basin; Western Carrizo-Wilcox; Eastern Imperial and Amos and Oligby Valleys; Southcentral Floodplains; Transboundary Odanah Shale; Yuma Basin; Bari Doab; Tournaisis Region Carbonate Aquifers; Madhupur Tract and Eastern Floodplains; Sylhet Basin; Rio Grande Delta; Barind Tract and Central Floodplains; Eastern Mekong Delta; Rechna Doab; San Pedro Basin; Upper Gangetic Plain; Eastside Middle Indus Plain; Rio Grande Delta; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Williston Basin; Southern Odanah Shale; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Pomfret-Vergelegen Dolomitic Aquifer; Barind Tract and Central Floodplains; Western Bengal Basin; Devonian and Overlying Unconsolidated Aquifers; Middle Gangetic Plain; Trans Gangetic Plain; Valle de Juarez and Hueco Bolson; Southeastern Bengal Basin; Southern St. Lawrence Lowlands; Alsatian Aquifer and Upper Rhine Valley; Chaj Doab",35,91
"1636",-9.57990458833134,6.58439477748018,0.145685652027595,"TBTRUE","***",1885.98384575892,0.388041933606404,0.225844270485697,0.0857631223110526,"TBTRUE","*",0.746145956259708,645,18,"West Jutland Quaternary and Tertiary Sand Aquifer System; Tijuana-San Diego Basin; Western Carrizo-Wilcox; Eastern Imperial and Amos and Oligby Valleys; Southcentral Floodplains; Transboundary Odanah Shale; Yuma Basin; Bari Doab; Tournaisis Region Carbonate Aquifers; Madhupur Tract and Eastern Floodplains; Sylhet Basin; Rio Grande Delta; Barind Tract and Central Floodplains; Eastern Mekong Delta; Rechna Doab; San Pedro Basin; Upper Gangetic Plain; Eastside Middle Indus Plain; Rio Grande Delta; Northern Piedmont and Tista Fan; Eastside Middle Indus Plain; Williston Basin; Southern Odanah Shale; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Pomfret-Vergelegen Dolomitic Aquifer; Barind Tract and Central Floodplains; Western Bengal Basin; Devonian and Overlying Unconsolidated Aquifers; Middle Gangetic Plain; Trans Gangetic Plain; Valle de Juarez and Hueco Bolson; Southeastern Bengal Basin; Southern St. Lawrence Lowlands; Alsatian Aquifer and Upper Rhine Valley; Chaj Doab",35,91
"1637",41.1524744020932,15.9984143477341,0.0101029810263646,"intrcpt","",3581.03581820478,-0.123197315900159,0.100029728181365,0.218095915615637,"intrcpt","",0.0890487341683762,640,16,"Mexicali Valley; Madhupur Tract and Eastern Floodplains; Eastern Mekong Delta; Eastern Imperial and Amos and Oligby Valleys; Tijuana-San Diego Basin; Southcentral Floodplains; Eastside Middle Indus Plain; Stockton Plateau; Lom- Pleven Depression; Trans Gangetic Plain; Devonian and Overlying Unconsolidated Aquifers; West Jutland Quaternary and Tertiary Sand Aquifer System; Tournaisis Region Carbonate Aquifers; San Pedro Basin; Mimbres Basin; Northern Piedmont and Tista Fan; Edwards Plateau; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Yuma Basin; Bari Doab; Southeastern Bengal Basin; Rio Grande Delta; Valle de Juarez and Hueco Bolson; Rechna Doab; Northern Piedmont and Tista Fan; Avra Valley; Alsatian Aquifer and Upper Rhine Valley; Western Carrizo-Wilcox; Mons Sedimentary Basin; Barind Tract and Central Floodplains; Sylhet Basin; Eastside Middle Indus Plain; Transboundary Odanah Shale; Sandlands Aquifer; Williston Basin; Barind Tract and Central Floodplains; Southern Odanah Shale; Upper Gangetic Plain; Pomfret-Vergelegen Dolomitic Aquifer; Middle Gangetic Plain",40,91
"1638",9.60617686215524,5.60820032597534,0.0867345302216137,"TBTRUE","***",3581.03581820478,-0.35164524979663,0.13088647228889,0.00721740050438432,"TBTRUE","***",0.0890487341683762,640,16,"Mexicali Valley; Madhupur Tract and Eastern Floodplains; Eastern Mekong Delta; Eastern Imperial and Amos and Oligby Valleys; Tijuana-San Diego Basin; Southcentral Floodplains; Eastside Middle Indus Plain; Stockton Plateau; Lom- Pleven Depression; Trans Gangetic Plain; Devonian and Overlying Unconsolidated Aquifers; West Jutland Quaternary and Tertiary Sand Aquifer System; Tournaisis Region Carbonate Aquifers; San Pedro Basin; Mimbres Basin; Northern Piedmont and Tista Fan; Edwards Plateau; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Yuma Basin; Bari Doab; Southeastern Bengal Basin; Rio Grande Delta; Valle de Juarez and Hueco Bolson; Rechna Doab; Northern Piedmont and Tista Fan; Avra Valley; Alsatian Aquifer and Upper Rhine Valley; Western Carrizo-Wilcox; Mons Sedimentary Basin; Barind Tract and Central Floodplains; Sylhet Basin; Eastside Middle Indus Plain; Transboundary Odanah Shale; Sandlands Aquifer; Williston Basin; Barind Tract and Central Floodplains; Southern Odanah Shale; Upper Gangetic Plain; Pomfret-Vergelegen Dolomitic Aquifer; Middle Gangetic Plain",40,91
"1639",34.4836686190631,14.839269909156,0.0201355898918306,"intrcpt","",3725.69305531001,0.0356689020616882,0.102592910674366,0.72808491922817,"intrcpt","",0.106821183437841,680,19,"Williston Basin",1,92
"1640",9.31573446448601,1.72547784019089,6.70394386744693e-08,"TBTRUE","***",3725.69305531001,-0.302603954041431,0.0594028100834252,3.50398702342263e-07,"TBTRUE","***",0.106821183437841,680,19,"Williston Basin",1,92
"1641",29.938016557027,16.1731087184792,0.064155390373627,"intrcpt","",4502.69119346036,-0.154450370866872,0.152747064658307,0.311944089723368,"intrcpt","",0.294160197061046,675,19,"Mexicali Valley; Sandlands Aquifer; Madhupur Tract and Eastern Floodplains; Rio Grande Delta; Southeastern Bengal Basin",5,92
"1642",9.43143183936398,1.71591273630138,3.87508701768053e-08,"TBTRUE","***",4502.69119346036,-0.0914509177355001,0.0585950710580679,0.118588144574023,"TBTRUE","",0.294160197061046,675,19,"Mexicali Valley; Sandlands Aquifer; Madhupur Tract and Eastern Floodplains; Rio Grande Delta; Southeastern Bengal Basin",5,92
"1643",37.0384048101928,20.2762481803821,0.0677465037910566,"intrcpt","",7256.88057506145,-0.153944837169043,0.401047298346986,0.701084393308298,"intrcpt","",2.64689601368965,669,19,"Bari Doab; Eastside Middle Indus Plain; Rechna Doab; Williston Basin; Middle Gangetic Plain; Devonian and Overlying Unconsolidated Aquifers; Rio Grande Delta; Southeastern Bengal Basin; Mimbres Basin; Edwards Plateau",10,92
"1644",9.89577450218477,1.73469256802898,1.1659795797841e-08,"TBTRUE","***",7256.88057506145,-0.12801039013586,0.0728345790516334,0.078824163985838,"TBTRUE","*",2.64689601368965,669,19,"Bari Doab; Eastside Middle Indus Plain; Rechna Doab; Williston Basin; Middle Gangetic Plain; Devonian and Overlying Unconsolidated Aquifers; Rio Grande Delta; Southeastern Bengal Basin; Mimbres Basin; Edwards Plateau",10,92
"1645",75.5722608345589,42.5861558746187,0.0759683470937026,"intrcpt","",31508.2188700076,-0.0316092619482471,0.0747926375359972,0.672568654197854,"intrcpt","",0.0476036537842281,663,18,"Pomfret-Vergelegen Dolomitic Aquifer; Southcentral Floodplains; Barind Tract and Central Floodplains; Eastern Mekong Delta; Southern St. Lawrence Lowlands; Northern Piedmont and Tista Fan; Tournaisis Region Carbonate Aquifers; Yuma Basin; Eastern Imperial and Amos and Oligby Valleys; Stockton Plateau; Lom- Pleven Depression; Western Bengal Basin; Rio Grande Delta; Transboundary Odanah Shale; Tijuana-San Diego Basin",15,92
"1646",-3.97093321437348,2.23999632745592,0.076271642428568,"TBTRUE","***",31508.2188700076,-0.170833217598958,0.0611933526023358,0.00524326447550186,"TBTRUE","***",0.0476036537842281,663,18,"Pomfret-Vergelegen Dolomitic Aquifer; Southcentral Floodplains; Barind Tract and Central Floodplains; Eastern Mekong Delta; Southern St. Lawrence Lowlands; Northern Piedmont and Tista Fan; Tournaisis Region Carbonate Aquifers; Yuma Basin; Eastern Imperial and Amos and Oligby Valleys; Stockton Plateau; Lom- Pleven Depression; Western Bengal Basin; Rio Grande Delta; Transboundary Odanah Shale; Tijuana-San Diego Basin",15,92
"1647",26.7700943610817,11.2792198199061,0.0176251901738333,"intrcpt","",1857.29561336549,0.0166889288413241,0.120923978946959,0.890231138513176,"intrcpt","",0.13246537210264,657,18,"Eastside Middle Indus Plain; Yuma Basin; Southcentral Floodplains; Trans Gangetic Plain; Mexicali Valley; Southeastern Bengal Basin; Southern Odanah Shale; Barind Tract and Central Floodplains; Transboundary Odanah Shale; Bari Doab; Madhupur Tract and Eastern Floodplains; Pomfret-Vergelegen Dolomitic Aquifer; Williston Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Chaj Doab; Western Bengal Basin; Eastern Mekong Delta; Sylhet Basin; Rio Grande Delta; Northern Piedmont and Tista Fan",20,92
"1648",6.15074559767064,1.75576132444942,0.000459740997327546,"TBTRUE","***",1857.29561336549,-0.339812617848665,0.0774027484938915,1.13252702221965e-05,"TBTRUE","***",0.13246537210264,657,18,"Eastside Middle Indus Plain; Yuma Basin; Southcentral Floodplains; Trans Gangetic Plain; Mexicali Valley; Southeastern Bengal Basin; Southern Odanah Shale; Barind Tract and Central Floodplains; Transboundary Odanah Shale; Bari Doab; Madhupur Tract and Eastern Floodplains; Pomfret-Vergelegen Dolomitic Aquifer; Williston Basin; West Jutland Quaternary and Tertiary Sand Aquifer System; Chaj Doab; Western Bengal Basin; Eastern Mekong Delta; Sylhet Basin; Rio Grande Delta; Northern Piedmont and Tista Fan",20,92
"1649",49.7946393010038,17.316052794333,0.00403216281135458,"intrcpt","",4898.15848686312,-0.185138933255302,0.176256184993452,0.293535714834339,"intrcpt","",0.375900555105041,654,18,"Valle de Juarez and Hueco Bolson; Eastside Middle Indus Plain; Madhupur Tract and Eastern Floodplains; Southeastern Bengal Basin; Rio Grande Delta; Devonian and Overlying Unconsolidated Aquifers; Yuma Basin; San Pedro Basin; Chaj Doab; Southcentral Floodplains; Williston Basin; Alsatian Aquifer and Upper Rhine Valley; Western Carrizo-Wilcox; Pomfret-Vergelegen Dolomitic Aquifer; Eastside Middle Indus Plain; Lom- Pleven Depression; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Avra Valley; Tournaisis Region Carbonate Aquifers; Western Bengal Basin; Rechna Doab; Mexicali Valley; West Jutland Quaternary and Tertiary Sand Aquifer System; Northern Piedmont and Tista Fan; Mimbres Basin",25,92
"1650",13.3058945747205,1.99750081358688,2.71469230014709e-11,"TBTRUE","***",4898.15848686312,-0.20112803407218,0.0755986957025014,0.00780317638281622,"TBTRUE","***",0.375900555105041,654,18,"Valle de Juarez and Hueco Bolson; Eastside Middle Indus Plain; Madhupur Tract and Eastern Floodplains; Southeastern Bengal Basin; Rio Grande Delta; Devonian and Overlying Unconsolidated Aquifers; Yuma Basin; San Pedro Basin; Chaj Doab; Southcentral Floodplains; Williston Basin; Alsatian Aquifer and Upper Rhine Valley; Western Carrizo-Wilcox; Pomfret-Vergelegen Dolomitic Aquifer; Eastside Middle Indus Plain; Lom- Pleven Depression; Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers; Avra Valley; Tournaisis Region Carbonate Aquifers; Western Bengal Basin; Rechna Doab; Mexicali Valley; West Jutland Quaternary and Tertiary Sand Aquifer System; Northern Piedmont and Tista Fan; Mimbres Basin",25,92
