"Aquifer","CS_max","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","constant","crpkHaKm2","lat_c","lon_c","pet_mm","prec_mm","CC","CntrNm","urbkHaKm2","type","GW","Ir","IrNeed0","IrNeed3","IrNeed6","OverGW0","OverGW3","OverGW6","OverIR0","OverIR3","OverIR6","crp","giniIr","giniGw","giniCr","giniUnsustIr","giniUnsustGw","giniCSI","aq_id","RiverBorder"
"Northern Kettleman Plain",5636.63268412805,0.154443698231475,7.77756883814641,0.410563826017278,232.5547123349,2.99677635997314,141.537887371174,1,0.236187635464776,35.9612992283948,-120.097170092591,1348.19808596373,15.7425455020318,"USA","United States",0.00459633443600291,"ctrl",0.0281304288137514,0.0281304288137514,0.234810743697942,0.228828997875432,0.122238789050266,0.0281304288137514,0.0281304288137514,0.00287586647548855,0.0281304288137514,0.0281304288137514,0.00287586647548855,0.234810743697942,-0.28639842877892,-0.28639842877892,-0.219350929383066,-0.28639842877892,-0.28639842877892,0.617274768231926,1646,FALSE
"Southern Kettleman Plain",6171.60371117933,0.189222653798531,0,0,125.75259935207,2.99896534762624,187.256701878963,1,0.0865162431170792,35.8070276294831,-120.044145069405,1351.91885778592,16.8108517455711,"USA","United States",0,"ctrl",0.0221623820771976,0.0221623820771976,0.0863658181922307,0.08530318661064,0.0676785917237678,0.0221623820771976,0.0221623820771976,0.0116937318266725,0.0221623820771976,0.0221623820771976,0.0116937318266725,0.0863658181922307,-0.323736986061285,-0.323736986061285,-0.431530519963528,-0.337084962136023,-0.337084962136023,0.622733919983807,1647,FALSE
"Big Valley",9894.07040498442,0.338317757009346,1.29333333333333,0.0982570791010203,1006.80520249221,2.45105919003115,97.6699817301312,1,0.023329464697083,38.9769086461996,-122.860255074518,1080.78495822713,65.0271275842538,"USA","United States",0.000502672052959502,"ctrl",0.0152280113345576,0.0152280113345576,0.0254688907189743,0.0227490122103789,0.00368774776896096,0.0152280113345576,0,0,0.0152280113345576,0,0,0.0254688907189743,0.335614771098429,0.335614771098429,NA,NA,NA,NA,1648,FALSE
"Scotts Valley",10000,0.00542179746370153,160.590516449182,0,1022.13389082889,4.29153648226429,33.0944427408323,1,0.0346385242109293,39.0592886629278,-122.934925621336,1080.73512695416,64.6560562897863,"USA","United States",0.0131553082142529,"ctrl",0.00543281187752632,0.00543281187752632,0.0356540131472123,0.0356540131472123,0,0.00543281187752632,0,0,0.00543281187752632,0,0,0.0356540131472123,-1,-1,NA,NA,NA,NA,1649,FALSE
"Ukiah Valley",9987.62486105577,0.0363247415112938,144.363037687968,0,1309.9307061513,2.12510224198318,144.646184868082,1,0.00834349432460182,39.2002269087231,-123.194573605919,1054.08126243666,77.0671581272765,"USA","United States",0.00786328028512406,"ctrl",0.000121567727263802,0.000214283426572948,0.00889647455233842,0.00841572555694003,0,0.000121567727263802,0,0,0.000214283426572948,0,0,0.00889647455233842,0.29729152699865,0.235372634221777,NA,NA,NA,NA,1650,FALSE
"Anderson Valley",8570.42270908228,0.0414433968663094,0,0,182.792376042868,3.51600759682561,44.8353145386295,1,0.0238045318771544,39.06991042506,-123.450313093668,930.806861088673,82.5793386280906,"USA","United States",0,"ctrl",0.000140064667491746,0.000140064667491746,0.0235821443459429,0,0,0.000140064667491746,0,0,0.000140064667491746,0,0,0.0235821443459429,0.278804212845222,0.278804212845222,NA,NA,NA,NA,1651,FALSE
"Covelo Round Valley",8904.77323241162,0,0,4.23325125778003,173.279532726636,1.81683146657333,68.711331543978,1,0.247198200989458,39.787089531315,-123.232161950502,1035.09107879636,82.8969082450334,"USA","United States",0,"ctrl",0,0,0.248832100167396,0,0,0,0,0,0,0,0,0.248832100167396,NA,NA,-0.0110389579406922,NA,NA,0.0436969560832441,1652,FALSE
"Little Lake Valley",10000,0,0,0,623.613820623258,3.08629972130732,47.73172847806,1,0.148037465792323,39.4128608184748,-123.331675861275,972.541277994028,95.8206232581707,"USA","United States",0.00963864936344059,"ctrl",0,0,0.150413376408628,0,0,0,0,0,0,0,0,0.150413376408628,NA,NA,0.675463078424362,NA,NA,NA,1653,FALSE
"Fort Bragg Terrace",7778,0,0,0,3101,3.00387596899225,8.57608909228362,1,0.00889554844470361,39.4406208481978,-123.797140178637,782.684359450744,86.5177461720802,"USA","United States",0.0488900026471106,"ctrl",0,0,0.00978642620410098,0,0,0,0,0,0,0,0,0.00978642620410098,NA,NA,NA,NA,NA,NA,1654,FALSE
"Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group)",8057.05656551409,0.00353696040596999,23.2731252351624,2.95315706292696,353.7953665721,2.56684965870269,50238.7059076031,1,0.0499027206719534,33.2619835505928,-87.7673712292758,1033.95223443301,123.627056008514,"USA","United States",0.00130550527321302,"ctrl",0.000561083390038436,0.000609512248236007,0.049962542551828,0.035759066505486,0,0.000561083390038436,0,0,0.000609512248236007,0,0,0.049962542551828,-0.0612969830726953,-0.0943850476932608,-0.189947742792753,NA,NA,0.0242131049125573,1655,FALSE
"Southern Goose Lake Valley",4821.28332927126,0.203083109919571,0,0.280733002413508,133.306219026728,2.63597773986514,143.846548084505,1,0.1167386447016,41.7174831737564,-120.413677050926,942.107795447775,30.3871937446609,"USA","United States",0,"ctrl",0.0404349597803898,0.0404349597803898,0.116665175109123,0.112679761505081,0.0660061329365289,0.0404349597803898,0.0363493201969588,0,0.0404349597803898,0.0363493201969588,0,0.116665175109123,0.180431013981618,0.180431013981618,0.0465168793938604,0.150479955023241,0.150479955023241,0.751445064166708,1656,FALSE
"South Fork Pitt River Basin",6889.6765240403,0.317641244739191,0,5.76417202398905,313.449966522127,2.22692816605025,368.301252873356,1,0.225943725092709,41.3978923532496,-120.531093641553,978.384404842649,28.2988692401634,"USA","United States",0,"ctrl",0.125585290620088,0.145510656095076,0.226051442577244,0.225842692508743,0.200672309530086,0.125585290620088,0.111872634403042,0,0.145510656095076,0.128777354763675,0,0.226051442577244,-0.00392616438869831,-0.137847553507402,0.239432855070628,0.00162907941367063,-0.120098016507497,0.477117252324177,1657,FALSE
"Alturas Warm Springs Valley",6786.89050180873,0.291206752620351,0,0.443997598006749,198.51327567016,2.7593799276505,253.108917734802,1,0.099039374149867,41.4385107402779,-120.777496245646,965.373229647132,28.8510177135421,"USA","United States",0,"ctrl",0.0518985414890045,0.0518985414890045,0.0997755296194538,0.0888502162528041,0.0562366545286629,0.0518985414890045,0.0518985414890045,0,0.0518985414890045,0.0518985414890045,0,0.0997755296194538,-0.10151889060755,-0.10151889060755,-0.175874830780694,-0.10151889060755,-0.10151889060755,0.64575020355132,1658,FALSE
"Big Valley in northern California",3362.62830404045,0.420897252783372,0,0.219534891275363,229.009513963175,5.0353546521009,493.050110978426,1,0.142727670689591,41.1638372653088,-121.096995091168,974.533953481255,34.9581817348785,"USA","United States",0,"ctrl",0.0981684641996762,0.0981684641996762,0.142548344319185,0.141499440045173,0.129479835986609,0.0981684641996762,0.0981684641996762,0,0.0981684641996762,0.0981684641996762,0,0.142548344319185,0.220832718920591,0.220832718920591,0.159120930040885,0.220832718920591,0.220832718920591,-0.795424959077513,1659,FALSE
"Fall River Valley",4164.46081404099,0.415220663095923,0,1.21896591717879,215.070404143243,5.04087357797353,266.479475722854,1,0.289224994815578,41.057329550172,-121.422675483757,1027.57573929951,44.843451921052,"USA","United States",0,"ctrl",0.184518636092112,0.184518636092112,0.291286764683375,0.264016994197895,0.216470935519775,0.184518636092112,0.182222056642223,0,0.184518636092112,0.182222056642223,0,0.291286764683375,0.0664813692971452,0.0664813692971452,-0.00418384851135434,0.0608632872644201,0.0608632872644201,-0.0369123093143964,1660,FALSE
"Madeline Plains",5455.53882792507,0.113791546207913,0,13.4619705168969,130.74515109291,1.56111842333805,766.650846134107,1,0.056288523154,40.8821190251065,-120.402753430068,941.487671246176,26.2714004865955,"USA","United States",0,"ctrl",0.0429006683629486,0.0447872679454838,0.0563373542192867,0.0476555193230056,0.0267286170121412,0.0429006683629486,0.000118071165766368,0,0.0447872679454838,0.000118071165766368,0,0.0563373542192867,-0.443326998438082,-0.41362793821663,-0.540182872167893,-0.900162987058415,-0.890192092429779,-0.481521517271026,1661,FALSE
"Willow Creek Basin",4525.7509933215,0.396314143207372,0,0,156.134626764731,4.35146673429706,70.3640940320337,1,0.186468214304158,40.5457789665087,-120.611331961013,947.850849991161,31.7794909531532,"USA","United States",0,"ctrl",0.129718995115193,0.129718995115193,0.191990260472321,0.159196029871931,0.159196029871931,0.129718995115193,0,0,0.129718995115193,0,0,0.191990260472321,0.140967861896686,0.140967861896686,0.514384549090678,NA,NA,-0.149378873638573,1662,FALSE
"Secret Valley",5081.55989144675,0.0780148480878408,0,5.48414069684666,100.137625553684,1.50441387485183,95.3527207660642,1,0.0416363675928154,40.5398033770605,-120.272855767537,1051.11499540605,22.8496883962212,"USA","United States",0,"ctrl",0.0120201681691415,0.0120201681691415,0.0427414948768166,0,0,0.0120201681691415,0,0,0.0120201681691415,0,0,0.0427414948768166,0.650563197242419,0.650563197242419,0.198372827260725,NA,NA,0.0580095456383593,1663,FALSE
"Yucaipa Basin",9191.07917342751,0.0106423594540422,102.927460150807,0,3669.78190321657,2.24945117877255,67.9896305180535,1,0.0115257737905985,34.0302881706445,-117.041025969911,1400.63936913759,27.5553886435222,"USA","United States",0.04805257291955,"ctrl",0,0.00103718003643961,0.0114595557982535,0.0110974500418291,0.0046575060997791,0,0,0,0.00103718003643961,0,0,0.0114595557982535,-0.0962533646589985,0.726193601979524,NA,NA,NA,NA,1664,FALSE
"San Timoteo Basin",7826.10699492896,0,229.844307668486,0,3018.81856540084,1.80826849378702,83.8614630337259,1,0.097738878109059,33.9492250183221,-116.995752611764,1405.2487715384,25.7990457941393,"USA","United States",0.0428393269207506,"ctrl",0,0.00699855949720702,0.0939775216949757,0.0939775216949757,0.0820580726337948,0,0,0,0.00699855949720702,0,0,0.0939775216949757,-0.123679187394961,NA,-0.347477430126537,NA,NA,NA,1665,FALSE
"Presidio-Redford Bolson and Del Peso Valley",2692.06785830598,0,0,8.21745626253591,193.625048634908,4.68427514532831,1178.21468271273,1,0.0056172267196063,29.8238274171797,-104.495870146724,1619.33690434737,22.1083177679793,"USA","United States",9.74343718747568e-06,"treat",0,0.00338890194478807,0.00580816054563632,0.00397710604162066,0.00378084334124469,0,0,0,0.00338890194478807,0.00308569342728511,0.00293700348854624,0.00580816054563632,-0.894171507954612,NA,-0.945889200322198,-0.893551709127518,NA,-0.279762681186455,1666,TRUE
"Northern Hickory Aquifer",7766.50896351353,0.00180764443316869,0,8.73353457874529,143.322380943378,2.91791257319161,5491.9572680719,1,0.0468634724348465,31.1434277326008,-98.9562987082198,1408.89077566966,55.3228218029657,"USA","United States",0,"ctrl",3.24040796378545e-05,0.000917358472570114,0.0479294265326157,0.035840712652915,0.0328092728761238,3.24040796378545e-05,0,0,0.000917358472570114,0,0,0.0479294265326157,0.177564730598662,-0.834968731235636,0.0633412352682958,NA,NA,0.209857716960984,1667,FALSE
"Lipan Flats",9838.99191633551,0.054122282978639,10.6480867088519,2.61705596633261,572.812854752382,1.1546798103485,3114.22783547017,1,0.303550409936109,31.459104747856,-100.327537205879,1535.19053890025,45.5453647361641,"USA","United States",0.00241775280090238,"ctrl",0.0244661135312631,0.024543268023974,0.303410114022017,0.302641368491032,0.302206214094063,0.0244661135312631,0.0221939787829327,0.0221939787829327,0.024543268023974,0.0221939787829327,0.0221939787829327,0.303410114022017,0.00325362806745766,0.0201536401053096,0.200122564685893,0.0061024984773882,0.0061024984773892,0.0336654992655615,1668,FALSE
"Northern Guam Lens Aquifer",0,0,0,0.00661150073754761,282.102258385425,0,256.229507084182,1,0,13.5333823789062,144.851197871778,1325.11120325306,207.589627398206,"USA","United States",0.0378438261033015,"ctrl",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1669,FALSE
"Carmel Valley",10000,0.0410103457917793,26.639015751701,0,1739.20905955821,2.32025351850126,33.8492712775282,1,0.0511309746771022,36.5178561601083,-121.821332238359,888.675509875529,61.7420831956436,"USA","United States",0.0086619045332743,"ctrl",0.00171478677329125,0.00171478677329125,0.0488435454599775,0.0063232294589415,0,0.00171478677329125,0.00171478677329125,0.00171478677329125,0.00171478677329125,0.00171478677329125,0.00171478677329125,0.0488435454599775,-0.0652214245842226,-0.0652214245842226,NA,-0.0652214245842226,-0.0652214245842226,NA,1670,FALSE
"Tahoe Valley South Basin",-1,0,0,0,2407.13058869805,5.53349940999082,69.7092058072275,1,0.00552123284013374,38.8983671628982,-119.999154202062,911.878408114183,57.2950893489768,"USA","United States",0.0259919489035663,"ctrl",0,0,0.00558801394747498,0,0,0,0,0,0,0,0,0.00558801394747498,NA,NA,NA,NA,NA,NA,1671,FALSE
"Smith River Plain",7310.40785456241,0.10872858641184,43.5203119766496,3.0855775416828,1368.34853342265,3.02069688847454,125.117254205847,1,0.169807045878666,41.8389318369457,-124.16554893465,765.568992363973,159.80985949597,"USA","United States",0.00835851257691411,"ctrl",0.0320749884924879,0.0320749884924879,0.175046203957137,0.139182900666297,0,0.0320749884924879,0,0,0.0320749884924879,0,0,0.175046203957137,-0.423310906860697,-0.422719095182148,-0.697641301099549,NA,NA,NA,1672,FALSE
"San Agustin Plains",1026.13575357692,0,0,28.5691972021096,45.4864562168592,3.5372898274727,2291.63019708849,1,0.0013239050502581,33.9933887387391,-107.86295315255,1218.39345874983,24.0321748489548,"USA","United States",0,"ctrl",0,0.000456554112484684,0.00132359846270877,0,0,0,0,0,0.000456554112484684,0,0,0.00132359846270877,0.959999009795993,NA,0.9553322677382,NA,NA,0.0551018362381622,1673,FALSE
"Pauma Valley",7844.0121034293,0,0,0,252.573812580231,2.59366403814414,35.6730118692081,1,0.00975204947571284,33.3071995370779,-116.976395601371,1237.40232857643,27.3463022856476,"USA","United States",0,"ctrl",0,0.0105276578309021,0.0114394166475655,0.0114172255162995,0.0114172255162995,0,0,0,0.0105276578309021,0,0,0.0114394166475655,0.206150149104169,NA,NA,NA,NA,NA,1674,FALSE
"Newcastle Till Plain",9581.35862826514,0.00236652490957622,88.6580451872791,0.641715818505253,1387.91068671846,1.03005544040254,20966.7587784625,1,0.523911232565294,39.7382855470571,-84.9658118750508,781.254727373464,95.7366800627936,"USA","United States",0.00845066439061514,"ctrl",0.00147724089730393,0.00204654333272694,0.523970409748143,0,0,0.00147724089730393,0,0,0.00204654333272694,0,0,0.523970409748143,0.317187195620431,0.75133668824212,-0.0200251500551689,NA,NA,-0.0424930362218132,1675,FALSE
"Bluffton Till Plain",9382.52630599038,6.33020902350195e-05,40.5883400528709,0.178639881758866,621.71629244374,1.04047765274856,23923.3754787165,1,0.619133338243928,40.6366170778401,-84.3622678045178,749.487507525249,86.075165057096,"USA","United States",0.0022432813904616,"ctrl",7.92747813818624e-05,0.00014178959880014,0.619588539158349,0,0,7.92747813818624e-05,0,0,0.00014178959880014,0,0,0.619588539158349,-0.274922795847715,0.591263177953758,-0.00857819607164445,NA,NA,0.0981939760591781,1676,FALSE
"Columbus Lowland and Darby Plain",9152.34872244458,0.000134429575771889,107.00952921181,0,1637.83448292586,1.01910771446525,5707.50301349591,1,0.544682231539215,39.7399516266057,-83.201493699485,784.77293488375,93.4698203805183,"USA","United States",0.0110016624924253,"ctrl",0.000101678746425962,0.0025020674089268,0.546613037565056,0,0,0.000101678746425962,0,0,0.0025020674089268,0,0,0.546613037565056,-0.0006422949928786,0.099315165849108,0.122445045828239,NA,NA,-0.130131265694329,1677,FALSE
"Bellefontaine Upland and Mad River Interlobate Plain",9687.384305293,0.0044187145557656,95.2412665406428,0,797.501794265911,1.02603654694392,1899.9878533925,1,0.588178786746562,40.1055280365544,-83.6756118562011,765.770243682099,90.1804849296369,"USA","United States",0.00372976311542021,"ctrl",0.00279530880231084,0.00594341674225278,0.586572844445373,0,0,0.00279530880231084,0,0,0.00594341674225278,0,0,0.586572844445373,0.31042541910691,0.117640087407157,0.03523897316233,NA,NA,-0.176681597839066,1678,FALSE
"Galion Glaciated Low Plateau",9671.37444187403,0,28.7957606251145,0,629.542214893516,1.08591431990341,4426.27851102168,1,0.472552361054209,40.6051886494102,-82.5351487882707,745.781841299096,91.7137962687904,"USA","United States",0.00217055913079158,"ctrl",0,0.00105473758980546,0.472685351263488,0,0,0,0,0,0.00105473758980546,0,0,0.472685351263488,-0.733272104135386,NA,0.0202607327170872,NA,NA,0.228144334558744,1679,FALSE
"Illinoian Till Plain",9679.58253771133,0,76.1579726529633,0,1860.49802371542,1.11709450023276,4199.57244149745,1,0.275819866396858,39.1134437512107,-83.9897336616306,801.208213229942,104.564880102949,"USA","United States",0.0136843714844507,"ctrl",0,3.21323448916033e-05,0.275307675837417,0,0,0,0,0,3.21323448916033e-05,0,0,0.275307675837417,0.60377776793784,NA,-0.234443837254811,NA,NA,0.121539922412336,1680,FALSE
"Tipton Till Plain",9464.18606831841,0.00161911834624903,57.5079698719538,1.13489347345715,873.191690151291,1.04471839785763,11780.690422617,1,0.58292269391468,40.1221866735884,-86.5555655592311,768.274274157032,92.9685339020562,"USA","United States",0.00462129897216146,"ctrl",0.000874740349641428,0.000874740349641428,0.583418270301043,0.0709604631253796,0,0.000874740349641428,0,0,0.000874740349641428,0,0,0.583418270301043,-0.0259754073380289,-0.0259754073380289,-0.0759521424078338,NA,NA,0.318620638304604,1681,FALSE
"Mount Vernon Hill County",8480.73379570024,0.0144951637856101,33.18994493422,0.772787439005427,462.209538411529,1.61622058041229,27692.9839080608,1,0.484178170439042,38.2626990690795,-88.3011177686451,886.647013113741,104.016022781083,"USA","United States",0.00115521990027128,"ctrl",0.00877803790100226,0.00877803790100226,0.485182603056903,0.034688663644808,0,0.00877803790100226,0,0,0.00877803790100226,0,0,0.485182603056903,-0.317823918955475,-0.317823918955475,-0.0600866623491723,NA,NA,-0.144781091818844,1682,FALSE
"Springfield Plain",8946.85208613297,0.0189864255434989,50.0790378144912,1.01268603713338,549.472337382918,1.31044605272875,39198.3804823857,1,0.569776574152663,39.2987101447487,-89.1569263837116,857.388722815047,93.410114597023,"USA","United States",0.00158941535541882,"ctrl",0.0122462809817205,0.0122462809817205,0.569457935258818,0.0825579945194669,0,0.0122462809817205,0,0,0.0122462809817205,0,0,0.569457935258818,-0.0426923993342447,-0.0426923993342447,-0.00431745233373881,NA,NA,0.0626256225374865,1683,FALSE
"Central Wabash and Bloomington Ridged Plain",9193.44552245979,0.00501829139071314,54.2911882860985,0.659713621871561,517.704230238755,1.12216969824706,25798.0838254421,1,0.669228767987268,40.2212117727632,-88.4492111795122,813.09694674215,89.430159175121,"USA","United States",0.00167611204944061,"ctrl",0.00364231121206831,0.00364231121206831,0.669021208455279,0.354700947292175,0,0.00364231121206831,0,0,0.00364231121206831,0,0,0.669021208455279,0.59928834166752,0.59928834166752,0.00306103684584214,NA,NA,0.013727139855054,1684,FALSE
"Iroquois Till Plains",8727.8498564838,0.0279530253107979,28.4123456887788,1.94418682714178,247.484114333028,1.07530578771733,4502.44149826376,1,0.705675580012563,40.6769950673208,-87.2294172553435,753.063982719484,87.4238652999423,"USA","United States",0.000102399009613838,"ctrl",0.0207446121895,0.0207446121895,0.707172014757485,0.0417527632911769,0,0.0207446121895,0,0,0.0207446121895,0,0,0.707172014757485,-0.145333989829687,-0.145333989829687,0.0136744998737723,NA,NA,0.130847794170701,1685,FALSE
"Palouse Basin",9353.20597794799,0,0,2.00500032191278,284.166112728199,1.21508352658102,2335.03369173594,1,0.509999935607146,46.8156736338223,-117.113078888631,766.758858089161,48.178624390656,"USA","United States",0.00104275976327302,"ctrl",0,0,0.512266970778907,0.511655805211369,0.218073401269994,0,0,0,0,0,0,0.512266970778907,NA,NA,0.0744882878389042,NA,NA,0.194290809186192,1686,FALSE
"Yakima Basin",4308.15074388467,0,68.508142293344,17.6998757692383,380.830550106057,1.99718472832244,9955.32136221322,1,0.118776214570609,46.6044915508354,-120.194163472822,943.384685437682,23.0737783450466,"USA","United States",0.00138419459153346,"ctrl",0,0.0658117150791509,0.117970756710144,0.116240293717538,0.106710206700558,0,0,0,0.0658117150791509,0.0158964003014888,0.00920570803207576,0.117970756710144,0.217948081213978,NA,0.39060254373967,-0.0460401870903808,NA,0.00400830215597314,1687,FALSE
"Odessa Subregion",5389.24783458669,0.075467504841731,42.9325704801662,5.04814212020413,373.680698654387,1.3281144454918,7326.83283921316,1,0.403175781070608,46.8962513976708,-118.892360004003,931.694431646946,19.1538546234082,"USA","United States",0.00114156845867505,"ctrl",0.0447825122815681,0.15168238396017,0.401543551080815,0.401542984143845,0.391297252451126,0.0447825122815681,0.0387876113999296,0.0387876113999296,0.15168238396017,0.126643968440995,0.126643968440995,0.401543551080815,0.0832436133518653,-0.167704818065301,-0.0178151498525216,-0.00437232975860047,-0.204780968691493,-0.116921747033272,1688,FALSE
"Quincy Subregion",3776.74785320849,0,35.0489594540075,4.59646792087705,203.943768771293,1.90200194436973,3809.10942563649,1,0.259244383623748,47.0143646878053,-119.646497100262,959.696459307337,15.1436749265024,"USA","United States",0.000268851880815248,"ctrl",0,0.124851074058436,0.259239068687645,0.25658073400236,0.249509012216523,0,0,0,0.124851074058436,0.0786306648032242,0.0786306648032242,0.259239068687645,-0.102820393994704,NA,-0.0345583530166536,-0.38589243460259,NA,-0.381386930432505,1689,FALSE
"Northern Columbia River Basin",6915.72164794771,0.0273964349291968,3.94059374781309,9.03828329331858,168.228824964357,1.44736102190912,12737.1020849215,1,0.272683623986037,47.6291820469712,-118.968260270591,838.641907197727,24.8728770991424,"USA","United States",0.000256611758926808,"ctrl",0.0156966289595059,0.0507018529287958,0.27219485952227,0.26770179959116,0.194347303272068,0.0156966289595059,0.0018106154758877,0.0018106154758877,0.0507018529287958,0.0294266339214956,0.0285943346887216,0.27219485952227,0.0112331603424302,0.0885433396903861,0.0278975709235995,0.104803166358635,0.680434744006376,-0.167155854307376,1690,FALSE
"Spokane Valley-Rathdrum Prairie Aquifer",7540.1853532012,0.0149883122813733,67.4448763181652,1.97241004150779,1638.57857447511,2.72701528370788,1744.52712209196,1,0.0435234655255899,47.79181335507,-116.928301054911,724.665334623433,52.8951500112283,"USA","United States",0.0102172883192801,"ctrl",0.00189680457470674,0.00189680457470674,0.0433060627434089,0.026047697084324,0.0034248339924162,0.00189680457470674,0,0,0.00189680457470674,0,0,0.0433060627434089,0.163442250460731,0.235168254258165,0.164739560446177,NA,NA,0.345178704959867,1691,FALSE
"Little Spokane Basin",7272.27509376147,0.00093202891843151,4.45783367114062,6.62236100289496,774.211955186007,2.50343925054661,1642.39416639265,1,0.0824350771215516,47.9467132470701,-117.333671173471,732.772167714429,46.2310736032989,"USA","United States",0.00279522979942028,"ctrl",0.000193369365718024,0.00124982149974677,0.0821950767070305,0.0735000800778047,0.047567287851582,0.000193369365718024,0,0,0.00124982149974677,0,0,0.0821950767070305,-0.0809813592437836,0.671409264521331,0.359575463281037,NA,NA,0.127099716011753,1692,FALSE
"Blue Mountains and Clearwater Embayment",5109.65475605934,0,6.04308893138617,46.4113965804561,106.276907188005,3.75560890756065,26234.8341862523,1,0.0869049808834972,45.6771365787674,-117.509287535168,767.008144081176,45.8854395839593,"USA","United States",0.000183536075918633,"ctrl",0,0.00832954413038886,0.0872920271345373,0.0842916536849988,0.0477009122585912,0,0,0,0.00832954413038886,0.00426053537034273,0,0.0872920271345373,0.28129206603225,NA,-0.390437847567572,0.261584585810488,NA,-0.16963469651758,1693,FALSE
"Palouse Slope",8042.00062664614,0.0131102958786886,9.77635156097534,12.1712316843765,177.858830580824,1.77113390922834,15219.8057838475,1,0.294489423574212,46.8038469218071,-117.831595873805,858.654647079702,35.1271974668657,"USA","United States",0.000192603105093405,"ctrl",0.00584799203514024,0.0248855259357936,0.294794605955599,0.289645639209664,0.203137815220073,0.00584799203514024,0.0010390098454816,0.000640476895744087,0.0248855259357936,0.00855264327736051,0.00281864296745298,0.294794605955599,0.284755768007673,-0.531563673154898,-0.0861742396479692,0.372699863956994,-0.572368778089062,-0.0484875542778749,1694,FALSE
"Walla Walla Basin",7108.96730479699,0,0,29.2488690185894,287.675619930613,2.41989966853722,2282.7203501837,1,0.334581413583807,46.0306098477912,-118.377225642957,916.741014366994,38.0117949157673,"USA","United States",0.0015592674651726,"ctrl",0,0.0676305389444073,0.336731846023707,0.336696356402885,0.297301270709999,0,0,0,0.0676305389444073,0.0541410289464437,0,0.336731846023707,-0.29709266029206,NA,-0.298481088073197,-0.268382332692244,NA,-0.150759560556461,1695,FALSE
"Umatilla Basin and Horse Heaven Hills",5815.2512320038,0.00447137818100508,40.0953658014638,13.9904580674807,188.878229479396,2.52509333308192,15370.99153,1,0.243943486502956,45.6688599158971,-119.407942885268,962.942657049654,28.125700811073,"USA","United States",0.000304774692171379,"ctrl",0.00172617687373739,0.105755230272962,0.244689814715635,0.238753205240739,0.208999272968099,0.00172617687373739,0,0,0.105755230272962,0.024825692677198,0,0.244689814715635,-0.299990299679133,-0.487139782185125,-0.224782260210228,0.0366754871068791,NA,0.0814919393470699,1696,FALSE
"Dougherty Plain and Marianna Lowlands",6969.65172305037,0.0794100613209066,12.8038146594803,0.701405994571022,380.329583275835,2.78493162367174,18624.7003185216,1,0.202106386936123,31.0961773454403,-85.2165007503382,1101.70052445113,120.26467626598,"USA","United States",0.0010379239977993,"ctrl",0.0263481356171459,0.0285178285919957,0.202223612169391,0.170328294876018,0.0553452679935889,0.0263481356171459,0,0,0.0285178285919957,0,0,0.202223612169391,-0.269257300451543,-0.290607069222182,-0.223788785787674,NA,NA,-0.0751131157014007,1697,FALSE
"Tifton Upland",6750.88868858253,0.0874977628185929,28.1311170931617,0.82254556653382,425.640168774791,2.97582782560577,14671.2081801992,1,0.209515987139982,31.1383657528124,-83.6788486494548,1108.34000396806,109.597927270451,"USA","United States",0.00103344784281923,"ctrl",0.0264890084114363,0.026723398442059,0.21053822326666,0.0818701826483543,0,0.0264890084114363,0,0,0.026723398442059,0,0,0.21053822326666,-0.226373510597757,-0.263834621711949,-0.2901481314904,NA,NA,0.11129558480007,1698,FALSE
"Apalachicola Delta",8526.73645829194,0.00133592308634029,4.12927856917653,8.48693463254384,456.035967281951,2.98967326442757,9450.95463690504,1,0.0104588863600444,30.1764819182886,-85.017698005754,1125.34651475593,135.693575597215,"USA","United States",0.00117641466171784,"ctrl",9.22384958084342e-05,9.22384958084342e-05,0.0105195040434037,0.00138781454375148,0,9.22384958084342e-05,0,0,9.22384958084342e-05,0,0,0.0105195040434037,-0.38006762730504,-0.34528227048527,-0.464027389210002,NA,NA,-0.0365571834495833,1699,FALSE
"Ocala Uplift",8133.0886133309,0.0271007093331058,50.3662112145755,2.17289554492882,1234.03551975579,2.53352056625513,34624.5875844577,1,0.0503813644035937,29.5228277571406,-82.9014384548595,1157.88794175072,125.891193595163,"USA","United States",0.00718990956752137,"ctrl",0.00233894860531434,0.00233894860531434,0.0503387891369182,0.0050672940933101,0,0.00233894860531434,0,0,0.00233894860531434,0,0,0.0503387891369182,-0.0739739144754217,-0.0753676191358899,0.194438197342159,NA,NA,-0.0960331691706844,1700,FALSE
"Southwestern Flatwoods",7793.14174741631,0.0369022454788876,31.5797676130977,22.5689332108218,852.714882944137,3.05270948544429,11801.2399973652,1,0.0320644783191463,26.2514667518273,-81.320201710681,1259.98957669495,126.783072852299,"USA","United States",0.00522585385919936,"ctrl",0.0012609259032724,0.00406173176145888,0.0315820076950949,0.0170002635842667,0.00164340543802909,0.0012609259032724,0.000973871491529335,0,0.00406173176145888,0.00360303597871586,0,0.0315820076950949,0.319875576386687,-0.00593956381902827,0.428483735211015,0.475487738256217,0.187624292122789,-0.174873330272693,1701,FALSE
