system:index,CntrName,GW,HYBAS_ID,Ir,IrNeed0,IrNeed3,IrNeed6,OverGW0,OverGW3,OverGW6,OverIR0,OverIR3,OverIR6,area_km2,crp,dummy,lat,lev,lon,.geo
2_00000000000000000694,United States of America,8.856624652360209E-5,7060694590,1.3465770227100247E-4,0.0010865195308635317,1.1080363891358429E-4,6.928291379636257E-5,8.856624652360209E-5,3.545335557294585E-5,0.0,1.3465770227100247E-4,3.545335557294585E-5,0.0,1577.31603178481,0.0010865195308635317,,33.67243090252,6,-104.10423246488519,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000695,United States of America,0.0,7060076750,0.0,6.904952594231334E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4240.56146625622,6.904952594231334E-5,,34.46849424494579,6,-105.28514044504288,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000698,United States of America,0.010896933096189101,7060074010,0.011112869609294657,0.018502021123197838,0.013185661549475246,0.012996499532370394,0.010896933096189101,0.01059497881701363,0.005558651110043229,0.011112869609294657,0.010810915330119183,0.005708406173027077,5828.26663440146,0.018502021123197838,,34.79359295495507,6,-105.99423741268339,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000069a,United States of America,0.0,7060674060,6.029938048457566E-5,3.3627485760915265E-4,1.90455026912138E-6,0.0,0.0,0.0,0.0,6.029938048457566E-5,2.2220269853963467E-7,0.0,18884.7866149565,3.3627485760915265E-4,,35.17617019872976,6,-107.5186336632345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000069b,United States of America,5.73016184506522E-4,7060690100,0.0022964415632883892,0.009341706154659124,0.006380236959961665,0.005349882908403904,5.73016184506522E-4,5.669452498780957E-4,5.669452498780957E-4,0.0022964415632883892,0.0012211300165434085,0.0012211300165434085,21964.1962775738,0.009341706154659124,,34.75469749332283,6,-104.73231005100827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000069c,United States of America,5.4967301667991955E-5,7060674070,0.005663340270201734,0.010174345928186078,0.0077780613719437225,0.007068501677685473,5.4967301667991955E-5,1.0212909154995845E-6,0.0,0.005663340270201734,0.0049653744108458875,1.3842398854224534E-5,14659.1046635139,0.010174345928186078,,35.334430079335185,6,-106.41828883030624,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d1,United States of America,0.06038444490457837,7060075130,0.0604350371967186,0.2361720518532582,0.23208268139638313,0.23064492344054252,0.06038444490457837,0.05793796135670498,0.05793796135670498,0.0604350371967186,0.05793796135670498,0.05793796135670498,7911.85521210683,0.2361720518532582,,33.999592919115486,6,-103.20345677363139,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d2,United States of America,0.0,7060651710,6.899136681585915E-4,0.004854977368813503,0.0032493451457814727,0.002239853844811776,0.0,0.0,0.0,6.899136681585915E-4,3.2566878160730035E-4,0.0,8439.29065901216,0.004854977368813503,,35.39711511572921,6,-104.2338594540585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d3,United States of America,0.056830213087941214,7060718740,0.056830213087941214,0.2705219358918924,0.2674109718474296,0.2526323120573633,0.056830213087941214,0.054547374357875426,0.054547374357875426,0.056830213087941214,0.054547374357875426,0.054547374357875426,12070.4692080021,0.2705219358918924,,32.95465958458163,6,-101.85605028342687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d4,United States of America,0.006820606085459549,7060733840,0.006929618417908348,0.012112720898024421,0.010131108856551226,0.010131108856551226,0.006820606085459549,0.00663558746759911,2.853719582148285E-4,0.006929618417908348,0.006744599800047905,3.680540824021198E-4,32520.538362543,0.012112720898024421,,32.48323356560137,6,-104.35534010391201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d5,United States of America,0.0,7060618200,9.70067497406145E-4,0.0026744682920418305,0.0015776578258856987,7.61445657918566E-4,0.0,0.0,0.0,9.70067497406145E-4,0.0,0.0,11890.0109529783,0.0026744682920418305,,36.10273241115477,6,-108.30677297485286,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000006d6,United States of America,0.0,7060619370,0.0,1.450145403776454E-5,1.853324932257514E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444.34339954315,1.450145403776454E-5,,36.40908994189311,6,-107.38844771215491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015c2,United States of America,8.439300641885909E-4,7060012590,0.010779205263496062,0.031705511390244884,0.02913579763599741,0.025120707694438107,8.439300641885909E-4,0.0,0.0,0.010779205263496062,0.0,0.0,6499.2998112006,0.031705511390244884,,33.94363818340779,6,-117.26710607634743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015c3,United States of America,4.909039307328277E-4,7060075850,4.909039307328277E-4,0.003092414091676588,0.0,0.0,4.909039307328277E-4,0.0,0.0,4.909039307328277E-4,0.0,0.0,1223.53992787365,0.003092414091676588,,34.50203639767527,6,-116.90804135381721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015c4,United States of America,6.969441624745039E-4,7060073800,6.969441624745039E-4,0.0025225625092906694,3.8646900392733785E-4,8.912320519836303E-5,6.969441624745039E-4,0.0,0.0,6.969441624745039E-4,0.0,0.0,11175.7324769497,0.0025225625092906694,,34.856457427656096,6,-116.512761643724,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015c5,United States of America,1.1602942544438373E-4,7060074900,1.1602942544438373E-4,2.6878381029554917E-4,1.2417344383573018E-4,0.0,1.1602942544438373E-4,0.0,0.0,1.1602942544438373E-4,0.0,0.0,6731.74238975521,2.6878381029554917E-4,,35.24532750254075,6,-116.9556223154156,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015c6,United States of America,0.003558519878322345,7060074330,0.003558519878322345,0.013171520177559404,0.010111343142776846,0.0033020318689684553,0.003558519878322345,2.267707641740093E-4,1.9346848680746717E-4,0.003558519878322345,2.267707641740093E-4,1.9346848680746717E-4,9115.51417327748,0.013171520177559404,,34.91968589993298,6,-118.01923449082028,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015c7,United States of America,0.0,7060074270,0.0,1.5592793716053278E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674.57461253946,1.5592793716053278E-4,,35.47874638351943,6,-113.82034120573793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015c8,United States of America,4.7316005493755985E-4,7060074610,4.7316005493755985E-4,0.0016279470920619672,6.504866107430498E-4,6.504866107430498E-4,4.7316005493755985E-4,2.3288048301823376E-4,2.3288048301823376E-4,4.7316005493755985E-4,2.3288048301823376E-4,2.3288048301823376E-4,7430.91410549808,0.0016279470920619672,,35.84769612098793,6,-115.5100032845106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015c9,United States of America,0.0,7060657240,0.0,4.181732010277145E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.03476024634,4.181732010277145E-4,,35.31224182713946,6,-112.87923753251609,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015ca,United States of America,0.0,7060075920,0.0,9.024954267521115E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.06031997049,9.024954267521115E-5,,35.57860384682909,6,-113.07506347190447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015cb,United States of America,1.0206084252807408E-4,7060074450,1.0206084252807408E-4,3.70600801005743E-4,8.982569608191947E-5,0.0,1.0206084252807408E-4,0.0,0.0,1.0206084252807408E-4,0.0,0.0,9680.67916183687,3.70600801005743E-4,,35.883276861009,6,-117.50240226300923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015cc,United States of America,0.0,7060657250,0.0,1.4576125449388408E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.59540787502,1.4576125449388408E-5,,35.301772485704284,6,-112.5155712252367,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000015cd,United States of America,0.0,7060633430,0.0,8.012422444814741E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.409128122345,8.012422444814741E-6,,36.30992353772476,6,-114.42107099267483,"{""type"":""MultiPoint"",""coordinates"":[]}"
