system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000005ab,United States of America,7050073740,16824.6847718922,,43.98208397715209,5,-112.9704085389862,514.7456538641886,543.7468324904808,604.5703890248384,549.7335696247887,554.7205808539554,559.7061564399872,564.7069163376887,569.6711974251376,573.6662858409522,577.6576472074445,587.5984200615889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005ac,United States of America,7050526960,8301.90102326518,,40.95420887436961,5,-109.2558636513452,883.0753746019662,885.0691944111378,896.0766077540471,887.0649859325288,890.0873332026408,890.0873332026408,891.0854414054206,892.0818883972499,893.0801563426793,894.0804707668996,895.0765121429291,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005b1,United States of America,7050539540,12940.92762525,,39.95494817074237,5,-108.54387411615096,894.4049381302686,911.3553050958251,920.3291887134549,912.3524031290888,912.3524031290888,913.3495225527244,914.3467080633264,914.3467080633264,915.3438611809682,916.3408668058443,917.3377974605726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005b3,United States of America,7050538950,9923.99120957592,,40.34821265306428,5,-110.48090487478777,908.3270612607733,920.8534950026923,957.8993512460769,926.3701654488872,930.3656024658833,933.6270795643962,937.105774643715,940.1168245643274,943.8553557768012,947.8940686158887,950.8927624980918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005b5,United States of America,7050388580,36265.6108544203,,44.92945787115715,5,-114.84490294183588,320.2683566088932,338.3065502912909,564.8910403591109,347.31387939540014,426.8966414907765,435.82852267973925,449.36788476309806,470.7978826411761,480.8277577206938,490.842443541644,500.8643808218396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005b7,United States of America,7050585120,67990.9054510738,,38.88719477569509,5,-107.82573193995313,626.5854325788481,723.2677487601727,947.2285252390695,741.3975930018556,755.3421519539472,765.2847004307968,775.1773221488874,783.2378182460259,811.2777490724924,823.0644594968436,849.041729664944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005b9,United States of America,7050585110,23508.1581546505,,39.2834197472269,5,-110.35959284694742,760.5251538047067,778.4909178238918,926.9608185985047,790.5282927175033,797.6054841140535,805.4986054597698,811.5025600794955,817.4545823389511,827.4780468650748,835.5068735238863,920.4643439109054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005bd,United States of America,7050334790,17384.6715096014,,47.574758057891316,5,-116.71736608718909,102.51396084349018,121.58273966245115,213.40502064430348,134.46850610914808,140.55266730138766,146.55662700014943,156.5603295581622,169.41252967457268,176.40749276877182,182.39634995491545,194.3532833103714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005be,United States of America,7050444390,10348.4322531275,,43.66357827094875,5,-115.74030591280378,569.8274512234532,579.7945994926932,625.8031857020801,584.8074639085783,588.7992179698523,591.8004313685146,595.7850007640417,600.7802449349151,604.7871014696167,609.7717592764501,614.7950520430105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005bf,United States of America,7050379310,50994.5225890338,,46.30602636320735,5,-116.66623175240933,152.5771603527948,204.96444122667356,434.1543858682181,224.95286096928288,238.8819262435916,254.85949430712472,268.8682504547077,280.8514240393392,290.8170235001911,306.80946729824024,334.81506498102,"{""type"":""MultiPoint"",""coordinates"":[]}"
