system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,.geo
2_00000000000000000462,Russia,2060312950,3301.07550869111,,55.34236637693818,6,32.78832098107537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000463,Russia,2060313040,1289.50045166977,,54.90349939150652,6,33.07896572429268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000464,Russia,2060291620,12765.4537497223,,56.77626871507031,6,33.376460369386244,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000466,Russia,2060313270,2185.2664536113,,55.2438118253233,6,33.42769055758515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000468,Russia,2060304180,1311.29007320367,,55.665070938807304,6,33.71429609372126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000469,Russia,2060313350,1444.15721602476,,54.950153501215105,6,33.73361278253952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000046b,Russia,2060304190,1357.7784563172,,55.306460929489674,6,34.0475880593262,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000046c,Russia,2060291740,7056.30764648799,,55.75096050053304,6,34.519060235533566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000046d,Russia,2060279880,6757.60830146001,,57.16072501480416,6,34.87391935154104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000046e,Russia,2060320590,15769.524649805,,54.782365716216894,6,34.9298541992168,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000046f,Russia,2060279980,4956.65296346664,,56.56634336921028,6,35.02153480316416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000470,Russia,2060324480,9300.86283582979,,53.80709685551596,6,35.32137260109146,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000471,Russia,2060176210,12588.3072338855,,63.57807828056528,6,33.203166394798096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000048a,Russia,2060215620,121.653044034003,,61.544960785471055,6,36.29008543073154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000048c,Russia,2069005890,320.945015647761,,59.637828263600206,6,38.45848570405669,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000490,Russia,2060313880,198.417643321189,,54.83055671764499,6,41.8909733185492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000491,Russia,2060315950,564.999374243765,,54.63104572127272,6,41.980176073831615,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000492,Russia,2060300340,65.0921160461691,,55.668329957062795,6,42.16522857567324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000493,Russia,2060439790,376.797937532188,,49.58867910114485,6,42.49889750236321,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000494,Russia,2060396900,156.613509682756,,51.30962160849384,6,44.89168380342908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000495,Russia,2060261640,613.505437734252,,57.63925102154377,6,31.281084126703266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000497,Russia,2060181950,159.657125566913,,63.46366454114368,6,35.401860092535756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000498,Russia,2069007630,256.831030807699,,66.53256497556295,6,30.928912496418317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000049b,Russia,2060041850,101.041067147146,,64.61334286721001,6,40.70949173510943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000049e,Russia,2060043050,297.58493293516,,66.76454257262553,6,46.194239884326784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000e19,Russia,2060006580,16.2259852840089,,47.07404405289735,6,39.29274457839418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000e6b,Russia,2060069150,28.3132565443489,,43.59893738349608,6,47.50451687306481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000e6c,Russia,2060068690,114.260219434524,,45.59050715611588,6,47.64176206649816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000e6d,Russia,2060550400,133.613448434745,,45.17437504494702,6,39.54060421462213,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ea2,Russia,2060577510,3904.9186087127,,43.30062529491458,6,46.742362288103536,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ea5,Russia,2060577460,2133.98665438593,,43.57374049052776,6,46.643090557968456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ea7,Russia,2060068980,4119.48257275319,,44.00414932368526,6,47.09275465638415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000eb1,Russia,2060579890,5544.52206439278,,43.664367451459356,6,44.94076431908555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000eba,Russia,2060068820,1118.99087041253,,45.04964924752626,6,47.099175956616705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ebb,Russia,2060068910,1504.79942818379,,44.805794690422296,6,46.32155875307334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ebc,Russia,2060068880,2629.25681020534,,44.82661948176056,6,46.36866627696415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ec1,Russia,2060068720,2067.00666503659,,45.492884672971606,6,47.18207142560907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ec2,Russia,2060068810,2702.9351068218,,45.391070038825326,6,46.54722434824758,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ec3,Russia,2060068710,1377.40591630182,,45.742481233004405,6,47.142580427997345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ec4,Russia,2060068870,6026.36142336325,,45.05379676156285,6,45.87478232979248,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ecc,Russia,2060535650,2301.03157325384,,45.47424400651454,6,43.29340471140918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ed2,Russia,2060384460,4116.91853730746,,52.09445425092713,6,58.21723485952387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ed4,Russia,2060381480,4435.16175331943,,52.552772477125146,6,57.87917120118027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ed5,Russia,2060384170,3887.64921223648,,52.25499671940234,6,58.77404646144004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ed8,Russia,2060365290,7306.84509414998,,53.064990772559355,6,58.87671389346167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000edc,Russia,2060365300,3529.44999568098,,52.65224207705056,6,59.498233259516425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ee0,Russia,2060345780,6821.12968303299,,53.92284765557397,6,59.04934776386203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ee2,Russia,2060345790,4477.09031985448,,53.51991971388737,6,59.76603902217064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ee5,Russia,2060299950,6200.82971875536,,56.15966619480907,6,56.96689987850227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ee6,Russia,2060296380,29012.1885293668,,55.45045513832255,6,54.98870429395464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000eeb,Russia,2060296710,17723.9001162006,,54.66414880900213,6,53.34577494349192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000eed,Russia,2060291180,6552.56119091777,,56.47120711657356,6,54.95757179509943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000eef,Russia,2060272970,3990.25868485489,,56.95203593463295,6,55.60383159608766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ef5,Russia,2060280910,3048.68144896535,,57.099376372127445,6,54.69931413475099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000011e2,Russia,4060124380,6570.03135016408,,50.51634072790942,6,111.43750201872258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000120d,Russia,4060115890,1069.35022160311,,51.730597331561526,6,114.0161136570715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000121c,Russia,4060124390,2765.16259931303,,50.67070582129545,6,112.21679992727744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000121f,Russia,4060110620,8412.87592485415,,51.46951081086855,6,112.60795656871426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001222,Russia,4060113560,4115.59989548104,,51.26773750991485,6,113.15775016672359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001254,Russia,4060113480,2912.52824550771,,52.07952482188738,6,114.01149887897529,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001256,Russia,4060110580,4210.31203859344,,52.498308901837035,6,114.01088426226129,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000125d,Russia,4060111760,3178.7593193633,,51.88569192448453,6,115.99628416604949,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000012ad,Russia,4060118460,9173.05343782761,,51.44521713342617,6,117.14760258039564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001422,Russia,2060535640,6333.15197764745,,45.12969261416598,6,42.60349304795259,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001423,Russia,2060521190,9506.66993822061,,46.06587201712057,6,43.653611141204806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001426,Russia,2060552560,3195.0050530445,,44.19429473317007,6,41.32010735368127,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001428,Russia,2060521230,3737.97519310631,,45.99673197995566,6,42.45935362988465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001443,Russia,2060550520,6058.70023711442,,44.311169175320046,6,39.95684981804089,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001445,Russia,2060068970,42911.4344678107,,44.359330031608515,6,44.40369669219061,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000144d,Russia,2060548750,7356.2777339755,,44.71963655077877,6,39.066272352416966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000144e,Russia,2060547290,5076.83753640483,,45.20834971606519,6,40.72553886573322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000009f0,S. Sudan,1061024120,3954.57233745736,,4.315352016124608,6,31.95334436889925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000009f7,S. Sudan,1061024110,1361.51723899994,,4.504957959277931,6,31.42636316307433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a97,S. Sudan,1060854290,5490.80807627029,,9.043098679030873,6,26.28416573548849,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a9f,S. Sudan,1060864580,3743.6293878624,,8.950937377977118,6,25.643321272755173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000b8,Saudi Arabia,2060914280,16102.2113604485,,24.800871099581148,6,40.58829561164399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000b9,Saudi Arabia,2060912850,5119.42104484563,,23.960874221970354,6,39.63027696826496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ba,Saudi Arabia,2060900790,5919.84742509991,,25.910952583925294,6,42.725667908777154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000bb,Saudi Arabia,2060087030,12675.6156033497,,26.61330938314342,6,43.3277527507801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000bc,Saudi Arabia,2060083180,23426.7732721985,,23.27810049604926,6,39.258657542819996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d31,Saudi Arabia,2060084310,5033.60894008926,,26.857502628449904,6,36.67325872534908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d32,Saudi Arabia,2060084130,5603.99255868287,,26.3324022749953,6,36.80069574997643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d3a,Saudi Arabia,2060084120,9379.37928011799,,25.77931042434715,6,37.6567987233531,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d3f,Saudi Arabia,2060903020,3255.01399821621,,25.18191185934877,6,38.171216691747524,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d40,Saudi Arabia,2060083590,12128.5005568061,,24.899767912107286,6,37.58264917564272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d43,Saudi Arabia,2060089090,2721.85243845274,,27.145140405251272,6,40.71359549050739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d45,Saudi Arabia,2060089570,3089.71009717896,,27.414704541680187,6,41.09590940251823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d46,Saudi Arabia,2060086320,8916.54803463192,,27.729289729352207,6,41.77980542870511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d47,Saudi Arabia,2060083580,6440.494312679,,24.60860553012234,6,38.45777999229814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d48,Saudi Arabia,2060904110,11454.9577199668,,24.895043998909767,6,39.09416728516368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d4b,Saudi Arabia,2060897770,9487.07679009669,,26.675795616872044,6,41.56313102537493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d4d,Saudi Arabia,2060087900,3946.43346017363,,28.561239388820734,6,42.71098306032537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d4e,Saudi Arabia,2060091570,1533.89043475427,,27.94405893878561,6,42.54204181854193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d50,Saudi Arabia,2060912860,2944.16866326059,,24.51148936338241,6,39.8869121255553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d51,Saudi Arabia,2060088240,2332.2401942205,,28.521645448782756,6,43.21700103835297,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d56,Saudi Arabia,2060085940,21048.737282502,,28.39992930622351,6,41.10525976316032,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d5e,Saudi Arabia,2060086670,16652.4734488532,,27.271983460000033,6,42.68114379137449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001510,Saudi Arabia,2060902450,6074.42727594431,,25.878184917415282,6,42.04297013305403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027a,Serbia,2060557800,873.764017496104,,44.486602856821804,6,21.078846508641423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027b,Serbia,2060555600,663.920471294534,,45.056805902638516,6,20.303942442613177,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000297,Serbia,2060564160,1372.69413000787,,44.327914579722105,6,20.735073763584566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002fb,Serbia,2060564170,4216.58679396092,,43.99307849673818,6,21.251867916804535,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a43,Somalia,1061094090,12907.7630087377,,2.7227974256596,6,42.3715743784148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a44,Somalia,1061060620,2793.44680666259,,3.234134087076035,6,43.04204399116959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a45,Somalia,1061093940,3015.04642385709,,2.510007967890169,6,42.789307012053634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a47,Somalia,1061087250,4767.90026873456,,3.004459491880884,6,43.96974700025841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a48,Somalia,1061048150,2538.19661647426,,3.914586733378494,6,44.198075390797015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a49,Somalia,1061101140,5925.62268332138,,2.364502805322627,6,43.82817282815802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a4a,Somalia,1061125990,1923.12337145531,,1.376498315962016,6,41.698732554157964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a4b,Somalia,1061139430,9949.68570454048,,1.503089174314091,6,42.52338363619057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a4c,Somalia,1061101150,3493.72639386628,,2.449839899465065,6,44.07038095143561,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a4d,Somalia,1061126140,4981.35299640131,,1.33873084101141,6,42.003681491242006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a4f,Somalia,1061115240,4970.43780865117,,1.977348965111877,6,43.65770992424223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a52,Somalia,1061087260,18150.9912309082,,3.18491455256025,6,44.658438747022224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a55,Somalia,1061106060,9113.74279279105,,2.72215316291657,6,45.01181163039673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a57,Somalia,1061115400,4049.44646757451,,1.934878428244016,6,44.78387700383663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a59,Somalia,1061081050,4282.96404936549,,3.43131637217166,6,45.607805281967025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a5e,Somalia,1061081110,4278.99205308907,,3.00470791860734,6,45.80790507966547,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a61,Somalia,1060046700,1942.49119711677,,3.427386783272094,6,46.12484601161845,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a62,Somalia,1061043850,8196.3204037633,,4.229661429673405,6,46.16754053479246,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a64,Somalia,1060040390,3533.79168797474,,3.730759012232339,6,46.41323935369361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a67,Somalia,1060008100,1419.82624109865,,-0.174865199833297,6,42.52482834288196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a69,Somalia,1060043030,7725.01178932014,,3.874062073815244,6,47.105134992307754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a6a,Somalia,1060007460,17447.1480076525,,4.038593089387544,6,47.09541894561279,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a6b,Somalia,1061038600,2187.15128913576,,4.344460849464505,6,47.067371382717184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000072d,South Africa,1060013080,4345.72132908954,,-29.30466361417305,6,30.918703300804804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000072f,South Africa,1061608870,20189.5344276299,,-26.982893318219237,6,29.391615609870765,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000733,South Africa,1061580860,7128.09826001359,,-25.080055840944947,6,30.137407693233737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000734,South Africa,1061586860,16565.4141965111,,-25.80172173361303,6,29.25256608539794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000735,South Africa,1061574470,12320.6025388948,,-24.29843159392487,6,30.949461402607984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000738,South Africa,1061608480,11317.2088878825,,-26.630339899684316,6,28.013527528259363,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000739,South Africa,1061580710,12185.2218671109,,-24.472836618007143,6,29.609724062128922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000073a,South Africa,1061586850,6046.32347751652,,-25.13586013634466,6,28.768596256661123,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000073b,South Africa,1060013430,5974.7885643602,,-31.04504181884395,6,29.83000859774319,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000073f,South Africa,1061608460,5746.84355826657,,-26.388010261644343,6,27.286360885863253,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000743,South Africa,1061613490,2080.3018204624,,-27.112966707205654,6,26.51139878775227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000744,South Africa,1061609960,6430.35261503433,,-26.386167084935977,6,26.608857258533796,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000745,South Africa,1061616230,9253.78271189781,,-27.465376803147894,6,26.18523544727988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000747,South Africa,1061605700,1516.34649298618,,-26.65590004197072,6,26.028593886298424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000748,South Africa,1061627910,1982.25904856969,,-28.785849284411448,6,26.07248795268382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000749,South Africa,1061605620,2632.28579246935,,-26.293271169521294,6,26.062076788876972,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000074b,South Africa,1061627970,2219.94609219837,,-29.21355225450463,6,25.909117379320673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000074c,South Africa,1061605830,1712.17423587213,,-26.340579639973026,6,25.675590694023843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000074d,South Africa,1061615380,5288.63301209627,,-27.034214399799513,6,25.362213893711075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000074e,South Africa,1061623270,14041.9269743773,,-28.111992056563427,6,25.213421662215406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000074f,South Africa,1061629090,7721.05491708013,,-28.89233680637653,6,25.354685631307095,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000750,South Africa,1061615340,10102.6245848827,,-26.986457762348973,6,24.68397871392727,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000079f,South Africa,1061605350,3882.93898023499,,-26.643127385669345,6,23.55204285608781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007a0,South Africa,1061605400,3993.68456705104,,-26.967652888900826,6,23.59371992083856,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007a1,South Africa,1061609120,3002.0165059098,,-26.902922883475934,6,22.283607188077625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007a2,South Africa,1061609220,1156.79604455345,,-27.248417296231203,6,22.268243500020553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007a3,South Africa,1061619430,1619.02664775689,,-27.749461379087588,6,24.161267451493263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007a4,South Africa,1061619510,3577.69857087269,,-27.715832634805334,6,24.559572501709614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007a5,South Africa,1061610160,1711.08647510106,,-27.207572773341006,6,22.03989180131662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007a7,South Africa,1061610240,1210.57212892413,,-27.546982855052743,6,22.236357371878217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007a8,South Africa,1061623250,4472.8630651844,,-28.058042541966078,6,24.16571855195875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007ab,South Africa,1061628750,6283.27188405247,,-28.46238656938566,6,23.873056849114754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007ad,South Africa,1060047890,2288.24934957833,,-28.314189460008325,6,22.34775695353445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007ae,South Africa,1061610030,1362.09393615702,,-26.798878908303763,6,26.815950732160978,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007af,South Africa,1061628580,6747.94201794025,,-28.58507571280797,6,22.83391586285488,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007b1,South Africa,1061629370,2008.84117940228,,-28.7761000156731,6,23.604272479176778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007b2,South Africa,1061624500,1545.96943392367,,-28.402017256767234,6,21.98289989410003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007b3,South Africa,1061630290,2513.82429877536,,-28.841449003664234,6,23.24585740417579,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007b6,South Africa,1061628760,3983.45933562934,,-29.03515607572082,6,24.29656327306937,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007b7,South Africa,1061630260,1390.90095820387,,-29.18584070053755,6,23.486716708582424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007b8,South Africa,1061624550,4411.60768025829,,-28.872238845874158,6,21.958373591594285,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007ba,South Africa,1061626210,8677.8138126694,,-28.567406152503757,6,21.280385010874216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000007bc,South Africa,1061605900,77.3053065970304,,-26.643641221763716,6,25.63728711121651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000139f,South Korea,4060004680,9779.06057285265,,36.32323861507868,6,127.40722518032908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013a1,South Korea,4060004510,5378.96406007115,,35.56346715074643,6,126.7350093093485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013a2,South Korea,4060004100,4833.02009399832,,35.285738704186834,6,127.31976424379866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013a3,South Korea,4060004500,2860.82777357167,,35.13568575010246,6,126.81439824647269,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013a4,South Korea,4060004110,7446.13794815965,,34.64006183055938,6,126.87712038856922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013a5,South Korea,4060003950,3302.87348969339,,34.98716392892754,6,128.38002150386498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a7f,Sudan,1060734740,4357.37561782605,,11.670522464998559,6,30.702724917656695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a80,Sudan,1060716350,2979.78156883711,,12.205564759948166,6,30.649136440126625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a81,Sudan,1060716250,8936.12222623482,,12.308073652167973,6,29.97260760186324,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a82,Sudan,1060677120,7887.03790445399,,12.763668962580281,6,31.40719694777564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a83,Sudan,1060704290,5714.24045586415,,12.193754584252462,6,33.887575535503004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a85,Sudan,1060713000,3689.23579252902,,12.912068485100333,6,30.23032224599905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a86,Sudan,1060677130,2569.82829170933,,13.115912965629729,6,32.37710411917788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a87,Sudan,1060696470,6217.29160074616,,12.29181241114173,6,34.6236921818781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a89,Sudan,1060664460,1319.47675035173,,13.424863454584068,6,32.136948688179395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a8a,Sudan,1060652040,4714.1860245856,,13.47781674963435,6,31.03474200075051,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000a8b,Sudan,1060652570,2168.6649241454,,13.502651486944316,6,30.665496271357384,"{""type"":""MultiPoint"",""coordinates"":[]}"
