system:index,CC,CntryNm,Region,aq_id,code,countrs,dummy,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000000341,USA,United States,AMER,328,N062,Mexico; United States of America,,Presidio Bolson,0.005361445796815947,0.0772324097785677,1.3942023760339308,0.09519154581197785,0.1275590915869291,0.13704470853339246,0.3698232283997388,0.44031561233067945,0.589250922214649,0.6020205871064757,0.8706631181706316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000342,MEX,Mexico,AMER,324,N063,Mexico; United States of America,,Redford Bolson,0.16986409718689324,0.26327599310801464,1.1329123856286933,0.38345408884738996,0.5056056417825702,0.6616637863376569,0.7066251599518182,0.847635227194177,0.9217548062427456,0.9217548062427456,1.1329123856286933,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000343,USA,United States,AMER,324,N063,Mexico; United States of America,,Redford Bolson,0.00256102994669069,0.032779021778414914,0.9217548062427456,0.07411224832880312,0.09603927812249226,0.15019754749060774,0.21159888090628137,0.26327599310801464,0.2718837287121346,0.38345408884738996,0.7529356258928566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000344,MEX,Mexico,AMER,366,N068,Mexico; United States of America,,Edwards Aquifer,4.190895447525166,10.657505307366305,21.156159999015493,11.64503268456388,17.488025352500628,18.317236777017182,19.146114273120617,19.172820250975402,19.626973164157548,20.46625502463297,21.153609482413746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000345,USA,United States,AMER,366,N068,Mexico; United States of America,,Edwards Aquifer,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000346,MEX,Mexico,AMER,321,N069,Mexico; United States of America,,Santa Fe del Pino Aquifer,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000347,USA,United States,AMER,321,N069,Mexico; United States of America,,Santa Fe del Pino Aquifer,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000348,MEX,Mexico,AMER,319,N070,Mexico; United States of America,,Serrania del Burro Aquifer,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000349,USA,United States,AMER,319,N070,Mexico; United States of America,,Serrania del Burro Aquifer,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034a,MEX,Mexico,AMER,367,N071,Mexico; United States of America,,Austin Formation / Austin Chalk,0.10912260358993085,5.809316814362082,22.776515127389292,7.601554560358954,8.557901172656592,11.098825267058224,13.659916787851023,15.454726097143547,16.24464766774971,16.918991727638666,17.614669473142776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034b,USA,United States,AMER,367,N071,Mexico; United States of America,,Austin Formation / Austin Chalk,0.03647642238099454,0.14480004187192813,5.1968097678388085,0.2102028280918467,0.2671868677413112,0.4100377492139578,0.6295794388811995,1.5270825612449728,3.15071161159029,4.220903069806443,5.156643168897076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034c,MEX,Mexico,AMER,322,N075,Mexico; United States of America,,Presa La Amistad Aquifer,0.05551804045579744,0.5117214173543218,6.649127002298351,0.6588200779761362,1.3588548414741337,1.6441402839257018,1.9664240615864592,2.8237575960751173,4.2681068882245485,4.898468647427288,6.188252973760461,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034d,USA,United States,AMER,322,N075,Mexico; United States of America,,Presa La Amistad Aquifer,0.015083971828431509,0.3208307275524254,3.191589030591613,0.3379360880930445,0.38696903523092807,0.47880253199248235,0.7182628485759124,0.9692026486338972,1.8869964808788409,2.730501269394698,3.191589030591613,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034e,MEX,Mexico,AMER,323,N076,Mexico; United States of America,,Allende-Piedras Negras Aquifer,0.047780761664652165,15.872785287075901,59.968710180473366,27.04881827346978,35.64055479209099,38.64825368416352,40.64734308318323,42.877513616624974,45.62323408062416,49.09345245044163,52.10734974028522,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034f,USA,United States,AMER,323,N076,Mexico; United States of America,,Allende-Piedras Negras Aquifer,0.0309710151683429,0.14680708088650207,12.655770236190792,0.420994605629446,0.5875226623589015,0.8174318475038602,1.2353905446560174,1.746214509804965,2.5409658290477077,3.4080023564677946,4.823597821116384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000350,MEX,Mexico,AMER,320,N082,Mexico; United States of America,,Carrizo-Wilcox Aquifer,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
