system:index,CC,CntryNm,GW,Ir,IrNeed0,IrNeed3,IrNeed6,OverGW0,OverGW3,OverGW6,OverIR0,OverIR3,OverIR6,Region,aq_id,code,countrs,crp,dummy,name,.geo
2_00000000000000000254,BGR,Bulgaria,0.0,0.001412732120020977,0.019811211938212187,0.01341598753262261,0.0,0.0,0.0,0.0,0.001412732120020977,0.0,0.0,EUCA,79,EB067 - EB069,Bulgaria; Greece; North Macedonia,0.019811211938212187,,Sandansky-Petrich Aquifer ; Sandansky Valley Aquifer ; Petrich Valley Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000255,GRC,Greece,0.0,0.0026969598805855507,0.16303957306445657,0.14786683751043395,0.08659057569809543,0.0,0.0,0.0,0.0026969598805855507,0.0,0.0,EUCA,79,EB067 - EB069,Bulgaria; Greece; North Macedonia,0.16303957306445657,,Sandansky-Petrich Aquifer ; Sandansky Valley Aquifer ; Petrich Valley Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000256,MKD,Macedonia,0.0,0.038303670441688135,0.07633681074007638,0.02143657452153066,0.0,0.0,0.0,0.0,0.038303670441688135,0.0,0.0,EUCA,79,EB067 - EB069,Bulgaria; Greece; North Macedonia,0.07633681074007638,,Sandansky-Petrich Aquifer ; Sandansky Valley Aquifer ; Petrich Valley Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000257,MKD,Macedonia,0.0,0.006893251591444378,0.11202929484282433,0.09047413153231287,0.0,0.0,0.0,0.0,0.006893251591444378,0.0,0.0,EUCA,95,EB070,North Macedonia; Serbia,0.11202929484282433,,The former Yugoslav Republic of Macedonia - Central Serbia,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000258,XKX,Kosovo,0.0,0.05656651188479625,0.3558996856638121,0.3533741967835189,0.0,0.0,0.0,0.0,0.05656651188479625,0.0,0.0,EUCA,95,EB070,North Macedonia; Serbia,0.3558996856638121,,The former Yugoslav Republic of Macedonia - Central Serbia,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000259,MKD,Macedonia,0.0,0.004853182445134954,0.14180788009478526,0.14180706200599577,0.0,0.0,0.0,0.0,0.004853182445134954,0.0,0.0,EUCA,94,EB071,North Macedonia; Serbia,0.14180788009478526,,The former Yugoslav Republic of Macedonia - SW Serbia,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025a,SRB,Serbia,0.0,0.001038145468826712,0.08720636160338582,0.08602180570926876,0.0,0.0,0.0,0.0,0.001038145468826712,0.0,0.0,EUCA,94,EB071,North Macedonia; Serbia,0.08720636160338582,,The former Yugoslav Republic of Macedonia - SW Serbia,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025b,BGR,Bulgaria,0.0,0.0,9.697797774118232E-4,2.4839613263262695E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,93,EB072,Bulgaria; Serbia,9.697797774118232E-4,,Zemen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025c,SRB,Serbia,0.0,0.0,2.5767845919593476E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,93,EB072,Bulgaria; Serbia,2.5767845919593476E-4,,Zemen,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025d,BGR,Bulgaria,0.0,0.00987245256075339,0.21751058131801665,0.21314164707282862,0.06419647574326244,0.0,0.0,0.0,0.00987245256075339,0.0,0.0,EUCA,104,EB073,Bulgaria; Serbia,0.21751058131801665,,Stara Planina / Salasha Montana Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025e,SRB,Serbia,0.0,0.0018971902151524516,0.08791093441681949,0.0860473212024066,0.01762937084496213,0.0,0.0,0.0,0.0018971902151524516,0.0,0.0,EUCA,104,EB073,Bulgaria; Serbia,0.08791093441681949,,Stara Planina / Salasha Montana Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025f,ROU,Romania,0.0,0.0,1.397954229447842E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,91,EB075,Romania; Serbia,1.397954229447842E-4,,Miroc & Golubac,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000260,SRB,Serbia,0.0,0.0,0.0023666979255235056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,91,EB075,Romania; Serbia,0.0023666979255235056,,Miroc & Golubac,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000261,ROU,Romania,0.0,0.014144639281756593,0.05833501538606217,0.05753383266733819,0.05565637764351818,0.0,0.0,0.0,0.014144639281756593,0.0,0.0,EUCA,92,EB076,Romania; Serbia,0.05833501538606217,,Dacian Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000262,SRB,Serbia,0.0,0.00482877637528503,0.10727476792194789,0.10624113693757534,0.06741750720864995,0.0,0.0,0.0,0.00482877637528503,0.0,0.0,EUCA,92,EB076,Romania; Serbia,0.10727476792194789,,Dacian Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000263,BGR,Bulgaria,0.0,4.3864741009861795E-4,0.004268536338081714,0.004113822580299588,0.0,0.0,0.0,0.0,4.3864741009861795E-4,0.0,0.0,EUCA,385,EB077,Bulgaria; Greece,0.004268536338081714,,Orvilos-Agistros / Gotze Delchev aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000264,GRC,Greece,0.0,2.0837631938011003E-4,0.01950706815631661,0.01950706815631661,0.0,0.0,0.0,0.0,2.0837631938011003E-4,0.0,0.0,EUCA,385,EB077,Bulgaria; Greece,0.01950706815631661,,Orvilos-Agistros / Gotze Delchev aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000265,BGR,Bulgaria,0.0,0.0,9.246567622754302E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,381,EB078,Bulgaria; Greece,9.246567622754302E-4,,Nastan-Trigrad,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000266,GRC,Greece,0.0,0.0,7.418329100002067E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,381,EB078,Bulgaria; Greece,7.418329100002067E-6,,Nastan-Trigrad,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000267,BGR,Bulgaria,0.0,5.5386379784782075E-5,8.825000277955474E-4,1.298923830712788E-4,0.0,0.0,0.0,0.0,5.5386379784782075E-5,0.0,0.0,EUCA,382,EB079,Bulgaria; Greece,8.825000277955474E-4,,Smolyan,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000268,GRC,Greece,0.0,0.0,2.907317373301984E-4,2.907317373301984E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,382,EB079,Bulgaria; Greece,2.907317373301984E-4,,Smolyan,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000269,BGR,Bulgaria,0.0,0.0,2.909543186714599E-4,1.8688333570859983E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,379,EB080,Bulgaria; Greece,2.909543186714599E-4,,Rudozem,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026a,GRC,Greece,0.0,0.0,0.002916297749497705,0.001974196499757803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,379,EB080,Bulgaria; Greece,0.002916297749497705,,Rudozem,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026b,BGR,Bulgaria,0.0,6.678463832280923E-4,0.007618097556013676,0.0,0.0,0.0,0.0,0.0,6.678463832280923E-4,0.0,0.0,EUCA,380,EB081,Bulgaria; Greece,0.007618097556013676,,Erma Reka,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026c,GRC,Greece,0.0,6.40423747637753E-5,0.001006876554622387,5.611017705070532E-4,0.0,0.0,0.0,0.0,6.40423747637753E-5,0.0,0.0,EUCA,380,EB081,Bulgaria; Greece,0.001006876554622387,,Erma Reka,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026d,GRC,Greece,0.0,0.12115200015364883,0.27505415713343495,0.2708290274876622,0.1546186902962946,0.0,0.0,0.0,0.12115200015364883,0.12104841726516562,0.0,EUCA,100,EB082,Greece; T�rkiye,0.27505415713343495,,Evros / Meri�,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026e,TUR,Turkey,0.0,0.19979833896445434,0.4821280239387334,0.48175045059903343,0.44987965863657076,0.0,0.0,0.0,0.19979833896445434,0.199634879085306,0.0,EUCA,100,EB082,Greece; T�rkiye,0.4821280239387334,,Evros / Meri�,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026f,BGR,Bulgaria,0.0,0.02927021671036865,0.2572056310482198,0.24910386484148697,0.007699014937737279,0.0,0.0,0.0,0.02927021671036865,0.0,0.0,EUCA,383,EB083,Bulgaria; Greece; T�rkiye,0.2572056310482198,,Orestiadas System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000270,GRC,Greece,0.0,0.07882998587770317,0.2912559257092373,0.2912559257092373,0.013035079347118119,0.0,0.0,0.0,0.07882998587770317,0.0,0.0,EUCA,383,EB083,Bulgaria; Greece; T�rkiye,0.2912559257092373,,Orestiadas System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000271,TUR,Turkey,0.0,0.0,0.6017957447995997,0.6017957447995997,0.5922283990779736,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,383,EB083,Bulgaria; Greece; T�rkiye,0.6017957447995997,,Orestiadas System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000272,BGR,Bulgaria,0.0,0.0,0.06453991963879703,0.06453381334017713,7.463012149972945E-4,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,80,EB085,Bulgaria; T�rkiye,0.06453991963879703,,Topolovgrad Massif Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000273,TUR,Turkey,0.0,9.455127127122189E-4,0.2757917980870127,0.2757917980870127,0.26245335019006916,0.0,0.0,0.0,9.455127127122189E-4,0.0,0.0,EUCA,80,EB085,Bulgaria; T�rkiye,0.2757917980870127,,Topolovgrad Massif Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000274,BGR,Bulgaria,0.0,1.1052448588360946E-4,0.002418586201365361,2.71050393299883E-4,0.0,0.0,0.0,0.0,1.1052448588360946E-4,0.0,0.0,EUCA,105,EB086,Bulgaria; T�rkiye,0.002418586201365361,,Malko Tarnovo Karst waterbearing massif,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275,TUR,Turkey,0.0,8.075490819215339E-4,0.012715895552303276,0.00905823738488594,0.0,0.0,0.0,0.0,8.075490819215339E-4,0.0,0.0,EUCA,105,EB086,Bulgaria; T�rkiye,0.012715895552303276,,Malko Tarnovo Karst waterbearing massif,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000276,BGR,Bulgaria,0.0,0.006061781569187881,0.5236029799698558,0.5236029799698558,0.22283609362801293,0.0,0.0,0.0,0.006061781569187881,0.0,0.0,EUCA,7,EB087,Bulgaria; Romania,0.5236029799698558,,Dobrudja / Dobrogea Neogene  Sarmatian aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000277,ROU,Romania,0.0,0.2402438449093739,0.5685597457312451,0.5624640629320092,0.5497986123044378,0.0,0.0,0.0,0.2402438449093739,0.0,0.0,EUCA,7,EB087,Bulgaria; Romania,0.5685597457312451,,Dobrudja / Dobrogea Neogene  Sarmatian aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000278,BGR,Bulgaria,0.0,0.01750437006045357,0.4342808569220936,0.43423968544415426,0.282483889930435,0.0,0.0,0.0,0.01750437006045357,0.0,0.0,EUCA,8,EB088,Bulgaria; Romania,0.4342808569220936,,Dobrudja / Dobrogea Upper Jurassic - Lower Cretaceous Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000279,ROU,Romania,0.0,0.21495110724857766,0.527080480701038,0.5255341894741784,0.5179504903418742,0.0,0.0,0.0,0.21495110724857766,0.0,0.0,EUCA,8,EB088,Bulgaria; Romania,0.527080480701038,,Dobrudja / Dobrogea Upper Jurassic - Lower Cretaceous Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027a,MDA,Moldova,0.0,0.06169312433844821,0.4170892876295005,0.4170892876295005,0.4170892876295005,0.0,0.0,0.0,0.06169312433844821,0.0053493493200427525,0.0,EUCA,101,EB089,Republic of Moldova; Romania; Ukraine,0.4170892876295005,,Danube-Prut,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027b,ROU,Romania,0.0,0.023011211057157404,0.2280457227830618,0.22713717079648524,0.21917220490692138,0.0,0.0,0.0,0.023011211057157404,0.0,0.0,EUCA,101,EB089,Republic of Moldova; Romania; Ukraine,0.2280457227830618,,Danube-Prut,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027c,UKR,Ukraine,0.0,0.13150725956507542,0.37470995107948835,0.3735731896091869,0.3439122982549731,0.0,0.0,0.0,0.13150725956507542,0.07984594297436431,0.0,EUCA,101,EB089,Republic of Moldova; Romania; Ukraine,0.37470995107948835,,Danube-Prut,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027d,MDA,Moldova,0.0,0.02080132100641199,0.11989042530550445,0.11989042530550445,0.11989042530550445,0.0,0.0,0.0,0.02080132100641199,0.0,0.0,EUCA,15,EB090,Republic of Moldova; Romania,0.11989042530550445,,Middle Sarmantian Pontian Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027e,ROU,Romania,0.0,0.011279266536692135,0.25718771016482883,0.2565279287634117,0.24666714139775822,0.0,0.0,0.0,0.011279266536692135,0.0,0.0,EUCA,15,EB090,Republic of Moldova; Romania,0.25718771016482883,,Middle Sarmantian Pontian Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027f,MDA,Moldova,0.0,0.03357953460978398,0.3754919587186043,0.3754919587186043,0.3754919587186043,0.0,0.0,0.0,0.03357953460978398,0.0,0.0,EUCA,102,EB091,Republic of Moldova; Romania,0.3754919587186043,,Prut,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000280,ROU,Romania,0.0,0.01712312342395396,0.32343225536560566,0.32343225536560566,0.32343225536560566,0.0,0.0,0.0,0.01712312342395396,0.0,0.0,EUCA,102,EB091,Republic of Moldova; Romania,0.32343225536560566,,Prut,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000281,BIH,Bosnia & Herzegovina,0.0,0.0,9.603685304839042E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,416,EB092,Bosnia and Herzegovina; Montenegro,9.603685304839042E-5,,Piva,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000282,MNE,Montenegro,0.0,0.0,6.79604497777968E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,416,EB092,Bosnia and Herzegovina; Montenegro,6.79604497777968E-6,,Piva,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000283,ALB,Albania,2.244283398175607E-4,4.3897836428291717E-4,0.007364207451524713,0.006891154603786035,0.0,2.244283398175607E-4,0.0,0.0,4.3897836428291717E-4,0.0,0.0,EUCA,417,EB093,Albania; Montenegro,0.007364207451524713,,Cijevna / Cemi Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000284,MNE,Montenegro,8.588338471522436E-4,8.678813935918446E-4,0.01022508870611343,0.00948429151652232,0.0,8.588338471522436E-4,0.0,0.0,8.678813935918446E-4,0.0,0.0,EUCA,417,EB093,Albania; Montenegro,0.01022508870611343,,Cijevna / Cemi Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000285,ESP,Spain,1.4637889948663084E-4,1.501382251077769E-4,0.003537260669808596,0.0023847262972025657,0.0,1.4637889948663084E-4,0.0,0.0,1.501382251077769E-4,0.0,0.0,EUCA,369,EU001,Portugal; Spain,0.003537260669808596,,Low Mi�o / Minho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000286,PRT,Portugal,0.006566490466259108,0.006566490466259108,0.008003931982221277,0.008003931982221277,0.0,0.006566490466259108,0.0,0.0,0.006566490466259108,0.0,0.0,EUCA,369,EU001,Portugal; Spain,0.008003931982221277,,Low Mi�o / Minho,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000287,ESP,Spain,0.0,0.019314500879088193,0.04817392831412863,0.04633816105021123,5.251785007048068E-4,0.0,0.0,0.0,0.019314500879088193,0.0,0.0,EUCA,370,EU008,Portugal; Spain,0.04817392831412863,,Ciudad Rodrigo,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000288,PRT,Portugal,0.0,0.0,0.01661226183693001,0.01661226183693001,0.008234831987590615,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,370,EU008,Portugal; Spain,0.01661226183693001,,Ciudad Rodrigo,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000289,ESP,Spain,1.298990805861529E-4,0.14444218643972026,0.33301394387855127,0.33244546948716136,0.28601811644466196,1.298990805861529E-4,0.0,0.0,0.14444218643972026,0.0,0.0,EUCA,372,EU009,Portugal; Spain,0.33301394387855127,,Moraleja Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028a,ESP,Spain,0.0,0.07797556593344512,0.25872884971766563,0.2587283432112814,0.24362144129296776,0.0,0.0,0.0,0.07797556593344512,0.0771616437732657,0.005650470592170606,EUCA,73,EU010,Portugal; Spain,0.25872884971766563,,Detrital Aquifer of the Guadiana Middle Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028b,PRT,Portugal,0.0,0.2289870927564019,0.45858111628266934,0.45858111628266934,0.3856955512516239,0.0,0.0,0.0,0.2289870927564019,0.21563259796188627,0.0,EUCA,73,EU010,Portugal; Spain,0.45858111628266934,,Detrital Aquifer of the Guadiana Middle Basin,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028c,CHE,Switzerland,0.0,0.0,0.21363811026809304,0.10988705777514311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,413,EU024,France; Switzerland,0.21363811026809304,,Nappe du Genevois,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028d,FRA,France,0.0,0.0,0.2976334323788014,0.26678601614730674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,413,EU024,France; Switzerland,0.2976334323788014,,Nappe du Genevois,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028e,AUT,Austria,9.854158188967177E-4,9.854158188967177E-4,0.3156009737750243,0.08267758950687981,0.0,9.854158188967177E-4,0.0,0.0,9.854158188967177E-4,0.0,0.0,EUCA,376,EU035,Austria; Germany,0.3156009737750243,,Thermalwasser im Tiefen Malmkarst des s�dbayerischen und ober�sterreichischen Molassebeckens,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028f,DEU,Germany,0.003024980723601065,0.0033984747570231064,0.3897558848537529,0.024798368891464823,0.0,0.003024980723601065,0.0,0.0,0.0033984747570231064,0.0,0.0,EUCA,376,EU035,Austria; Germany,0.3897558848537529,,Thermalwasser im Tiefen Malmkarst des s�dbayerischen und ober�sterreichischen Molassebeckens,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000294,HUN,Hungary,0.008855289284953225,0.05849925159044811,0.4095490089801647,0.40546410456133414,0.1922135267406847,0.008855289284953225,0.0,0.0,0.05849925159044811,0.0,0.0,EUCA,393,EU077,Hungary; Slovakia,0.4095490089801647,,"Szigetk�z, Hans�g-R�bca / Podunajska Basin, Zitny Ostrov","{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000295,SVK,Slovakia,0.002691289891355889,0.17184203394582712,0.4856271479833888,0.48352028509316225,0.40967564543191504,0.002691289891355889,0.0,0.0,0.17184203394582712,0.0,0.0,EUCA,393,EU077,Hungary; Slovakia,0.4856271479833888,,"Szigetk�z, Hans�g-R�bca / Podunajska Basin, Zitny Ostrov","{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000296,HUN,Hungary,0.0,1.714141014792474E-4,0.21942780992338595,0.19150466436886351,0.048982281735629615,0.0,0.0,0.0,1.714141014792474E-4,0.0,0.0,EUCA,395,EU081,Hungary; Slovakia,0.21942780992338595,,Ipoly V�lgy / Al�vium Ipla,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000297,SVK,Slovakia,0.0,0.0033028932807740385,0.4389059799951422,0.41965388520999813,0.21394380204587496,0.0,0.0,0.0,0.0033028932807740385,0.0,0.0,EUCA,395,EU081,Hungary; Slovakia,0.4389059799951422,,Ipoly V�lgy / Al�vium Ipla,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000298,HUN,Hungary,0.0,5.523966988118486E-7,0.05615445956816947,1.4998664185271904E-4,0.0,0.0,0.0,0.0,5.523966988118486E-7,0.0,0.0,EUCA,23,EU082,Hungary; Slovakia,0.05615445956816947,,Slovensky Kras / Aggtelek Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000299,SVK,Slovakia,0.0,2.1323414915021255E-6,0.0745886415789477,0.01202237968036615,0.0,0.0,0.0,0.0,2.1323414915021255E-6,0.0,0.0,EUCA,23,EU082,Hungary; Slovakia,0.0745886415789477,,Slovensky Kras / Aggtelek Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029a,HUN,Hungary,0.0,0.004695012537408494,0.30360189186875,0.30360189186875,0.15514519581251532,0.0,0.0,0.0,0.004695012537408494,0.0,0.0,EUCA,377,EU083,Hungary; Slovakia,0.30360189186875,,Bodrog Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029b,SVK,Slovakia,0.0,0.01581239479170226,0.3838941995205069,0.37336373647355886,0.005981171003468108,0.0,0.0,0.0,0.01581239479170226,0.0,0.0,EUCA,377,EU083,Hungary; Slovakia,0.3838941995205069,,Bodrog Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029c,ROU,Romania,0.0,0.001645582184280958,0.2511968746735228,0.2492331246288625,0.20226345900345855,0.0,0.0,0.0,0.001645582184280958,0.0,0.0,EUCA,378,EU084,Romania; Ukraine,0.2511968746735228,,Siret,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029d,UKR,Ukraine,0.0,0.010260448406509965,0.20687138965344057,0.20624008311683065,0.04873138330239795,0.0,0.0,0.0,0.010260448406509965,0.0,0.0,EUCA,378,EU084,Romania; Ukraine,0.20687138965344057,,Siret,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029e,MDA,Moldova,0.0,0.0757831373217327,0.39958063490282497,0.39931254817732775,0.3822332909955279,0.0,0.0,0.0,0.0757831373217327,0.0,0.0,EUCA,304,EU085,Republic of Moldova; Ukraine,0.39958063490282497,,Dniester,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029f,UKR,Ukraine,0.0,0.017219257233304357,0.4269326508025271,0.4268055952475507,0.38176982956168526,0.0,0.0,0.0,0.017219257233304357,0.0,0.0,EUCA,304,EU085,Republic of Moldova; Ukraine,0.4269326508025271,,Dniester,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a0,BLR,Belarus,0.0,4.400627520370875E-4,0.08706118267067117,6.720783804433618E-4,0.0,0.0,0.0,0.0,4.400627520370875E-4,0.0,0.0,EUCA,305,EU086; EU088 - EU089,Belarus; Ukraine,0.08706118267067117,,Cenomanian Terringeous Aquifer; Upper Proterozoic Terringenous Aquifer; Pripyat,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a1,UKR,Ukraine,0.0,1.1745307926895557E-5,0.03226146151381561,0.005776548857915017,0.0,0.0,0.0,0.0,1.1745307926895557E-5,0.0,0.0,EUCA,305,EU086; EU088 - EU089,Belarus; Ukraine,0.03226146151381561,,Cenomanian Terringeous Aquifer; Upper Proterozoic Terringenous Aquifer; Pripyat,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a2,BLR,Belarus,0.0,0.0,0.035239259264689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,137,EU087; EU094,Belarus; Ukraine,0.035239259264689,,Paleogene-Neogene Terringenous Aquifer; Cenomanian Carbonate-Terrigenous Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a3,UKR,Ukraine,0.0,0.0,0.004882297671834628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,137,EU087; EU094,Belarus; Ukraine,0.004882297671834628,,Paleogene-Neogene Terringenous Aquifer; Cenomanian Carbonate-Terrigenous Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ac,EST,Estonia,0.0,0.0,0.05922049496651024,0.0033214264168522664,2.0707827024051386E-4,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,317,EU108,Estonia; Russian Federation,0.05922049496651024,,Cambrian-Ordovician Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ad,RUS,Russia,0.0,0.0,0.014041526136409894,0.0021083718353438756,7.430868154548822E-4,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,317,EU108,Estonia; Russian Federation,0.014041526136409894,,Cambrian-Ordovician Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ae,EST,Estonia,0.0,0.0,0.05177363141715351,0.00123499378418371,4.985694968757714E-4,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,316,EU109,Estonia; Russian Federation,0.05177363141715351,,Cambrian-Vendian-Voronka Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002af,RUS,Russia,0.0,0.0,0.01489554344458862,0.0021222523641810423,0.0010475763611724148,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,316,EU109,Estonia; Russian Federation,0.01489554344458862,,Cambrian-Vendian-Voronka Aquifer System,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b0,BLR,Belarus,0.0,0.0026530393975396464,0.1474040629593203,0.0,0.0,0.0,0.0,0.0,0.0026530393975396464,0.0,0.0,EUCA,138,EU112,Belarus; Russian Federation,0.1474040629593203,,Upper Devonian Terrigenous-Carbonate Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b1,RUS,Russia,0.0,0.0,0.01649363894412083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,138,EU112,Belarus; Russian Federation,0.01649363894412083,,Upper Devonian Terrigenous-Carbonate Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b2,FIN,Finland,0.0,0.0,0.03184933491873578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,66,EU123,Finland; Russian Federation,0.03184933491873578,,Kanunkankaat Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b3,RUS,Russia,0.0,0.0,9.66414032931593E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EUCA,66,EU123,Finland; Russian Federation,9.66414032931593E-4,,Kanunkankaat Aquifer,"{""type"":""MultiPoint"",""coordinates"":[]}"
