system:index,CC,CntryNm,Region,aq_id,code,countrs,dummy,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_0000000000000000031f,USA,United States,AMER,70,N019,Canada; United States of America,,Judith River,0.574337660191576,16.573590963579836,123.49120064468164,23.590676678385353,31.588172307383424,44.58022849263769,51.55121243306806,61.56957325369172,71.55002725632158,81.53945892648868,91.52761098662081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000320,CAN,Canada,AMER,69,N020,Canada; United States of America,,Milk River,0.4219608564105021,53.458891347490955,100.62562990659744,68.45482092898673,74.45063242810505,78.64108952969421,81.59857522682134,84.447389079658,87.44874702296131,90.59747680075542,93.5948008160482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000321,USA,United States,AMER,69,N020,Canada; United States of America,,Milk River,0.4976193900941884,10.489551216775807,80.40901777175254,16.459668483040836,21.48002430801538,26.475576487351532,32.45264447432662,37.44269274519964,43.38002159584797,47.411678543217555,54.38315658542763,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000322,CAN,Canada,AMER,58,N021,Canada; United States of America,,Richelieu/Lake Champlain and Yamaska,0.8107415605418584,12.884502116099233,94.64613380642628,15.79885547897889,18.6204897137029,22.690141868018035,40.721620127990235,46.818802469179836,53.833936296553794,61.92943647442216,75.64811391716825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000323,USA,United States,AMER,58,N021,Canada; United States of America,,Richelieu/Lake Champlain and Yamaska,2.0896975018502824,2.0896975018502824,22.36763199671103,2.0896975018502824,9.435658088102675,9.435658088102675,10.391546281843244,11.347434475583812,11.347434475583812,22.36763199671103,22.36763199671103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000324,CAN,Canada,AMER,359,N022a,Canada; United States of America,,Northern Great Plains - Upper Cretaceous Aquifer System,0.5744482387075202,0.5744482387075202,0.5973747295360992,0.5777257343385881,0.581003229969656,0.5873374952363493,0.5936717605030426,0.5951191270851526,0.5965664936672627,0.5969706116016809,0.5973747295360992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000325,USA,United States,AMER,359,N022a,Canada; United States of America,,Northern Great Plains - Upper Cretaceous Aquifer System,0.9687705946290432,61.666077660623486,693.5316619155875,98.21431520389426,125.92355925043266,146.02046521678685,197.38354784832345,246.07798554843632,301.58112629601135,353.8904804374068,510.3676119690606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000326,CAN,Canada,AMER,360,N022b,Canada; United States of America,,Northern Great Plains - Lower Tertiary Aquifer System,0.5744482387075202,0.5744482387075202,0.5973747295360992,0.5777257343385881,0.581003229969656,0.5873374952363493,0.5936717605030426,0.5951191270851526,0.5965664936672627,0.5969706116016809,0.5973747295360992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000327,USA,United States,AMER,360,N022b,Canada; United States of America,,Northern Great Plains - Lower Tertiary Aquifer System,0.9687705946290432,61.63370213247724,693.5316619155875,102.40551833098117,125.92355925043266,141.64166925150772,181.8109135483196,246.05067500320914,293.38838950939817,353.8904804374068,510.3676119690606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000328,MEX,Mexico,AMER,330,N025,Mexico; United States of America,,Laguna Salada Aquifer / Coyote Wells Valley,45.827346258169605,46.89417071099586,55.79874166149808,47.19468482090824,47.26962592174034,47.960862277697316,48.29851223378123,48.952286788337894,50.243988631691835,51.23543905663829,54.8072686289396,"{""type"":""MultiPoint"",""coordinates"":[]}"
