system:index,CC,CntryNm,Region,aq_id,code,countrs,dummy,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000001c9,TLS,Timor-Leste,ASIA,279,AS156,Indonesia; Timor-Leste,,Besikama Basin Aquifer,0.0038995696876729653,0.6819491114135997,18.731517892434905,1.4188849110485793,2.440968726187793,3.3246252702373127,4.4160643917818785,5.42233435054121,6.803284590129391,8.574216989627029,11.791690498247723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d6,GEO,Georgia,EUCA,136,AS008,Georgia; Russian Federation,,Psou Aquifer,0.037091100301426067,0.41945707101634294,7.463780368969587,0.9936211288207971,1.5805453116588033,2.0384576147095066,2.634254036243798,3.3528246298813116,3.8927733914992,4.6066333378936015,5.540391624253237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d7,RUS,Russia,EUCA,136,AS008,Georgia; Russian Federation,,Psou Aquifer,0.037091100301426067,0.47234076287795246,5.605496035797638,0.8376290948377221,1.3325768156901157,1.711614106989916,2.2371892082168063,2.6283887142959497,3.0381413007416103,3.7074077134393315,4.1926358945159015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000da,TUR,Turkey,EUCA,121,AS010,Iraq; Syrian Arab Republic; T�rkiye,,Upper Jezira,0.005424328112141065,1.3090893725303276,27.721001417536424,3.307489609739119,5.299920642141211,7.30337902632189,9.302361561188436,11.307078375704778,13.197314801028249,15.55683970675239,18.821985595842104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000db,KAZ,Kazakhstan,EUCA,139,AS011,Kazakhstan; Russian Federation,,Syrt,0.0041152498891647285,5.48665769609136,138.12429763989962,12.482088397746793,19.488735676494088,27.48962779254035,36.487704771689174,45.49078700296958,57.501175253394315,72.51632938699242,92.51877763722476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dc,RUS,Russia,EUCA,139,AS011,Kazakhstan; Russian Federation,,Syrt,6.340032702457299E-4,28.510924196430423,240.40271489169763,52.49570093158818,72.4961581843265,89.5058364580222,104.50168534311281,120.5003820969218,136.50546123715708,152.50423297276447,173.50884555865997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dd,ARM,Armenia,EUCA,135,AS012,Armenia; T�rkiye,,Leninak-Shiraks Aquifer,0.002232991853004062,0.8143056463917686,27.692800504168037,2.073120074951681,3.4389414256545905,4.938781880658647,6.449822649715352,8.054831253859772,9.698222586879295,11.689405309502554,15.301857326847221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000de,TUR,Turkey,EUCA,135,AS012,Armenia; T�rkiye,,Leninak-Shiraks Aquifer,0.003587556209111488,1.1909781373806068,19.659590879885315,2.182493916716175,3.428476818691983,4.690441997474212,5.940770969539559,7.314064454826351,9.056519550917205,10.939766731696373,13.060036659511589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000df,GEO,Georgia,EUCA,132,AS013,Georgia; Russian Federation,,Terek Aquifer,0.055060976071041025,0.7516510764289649,6.623008675658247,1.4604417948699284,1.7109719937819903,2.406748956295311,2.638124304172399,3.3712408289153712,3.5772663922068633,4.366329353201365,5.098543421660951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e0,RUS,Russia,EUCA,132,AS013,Georgia; Russian Federation,,Terek Aquifer,0.055060976071041025,0.321568791091657,7.31716368863775,0.5161292663465744,1.1734150540464716,1.556367075385959,2.266274582753782,2.858119022646285,3.5187365855555837,4.36166716218232,5.339930411661234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e1,ARM,Armenia,EUCA,125,AS015,Armenia; Georgia,,Debed / Debeda River Aquifer,0.008068142357455758,0.7082656559587095,7.548035848075141,1.2332387265514875,1.731164268188803,2.1021335847886085,2.5744281861893867,3.051044059009833,3.731496066262552,4.480817861116188,5.424990904221568,"{""type"":""MultiPoint"",""coordinates"":[]}"
