system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000003a8,Spain,2070665600,2024.48517915376,,39.29348254477528,7,-4.258972967584213,215.29843839107002,222.63136589355477,255.04826851440012,225.59535345884478,228.38393159663232,230.5872837274666,233.6320196855544,235.37776051285132,237.1345354766024,239.0835619677912,241.66417195772735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003aa,Spain,2070018240,5871.53674626598,,36.599737992103364,7,-5.76893737166009,31.685057954035315,48.73284240494659,109.7297147528289,62.78482628747177,68.72682742269784,72.7422056355824,76.7242141935976,80.29794085617104,83.72950792635412,87.25511911010177,91.76809050487867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003ac,Spain,2070644500,4146.71369342214,,40.32890873538386,7,-4.478083391548255,174.78298902737555,193.62558648989688,225.23769726683824,197.65000450596338,199.8995375916926,201.86521302410225,203.62736369877052,205.61251761200614,207.65147932272222,210.1310751188596,212.36474265626833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003ad,Spain,2070687450,787.263704740318,,37.77254985836202,7,-3.117343150635097,249.29743125671772,249.96137991755987,274.6202622072147,251.6159731910153,254.25186232738955,255.31682628265608,265.89280628220894,269.76301226507155,272.52629964307084,273.10108215287846,273.55348146007583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003ae,Spain,2070695200,801.315067568148,,37.429071194647726,7,-2.703546330079403,231.8216896737605,235.27728931111108,251.19188626678945,237.15163674265582,238.5706756767426,239.92470455341476,241.31353076555197,242.82670549550176,244.04750261525183,245.82097916245803,248.17644178539183,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003bc,Spain,2070615620,38.4910165699821,,41.3966568448585,7,0.326179384748167,139.060120659945,139.060120659945,139.060120659945,139.060120659945,139.060120659945,139.060120659945,139.060120659945,139.060120659945,139.060120659945,139.060120659945,139.060120659945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000be9,Spain,2070017860,2054.89462683649,,37.03078282926272,7,-2.093249468891774,188.50105193266862,188.50105193266862,231.05382359383245,188.50105193266862,230.36166644077892,230.36166644077892,230.5341303184363,230.70659419609368,230.70659419609368,231.05382359383245,231.05382359383245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000bf1,Spain,2070017950,2168.26508323259,,37.07438973507186,7,-2.625770673386194,207.4029109835349,207.4029109835349,209.3958201653322,207.4029109835349,207.4029109835349,207.4029109835349,207.4029109835349,207.4029109835349,207.4029109835349,207.4029109835349,208.39936454184271,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000bf5,Spain,2070017850,2764.82063872763,,37.400357438764146,7,-2.163198873782882,232.01025578167514,233.40774544505118,269.7249022399179,234.61477436566582,239.0251372221594,254.5914493851761,257.44467127002525,257.87550046344643,263.0546828197463,265.53195041210853,267.2544882040048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c14,Spain,2070097980,355.522158615632,,38.85434039893357,7,-1.496365276150801,400.0800410999203,404.14953506745275,424.6948848410247,405.8100571015765,407.45521876002283,409.3338569865523,411.4831398677897,413.60322471422677,415.4570551533957,418.6448967739494,421.5742076315529,"{""type"":""MultiPoint"",""coordinates"":[]}"
