system:index,CC,CS_max,CntryNm,GWIrKHaKm2,RDS_main,RDS_mainDist,RDS_tot,Region,STS,aq_id,area_km2,code,constant,countrs,crpkHaKm2,dummy,lat_c,lon_c,name,pet_mm,prec_mm,urbkHaKm2,.geo
2_00000000000000000274,BGR,8099.627735723554,Bulgaria,0.0,0.0,1.0319520939269706,240.0962214550403,EUCA,3.881382035283308,105,367.22826972854375,EB086,1.0,Bulgaria; T�rkiye,0.002395274680973708,,42.10696564690693,27.477150240984194,Malko Tarnovo Karst waterbearing massif,860.6009217215712,55.60497455871877,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275,TUR,9706.566748428211,Turkey,0.0,0.0,0.0,314.1658725459795,EUCA,4.0707096337646975,105,310.2580212188235,EB086,1.0,Bulgaria; T�rkiye,0.01338947316253887,,41.8117790268559,27.64338155350389,Malko Tarnovo Karst waterbearing massif,868.6548899152517,58.714513968806465,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000276,BGR,9471.396544714204,Bulgaria,0.0,0.3276112466850923,0.8139068814883534,259.58427450627227,EUCA,1.07203743648886,7,3233.8085377423604,EB087,1.0,Bulgaria; Romania,0.5256093670855578,,43.7354211683694,27.702320378990144,Dobrudja / Dobrogea Neogene  Sarmatian aquifer,793.5957777450698,45.9819492943685,6.748545069957341E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000277,ROU,7929.491406730845,Romania,0.0,86.47326976076194,0.05094133292205562,591.9033860804537,EUCA,1.1001026640944613,7,2178.7752368696274,EB087,1.0,Bulgaria; Romania,0.5644178125914665,,43.95382838075342,28.29522215234892,Dobrudja / Dobrogea Neogene  Sarmatian aquifer,812.0997324068906,41.869746161235994,0.003132887237674817,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000278,BGR,9732.08083116529,Bulgaria,0.0,2.3173232093149703,2.3089523357494417,237.7360417626537,EUCA,1.3685337946031353,8,13122.394479390441,EB088,1.0,Bulgaria; Romania,0.4359000111623212,,43.69553742683503,26.81906770240526,Dobrudja / Dobrogea Upper Jurassic - Lower Cretaceous Aquifer,804.1539040280956,49.970492575889494,9.102335936851509E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000279,ROU,8336.449444624273,Romania,0.0,41.9280570173127,1.4177753763501972,356.0022631679978,EUCA,1.463771050651838,8,11307.945852741062,EB088,1.0,Bulgaria; Romania,0.5237003325209079,,44.07761129156767,27.08144855900068,Dobrudja / Dobrogea Upper Jurassic - Lower Cretaceous Aquifer,807.8180713369416,45.277449685975206,0.0019727475257388626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027a,MDA,9539.37876414535,Moldova,0.0,7.07252663393278,0.7778568632089927,241.84538763542864,EUCA,1.2419822072275615,101,1630.8093638343412,EB089,1.0,Republic of Moldova; Romania; Ukraine,0.42371203923807194,,45.782230327447685,28.298085026874855,Danube-Prut,826.0809144121678,42.842853254660255,0.003317785696613731,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027b,ROU,6415.169370113724,Romania,0.0,57.77330360104674,28.62358608126339,192.067319466457,EUCA,3.468293239795394,101,5372.937306075334,EB089,1.0,Republic of Moldova; Romania; Ukraine,0.22694684118335323,,45.34042368523622,28.798131128946288,Danube-Prut,820.7298520144577,36.43308156044755,0.0010116843971789131,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027c,UKR,8115.405557781219,Ukraine,0.0,113.76132382828739,2.848611349633765,304.91035603678387,EUCA,2.521774622843945,101,3001.489576586417,EB089,1.0,Republic of Moldova; Romania; Ukraine,0.37073870911828605,,45.453171485732085,28.985684192601408,Danube-Prut,817.5999935226121,37.012393484119904,0.002080179127250957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027d,MDA,7721.615226337454,Moldova,0.0,23.316872427983565,0.6680696463931033,332.3868312757207,EUCA,2.3971193415637866,15,1.60200271139784,EB090,1.0,Republic of Moldova; Romania,0.17473706729076402,,46.684483917652564,28.13067877339229,Middle Sarmantian Pontian Aquifer,780.7726493328357,42.53949993764813,2.7973613683127607E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027e,ROU,9718.346499540843,Romania,0.0,41.38160808122034,8.867893255923397,217.28061621005736,EUCA,1.6460759867693806,15,12625.151804337978,EB090,1.0,Republic of Moldova; Romania,0.25709072368928404,,46.693294435781375,27.426822435231124,Middle Sarmantian Pontian Aquifer,753.3456977625167,43.247061124805654,0.0017099402580105947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027f,MDA,9859.7852945693,Moldova,0.0,0.0,0.0,293.87175633835534,EUCA,1.1439692929208085,102,1999.6394130323076,EB091,1.0,Republic of Moldova; Romania,0.3774005070271318,,47.881937725095995,27.410928526496157,Prut,723.3532009628736,43.05681074933104,9.947481501071651E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000280,ROU,9901.185108227832,Romania,0.0,0.0,3.4107299639586146,158.10369354610793,EUCA,1.4327752277172119,102,1511.6038775626025,EB091,1.0,Republic of Moldova; Romania,0.3224417165291178,,47.630948866789566,27.206764196161366,Prut,734.6858442746469,42.38634808012201,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000281,BIH,10000.0,Bosnia & Herzegovina,0.0,0.0,0.0,132.75454777441578,EUCA,3.6136305639604815,416,78.42955592700109,EB092,1.0,Bosnia and Herzegovina; Montenegro,7.32935662656717E-5,,43.0794543624603,18.611750126551325,Piva,667.7424275565236,101.93330179414359,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000282,MNE,10000.0,Montenegro,0.0,0.0,3.480387018505801,85.00743659395927,EUCA,5.412925956805895,416,212.63698004676812,EB092,1.0,Bosnia and Herzegovina; Montenegro,6.995418188630225E-6,,43.06241930162892,18.75706356664284,Piva,610.3190247462657,101.30100061289049,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000283,ALB,6453.428289699086,Albania,0.0033425532092689,0.0,0.0,1027.9016537282002,EUCA,6.635181208165855,417,345.59298711121613,EB093,1.0,Albania; Montenegro,0.0079393355593677,,42.450219727980894,19.60081623334089,Cijevna / Cemi Aquifer,652.7859144048089,104.9772942512895,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000284,MNE,9768.326432316951,Montenegro,0.04751731727843591,0.0,0.0,533.1986146177247,EUCA,3.9787337347057643,417,223.16935785059778,EB093,1.0,Albania; Montenegro,0.009704558058635791,,42.43069754255348,19.423467969556402,Cijevna / Cemi Aquifer,730.9371524528656,117.72525429082059,5.242160499611572E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000285,ESP,3778.279037356809,Spain,0.014038546517556675,385.61150956864594,0.0,1099.4463272035073,EUCA,5.156115095686459,369,171.2938390820859,EU001,1.0,Portugal; Spain,0.005475666656755907,,42.03214220318982,-8.65066359460264,Low Mi�o / Minho,775.2279349204321,126.3283110688104,0.01664511736133535,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000286,PRT,4319.961187214612,Portugal,0.04794520547945206,457.4383561643836,0.0,1186.4657534246578,EUCA,5.050228310502285,369,1.2989923177571303,EU001,1.0,Portugal; Spain,0.010839189549691113,,42.023166017842186,-8.604603037728761,Low Mi�o / Minho,768.9856441123566,122.3540888335409,0.0013560046518264841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000287,ESP,7719.607142857143,Spain,0.004405096711243762,102.16679102335999,0.0,361.77630861504935,EUCA,3.7899364345979496,370,414.6435925389261,EU008,1.0,Portugal; Spain,0.04753168865967941,,40.53762701590674,-6.644760668987234,Ciudad Rodrigo,976.546400699878,75.99529292523478,0.001387678230195002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000288,PRT,7876.783783783784,Portugal,0.007722007722007722,0.0,0.0,192.96138996139,EUCA,4.115830115830114,370,0.7967301951767726,EU008,1.0,Portugal; Spain,0.028285773462544683,,40.488430527972056,-6.82419656198221,Ciudad Rodrigo,973.8666491166491,69.61199836199836,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000289,ESP,7196.486276394265,Spain,0.00360403652090341,0.0,5.691001942614351,376.8990728439379,EUCA,3.420258925290441,372,212.15796260119203,EU009,1.0,Portugal; Spain,0.3400359327669628,,40.05658724540014,-6.713373864508416,Moraleja Aquifer,1048.812140506456,58.05421237561459,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028a,ESP,6316.680942770472,Spain,0.0,190.0482915148978,0.08357980722122987,455.98492170743225,EUCA,2.9960339154479367,73,3272.1618876625425,EU010,1.0,Portugal; Spain,0.2574580185030491,,38.8597595361197,-6.664220806752593,Detrital Aquifer of the Guadiana Middle Basin,1159.7567603184877,45.51711503469781,0.001219576378676555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028b,PRT,6140.815305959416,Portugal,0.0,110.25034495780625,0.0,282.30276401981155,EUCA,2.895837267062703,73,209.51985792852406,EU010,1.0,Portugal; Spain,0.46406690136710554,,38.96552736742239,-7.050940841469769,Detrital Aquifer of the Guadiana Middle Basin,1142.8432323569778,47.45981819238159,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028c,CHE,9411.927314681281,Switzerland,0.0,828.7044995673494,0.0,5046.13823190078,EUCA,2.606179694260169,413,37.56848833239979,EU024,1.0,France; Switzerland,0.21634943922694408,,46.16920381580812,6.114592692123907,Nappe du Genevois,708.2113291117116,76.98945359274897,0.04859564532421765,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028d,FRA,10000.0,France,0.0,361.5278372591007,0.0,2960.3806209850113,EUCA,1.206370449678801,413,5.082042997283618,EU024,1.0,France; Switzerland,0.26957525433224533,,46.1501398606698,6.0819957203018955,Nappe du Genevois,715.4060816948931,78.1394012393745,0.018467062131959314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028e,AUT,8307.023677025874,Austria,0.005238322771420257,87.8478473164054,0.0,1628.0967094774069,EUCA,2.527903399922456,376,1620.5293930834698,EU035,1.0,Austria; Germany,0.3164274483583437,,48.21715322425893,13.554344804582746,Thermalwasser im Tiefen Malmkarst des s�dbayerischen und ober�sterreichischen Molassebeckens,574.2667046616699,86.42448307712306,0.002004164724658247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000028f,DEU,8942.013054844394,Germany,0.008291639028870368,92.76379963923296,0.0,1361.478405301655,EUCA,1.8444322721420017,376,4308.3777202614365,EU035,1.0,Austria; Germany,0.38884392247159544,,48.63056134166696,12.669624406366754,Thermalwasser im Tiefen Malmkarst des s�dbayerischen und ober�sterreichischen Molassebeckens,569.3289233687977,67.61590918868191,0.0019071588255224678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000294,HUN,8532.739449150504,Hungary,0.01750974990324524,135.04554229614521,0.0,779.5315191528639,EUCA,1.5342958428656819,393,1147.2422631491756,EU077,1.0,Hungary; Slovakia,0.40587771849139986,,47.82510042063872,17.33437144302413,"Szigetk�z, Hans�g-R�bca / Podunajska Basin, Zitny Ostrov",736.4989828865728,50.89914876278454,0.0015806989083314452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000295,SVK,8980.119318072826,Slovakia,0.003948214011663597,81.17058730432781,0.0,1083.630837793508,EUCA,1.4505034482427872,393,2183.716270241688,EU077,1.0,Hungary; Slovakia,0.4861336928138491,,48.00131528260906,17.56783862743789,"Szigetk�z, Hans�g-R�bca / Podunajska Basin, Zitny Ostrov",738.1920833238861,52.92582423132119,0.00570346052307541,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000296,HUN,9614.080617526644,Hungary,0.0,0.0,0.0,611.6802712500222,EUCA,1.4717027070896525,395,145.10110453826027,EU081,1.0,Hungary; Slovakia,0.22406958437786995,,48.06929783934138,19.25972534766535,Ipoly V�lgy / Al�vium Ipla,679.948510890279,50.49194425908222,0.002397484230887152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000297,SVK,9368.293677027237,Slovakia,0.0,0.0,0.0,718.1745881537553,EUCA,1.5872407634483126,395,196.4719882747303,EU081,1.0,Hungary; Slovakia,0.401750911824875,,48.100960928923065,19.181676057635734,Ipoly V�lgy / Al�vium Ipla,684.4865648137819,50.61521728857583,0.002047916540741454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000298,HUN,9927.39470969448,Hungary,0.0,0.2546964687210685,0.0,386.19286866816554,EUCA,2.811741833090859,23,490.4909422183417,EU082,1.0,Hungary; Slovakia,0.05901244742333618,,48.46722474675433,20.628498495712236,Slovensky Kras / Aggtelek Aquifer,625.6389556455958,49.94837118707248,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000299,SVK,9226.936044381633,Slovakia,0.0,1.0144187993928926,0.0,553.5389647773067,EUCA,4.702279705518049,23,593.8467175218483,EU082,1.0,Hungary; Slovakia,0.07706635129522818,,48.59763068061518,20.58823509929777,Slovensky Kras / Aggtelek Aquifer,609.201803783902,54.492284743599896,4.625193484663125E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029a,HUN,7620.596542340435,Hungary,0.0,0.0,0.0,389.12219881717135,EUCA,2.1777683458917134,377,745.5886509988135,EU083,1.0,Hungary; Slovakia,0.3023055634868421,,48.27827652937531,21.724276070740164,Bodrog Aquifer,672.9634085957575,50.49299587188256,6.537328227233346E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029b,SVK,7917.207575087431,Slovakia,0.0,0.409075326345481,0.0,657.5085660693062,EUCA,1.3287461121857556,377,1457.2174036564418,EU083,1.0,Hungary; Slovakia,0.38367795116308,,48.60448505184802,21.929490611583976,Bodrog Aquifer,654.6390742266697,56.08062251426271,0.0032804155016990006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029c,ROU,9724.422659693897,Romania,0.0,73.6148910311869,0.9299125005306248,326.5887251266841,EUCA,1.3481369474313023,378,2041.7714788253852,EU084,1.0,Romania; Ukraine,0.25147628682753004,,47.79804902377501,26.236233332910746,Siret,667.6678535876326,45.00085370841655,0.001865088701502183,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029d,UKR,9329.956821673592,Ukraine,0.0,107.00648017158767,0.01333517379328906,446.02906950212224,EUCA,1.5070924413209812,378,343.92641277318256,EU084,1.0,Romania; Ukraine,0.2047377925425088,,48.056901779805116,26.072390384188616,Siret,648.1218869662281,46.59082738580072,9.153700666651456E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029e,MDA,9749.074417150154,Moldova,0.0,1.381579809527823,0.3312217695818759,283.5316952989916,EUCA,1.2165682477335726,304,10302.580884441604,EU085,1.0,Republic of Moldova; Ukraine,0.3995622653389427,,47.42105276296027,29.014919446620052,Dniester,726.5421969671903,42.351764579587694,0.0026135315468884786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000029f,UKR,9797.691855704512,Ukraine,0.0,20.425608548537348,0.0,356.9858191481728,EUCA,1.2252681802087346,304,9098.520048255623,EU085,1.0,Republic of Moldova; Ukraine,0.42716161284415555,,47.50655932524457,29.31424478254748,Dniester,708.6846708792647,42.22524753950183,9.904447937849525E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a0,BLR,8338.241224707472,Belarus,0.0,0.3321286455987353,4.829454586142849,203.37815059607522,EUCA,2.5432067344812257,305,15222.361996374755,EU086; EU088 - EU089,1.0,Belarus; Ukraine,0.08620469584327681,,51.864909999528734,27.640980726009243,Cenomanian Terringeous Aquifer; Upper Proterozoic Terringenous Aquifer; Pripyat,578.7118745737941,51.0920584475783,6.04329741517001E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a1,UKR,8606.234712780373,Ukraine,0.0,13.618021305099939,0.5324454503700773,294.8629765735782,EUCA,2.182528080745465,305,15066.600228160312,EU086; EU088 - EU089,1.0,Belarus; Ukraine,0.03232795704875316,,51.48037194254944,27.715493060468443,Cenomanian Terringeous Aquifer; Upper Proterozoic Terringenous Aquifer; Pripyat,582.6051099210872,50.60131146171984,2.650255943915505E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a2,BLR,7196.950748430717,Belarus,0.0,6.008906057191911,0.0,347.846611942701,EUCA,2.9794516873222823,137,44.92175676128459,EU087; EU094,1.0,Belarus; Ukraine,0.032309407856947074,,51.99910709769858,30.87076905826901,Paleogene-Neogene Terringenous Aquifer; Cenomanian Carbonate-Terrigenous Aquifer,578.7013515974163,48.094159444111206,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a3,UKR,7550.611085060488,Ukraine,0.0,26.584138297539774,0.0,236.2614961392979,EUCA,2.6019100315733543,137,77.20945294161048,EU087; EU094,1.0,Belarus; Ukraine,0.004595610104442168,,51.96534763543337,30.912155038637362,Paleogene-Neogene Terringenous Aquifer; Cenomanian Carbonate-Terrigenous Aquifer,577.9163820044192,48.17090841832945,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ac,EST,6966.713663558158,Estonia,0.0,47.5575452477937,1.6633247347792666,438.5281599219069,EUCA,3.5518448806883476,317,32334.574459085426,EU108,1.0,Estonia; Russian Federation,0.0593113126061358,,58.88591691860112,25.236739620676495,Cambrian-Ordovician Aquifer System,476.04317870275463,56.86154183911869,6.503563565335627E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ad,RUS,8331.77559785576,Russia,0.0,0.0,19.421219751442084,92.04574200625784,EUCA,2.6952095782606054,317,49097.034463918906,EU108,1.0,Estonia; Russian Federation,0.01393879993094889,,59.68814252192172,32.30468457339657,Cambrian-Ordovician Aquifer System,440.6756682988078,61.946084130143014,3.7170158457681723E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ae,EST,6700.222517642368,Estonia,0.0,68.50600821805334,1.4066410369729152,537.6587344499137,EUCA,3.753993573181361,316,13297.70271092214,EU109,1.0,Estonia; Russian Federation,0.051973773465208456,,59.228341330859,25.578876168321028,Cambrian-Vendian-Voronka Aquifer System,470.32279913255536,57.75147851987206,0.0010972938608529085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002af,RUS,8072.234749643859,Russia,0.0,9.368690345815539,17.943888159710827,192.7076485573944,EUCA,2.9213472401433456,316,66118.49016568867,EU109,1.0,Estonia; Russian Federation,0.014890120387130843,,59.82837593903864,31.94893598316897,Cambrian-Vendian-Voronka Aquifer System,443.9557547233765,61.40064727474558,0.0011036112468592024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b0,BLR,10000.0,Belarus,0.0,0.0,0.0,373.7510765473359,EUCA,1.5,138,140.9561838784948,EU112,1.0,Belarus; Russian Federation,0.15311907842155376,,54.6673358563172,30.97126017472345,Upper Devonian Terrigenous-Carbonate Aquifer,519.7778563318118,56.83543469433055,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b1,RUS,10000.0,Russia,0.0,0.0,0.0,115.81564414235405,EUCA,1.5006029627396436,138,164.87362356481907,EU112,1.0,Belarus; Russian Federation,0.014116318550100893,,54.740247168619334,31.047798526821637,Upper Devonian Terrigenous-Carbonate Aquifer,516.2837577119636,57.34839120654411,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b2,FIN,4987.706562201563,Finland,0.0,84.33389853631917,6.573676752214734,314.88177512717056,EUCA,4.268052388469858,66,93.75205327336374,EU123,1.0,Finland; Russian Federation,0.03115406245838201,,62.186596648487544,30.600550662851077,Kanunkankaat Aquifer,394.1007710561732,60.42806094033947,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b3,RUS,5438.303633932728,Russia,0.0,13.385671579010623,1.4459755290046203,349.84752204545805,EUCA,4.0399221836645784,66,121.74431616908346,EU123,1.0,Finland; Russian Federation,2.442459573942246E-4,,62.133303946512996,30.654432474815632,Kanunkankaat Aquifer,395.50422426982885,60.164844852144945,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b9,EST,7549.234408463508,Estonia,0.0,32.221142338012534,1.2864883273547891,328.84256425284985,EUCA,3.488570758725787,358,3550.5049908438996,EU284,1.0,Estonia; Latvia,0.04393982048951961,,57.876314342697434,26.00913394287355,Quaternary aquifer system; Upper-Devonian (P?avi?as?Ogre) aquifer system; Upper-Middle-Devonian (Aruk�la?Amata) aquifer system; Lower-Middle-Devonian aquifer system,469.0594053286726,58.34470398975558,1.1620654681593073E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ba,LVA,8576.13624772469,Latvia,0.0,32.297941152002274,1.1696417455035257,349.59636110586456,EUCA,3.2233216138157745,358,5862.280774875571,EU284,1.0,Estonia; Latvia,0.03879918460303319,,57.6670019499983,25.76681445249387,Quaternary aquifer system; Upper-Devonian (P?avi?as?Ogre) aquifer system; Upper-Middle-Devonian (Aruk�la?Amata) aquifer system; Lower-Middle-Devonian aquifer system,466.0273460303403,59.20938244322424,1.1914553255727679E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002bb,BEL,8821.270998514938,Belgium,0.005814392509250167,851.3318482720427,0.0,2570.8725112638094,EUCA,3.293872234387978,22,194.4891906125674,EU301,1.0,Belgium; Netherlands (Kingdom of the),0.12554509842110162,,51.293517826117174,4.291855187770389,Quartair en pliomioceenzand van de Schelde / Sables quaternaires et plio-mioc�nes de l'Escaut,639.3191855884205,67.91740109316392,0.03869087198378392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002bc,NLD,7969.620291366407,Netherlands,0.008073801427820836,223.3433990484784,0.018366405108285196,1513.7700696998834,EUCA,1.6555045878055996,22,1724.0381567590046,EU301,1.0,Belgium; Netherlands (Kingdom of the),0.40177497371008347,,51.466065803629775,3.837422347272872,Quartair en pliomioceenzand van de Schelde / Sables quaternaires et plio-mioc�nes de l'Escaut,633.6132640380393,67.63341145377598,0.004137691710368477,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002bd,BEL,6994.513558324861,Belgium,6.150719366743327E-4,153.97919452318553,0.0,1297.8064930202706,EUCA,1.783013317644542,21,91.53770956588191,EU302,1.0,Belgium; Netherlands (Kingdom of the),0.4586215277029048,,51.259536952659246,3.6791273824273887,Quartair en oligoceenzand in de polders / Sables quaternaires et oligoc�nes des polders,625.7886135921987,67.73263070076061,7.697786767262127E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002be,NLD,7969.058660578732,Netherlands,0.008070166994843076,223.3780206556287,0.01835813744539985,1513.7990854327552,EUCA,1.6555046579344843,21,1724.7888501023865,EU302,1.0,Belgium; Netherlands (Kingdom of the),0.40181824270627364,,51.46596694201425,3.837371315699243,Quartair en oligoceenzand in de polders / Sables quaternaires et oligoc�nes des polders,633.6106626722117,67.63309973189392,0.004135829122671912,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002bf,BEL,7245.397883231759,Belgium,0.018263705911751065,215.06616157583625,0.0,2700.305506022352,EUCA,1.6050222234051053,20,829.8167624547161,EU303,1.0,Belgium; Netherlands (Kingdom of the),0.2980820482164366,,51.17144298449377,2.956651770321792,Quartair en oligoceenzand aan de kust / Sables quaternaires et oligoc�nes de la c�te,619.0626614773513,64.7374918964473,0.010881388641296801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c0,NLD,7969.564250123611,Netherlands,0.008073058274424503,223.33498467621789,0.018364714571744673,1513.743217597706,EUCA,1.6554754055646184,20,1724.196600464999,EU303,1.0,Belgium; Netherlands (Kingdom of the),0.40177430351467974,,51.46604794988386,3.8373397733829426,Quartair en oligoceenzand aan de kust / Sables quaternaires et oligoc�nes de la c�te,633.6106164074591,67.63360953050362,0.004137310856358749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c1,BEL,6951.538080863069,Belgium,0.0,108.11362399168603,0.0,1195.9849557084174,EUCA,1.864032266046419,9,49.60393422786074,EU304,1.0,Belgium; Netherlands (Kingdom of the),0.44208824865665364,,51.25753599611396,3.6697095621514664,Duinen en polders Oost-Vlaanderen / Dunes et polders de Flandre Orientale,624.5885584203494,67.86747016860343,7.107318268421833E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c2,NLD,7398.41098460881,Netherlands,5.977651437472457E-4,189.06550546060632,0.0,1573.681024665448,EUCA,1.679460440600903,9,561.410023136649,EU304,1.0,Belgium; Netherlands (Kingdom of the),0.45691048926259986,,51.35160566471443,3.750350496831563,Duinen en polders Oost-Vlaanderen / Dunes et polders de Flandre Orientale,632.4996506095123,67.87585640335254,0.003640162879820845,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c3,BEL,7734.151122387754,Belgium,0.014636036396360361,161.5312218778122,0.0,3614.3752749725013,EUCA,1.5468015698430149,30,196.35018945361054,EU305,1.0,Belgium; Netherlands (Kingdom of the),0.2514920405283554,,51.22478280545364,3.0328854860873955,Duinen en kustgebieden / Dunes et zones c�ti�res,623.1424212692365,65.63081068787051,0.016718903745172348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c4,NLD,8005.798234088403,Netherlands,0.0,215.23010461666578,0.5769825617115231,1223.4106594493314,EUCA,1.7202415031489093,30,46.766944419072324,EU305,1.0,Belgium; Netherlands (Kingdom of the),0.11984359124719328,,51.67709090695442,3.689061456359389,Duinen en kustgebieden / Dunes et zones c�ti�res,625.5215307060929,66.85585315910946,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c5,BEL,7237.973984329935,Belgium,0.020396330701807863,320.29624011760365,0.0,3078.210443834253,EUCA,2.8522109492062206,4,3464.6453818998352,EU306,1.0,Belgium; Netherlands (Kingdom of the),0.0965928126840413,,51.129688937241,4.874785233945072,Kempens zand / Sables de Campine,634.2473151805347,66.31173235986681,0.024012069561479145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c6,NLD,6105.825543839651,Netherlands,0.09322060732719041,316.9584243690827,0.0,1924.2685792090178,EUCA,2.8406953548019382,4,154.23066589277965,EU306,1.0,Belgium; Netherlands (Kingdom of the),0.15786064661278879,,51.390442539583844,4.262956230591026,Kempens zand / Sables de Campine,635.0737484323628,68.16658666555361,0.015532963491399104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c7,BEL,7315.620145168454,Belgium,0.01061057992714069,442.3960575800806,0.0,2606.083171227254,EUCA,2.564121306437478,16,624.4558936951441,EU307,1.0,Belgium; Netherlands (Kingdom of the),0.18937281535840714,,51.18634244907076,4.162267621292792,Oligoceenzand / Sables Oligoc�nes,637.2150679106899,67.5726315631527,0.023924894983971143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c8,NLD,7755.890364003779,Netherlands,5.390572539215251E-4,198.33432702651825,1.72435571882082E-4,1672.1837790237014,EUCA,1.739355361877034,16,1051.9816133535487,EU307,1.0,Belgium; Netherlands (Kingdom of the),0.41257357928047217,,51.3607304949711,3.749582863923061,Oligoceenzand / Sables Oligoc�nes,635.3994756172733,67.59891219791886,0.005900242469884235,"{""type"":""MultiPoint"",""coordinates"":[]}"
