system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000001027,China,4070487380,1260.94087076985,,39.130817144121814,7,74.34770624109262,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001028,China,4070470130,1203.10776033155,,39.72244056389786,7,74.81300325653012,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001029,China,4070470320,1385.92211013309,,39.40511198138489,7,74.69443049806638,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000102a,China,4070475100,1147.89397091751,,39.71663827575319,7,75.08575374666646,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001030,China,4070496410,1448.66425858458,,38.8925415801987,7,74.77782503394042,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001032,China,4070523350,493.987904437543,,37.94230134582992,7,75.37635558037701,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001035,China,4070463650,442.346947797524,,39.814547418761315,7,77.00268266078558,97.06459157465778,97.06459157465778,97.75114763413683,97.06459157465778,97.06459157465778,97.06459157465778,97.75114763413683,97.75114763413683,97.75114763413683,97.75114763413683,97.75114763413683,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000117e,China,4070052150,3941.99355618737,,45.53723203418211,7,89.84978787252659,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000117f,China,4070280370,1945.26306909278,,45.04065442811951,7,90.42441286342441,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001180,China,4070057880,2244.87630169674,,45.826111428899004,7,89.29483522883613,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001181,China,4070059060,654.802605949527,,45.32624646546332,7,89.53070777127412,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001183,China,4070277590,848.242828818181,,45.08741849568636,7,89.27566309372999,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001184,China,4070058490,1103.21104051999,,45.65883322142024,7,88.91895317662001,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001185,China,4070281110,5956.86283380848,,44.326279811386165,7,90.32151845755958,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001186,China,4070290640,2228.84261262723,,44.27728496031498,7,91.19256019343695,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001187,China,4070278050,1307.74267502546,,44.675783046276656,7,89.31361602359655,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001188,China,4070056330,2314.1807262316,,45.30057379359723,7,88.80588218508973,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001189,China,4070051390,6550.28425079934,,44.2416362226976,7,89.94828737905527,151.51254732195622,159.3284157802358,176.16734191869853,161.18176553897075,162.54866589180668,163.82626027011958,165.0403088513615,166.54634072289932,167.79068169091798,169.20060331511718,171.05655128253645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000118a,China,4070290740,1708.7202515041,,44.0678653811261,7,91.16844829338176,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000118b,China,4070285750,2752.32195933287,,43.93861585793554,7,90.9736307563303,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000118c,China,4070052980,2686.66023712674,,45.95758781579056,7,88.39314365743532,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
