system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000018f1,Brazil,6040476800,52551.6004291572,,-11.59095381175895,4,-49.818932606572936,923.8558391935085,1039.1280037561567,1186.5542642466246,1046.9680681566283,1052.9754650071295,1062.8244371099406,1082.9618892277526,1103.0641698222746,1107.007944767441,1110.9369002435396,1124.967422623593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f2,Brazil,6040595200,51846.3208460546,,-15.679349316873273,4,-45.377628454795335,1134.3403659173407,1173.060762667717,1500.108000258713,1178.98331913429,1184.9402457868434,1194.9095064924086,1205.0191268769047,1219.0293570586923,1234.9308617265601,1309.0024424077071,1446.818322065624,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f3,Brazil,6040476790,32308.2952510862,,-10.887753422847169,4,-51.17709432651214,876.4802719662794,900.5146331067168,1109.840443899,904.45787151408,909.4574190259472,923.5006259976816,933.5087693155095,960.4684840360937,965.5038103050224,994.6371274780727,1046.8697241181178,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f4,Brazil,6040562010,34277.8756948191,,-13.59710995117257,4,-45.056054773562145,1274.4980531106924,1298.9937996852452,1590.0340908386995,1311.0314553042565,1316.9949891089543,1324.9672843135966,1334.958661228072,1346.9778676327323,1358.9414783040302,1381.007819573658,1478.8253364428404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f5,Brazil,6040562020,36944.1538088957,,-14.293984910044506,4,-44.187304061149476,1251.6216965499411,1301.112988728451,1653.931315422055,1324.8629298332369,1450.8869804144113,1494.59600774557,1534.908197550546,1549.0879640539988,1557.0721672841428,1563.0543630517095,1577.061069632697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f6,Brazil,6040595210,30700.9226679668,,-15.579911038259839,4,-43.40904617785671,1340.7723087042245,1371.0095676934525,1604.4842284938975,1389.0927721842045,1415.1040972837322,1439.0318769748835,1458.9750645943186,1473.071509429354,1490.9142097440451,1506.8605442460685,1523.1357897496578,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f7,Brazil,6040510750,77115.6353053905,,-11.689041469815264,4,-45.017658923267035,1310.3488903890552,1354.9842473606802,1718.5324155272804,1371.0171213149615,1389.0146142958488,1402.9861208173231,1416.9890671174267,1431.0329570680296,1444.9834858735326,1475.0576617925728,1507.0186311837012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000018f8,Brazil,6040345180,104118.401313218,,-8.084020145310026,4,-49.4119502188345,964.5420959131969,1115.2545727896947,1304.9264806475448,1131.0744978585703,1147.0333417717488,1161.1708917182716,1174.6417966330846,1186.8399093507358,1199.0465499589054,1212.878167673152,1237.058462197231,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001937,Brazil,6040013420,82688.2236056723,,-19.44472083164108,4,-42.23908717287554,1129.2286610379201,1204.6007571536472,1575.9350547740025,1237.3146584581436,1257.1126590450624,1271.1127257544424,1293.0552014781144,1370.9587255592248,1427.015115012795,1466.8580732368578,1521.3074868859514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000059c,Canada,7049000230,6669.64328172317,,57.30233488217663,4,-102.36127564325663,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000059d,Canada,7049000510,3624.88217510478,,56.92468159615591,4,-98.92729140729372,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f3,Canada,7049001060,1520.4664972649,,48.54997570296136,4,-74.79728310769639,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f4,Canada,7049001700,1070.91935676556,,48.58575333406093,4,-72.04285377676563,219.71219717240388,223.1507838734946,274.0152547163548,224.16941065783476,224.68347983233153,227.14712972497233,234.40661713340407,239.03430608166755,242.7113315083227,249.36591853676586,262.53797336494665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f5,Canada,7049001760,1036.69243274668,,48.735752546446705,4,-79.78545785160355,412.96022497448877,416.42166660358885,434.71241243644977,420.0314635015622,420.8392607575734,421.8519034272496,423.00779019934254,423.7326644174175,424.4792740549013,425.01635833736543,426.16769707824216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f6,Canada,7049001580,1117.82486194889,,52.51802582077564,4,-76.41508750505369,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f7,Canada,7049000660,2653.95923710562,,53.734575290152975,4,-75.27292551404045,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f8,Canada,7049000940,1817.31562531814,,51.368985621894275,4,-68.65682093965641,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000005f9,Canada,7049000540,3495.45488204766,,53.76948720634319,4,-76.79142638585559,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
