system:index,CS_max,CntrName,GWIrKHaKm2,HYBAS_ID,RDS_main,RDS_mainDist,RDS_tot,STS,area_km2,constant,crpkHaKm2,dummy,lat,lat_c,lev,lon,lon_c,pet_mm,prec_mm,urbkHaKm2,.geo
2_00000000000000000067,5556.0,Syria,0.0,2070099480,0.0,0.2901111783586158,132.46032807521337,4.556764092679279,81.59513290609009,1.0,0.012618594063326188,,34.91051970412918,34.910509169189396,7,37.72539238021544,37.725378612884825,1338.5512732255484,15.30387665649851,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000009f,9244.023718047229,Syria,0.0,2070099370,0.0,0.0,169.67470928743404,5.055593975718454,125.35074341375153,1.0,0.0405818984255714,,34.88212242403206,34.88209541346256,7,37.547853982973635,37.547808864281166,1335.5819958071568,16.51297398450464,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d5f,1665.9907834951016,Syria,0.0,2070089070,0.0,10.405676519923773,81.35549405300873,4.555193528165752,1601.0620378836084,1.0,0.031212522511754118,,33.055801456630164,33.05567694995317,7,37.00614837591782,37.005889133151356,1440.9265391787255,9.978576624926742,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d60,7100.068632733749,Syria,0.040225466037815835,2070090540,14.998256331393916,10.45097027095149,115.05123540131625,3.4475037688670405,1072.946330451301,1.0,0.010130811914668629,,33.91056350245801,33.910550977540495,7,36.906512060449636,36.90641628649149,1320.1902078669823,11.78766463623941,6.397817288655864E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d61,4490.108213654944,Syria,0.0,2070088440,0.0,6.763633126596798,106.92854303144597,2.7820440200679744,1849.4104241777168,1.0,7.864586668000598E-5,,33.76215054112365,33.76197373609192,7,37.223671530309495,37.223340291468375,1369.0231362800498,8.462320818250262,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d62,132.6582400834236,Syria,0.0,2070088340,0.0,11.353980972563,95.98062607788872,3.518701118998916,1626.8089698374213,1.0,0.0,,33.518751478715465,33.51854341355994,7,37.76021823879657,37.76000105837628,1418.9668475909482,6.605510875206113,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d65,6937.805597136936,Syria,0.3594371064559965,2070734670,58.20216649817459,1.1708868620992265,289.92122670234494,2.7321635883113515,1067.321188253241,1.0,0.42176779068177583,,35.099610014286085,35.09959655579569,7,36.61344696054599,36.61327871167468,1286.0529991681324,45.15417384473847,0.010551399105104567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d67,7937.1323196839485,Syria,0.11639384739704028,2070738470,25.454562544542377,1.9266503668427195,172.67017440979558,2.202538145128254,2285.9750800138086,1.0,0.24060093040835356,,34.96148679377725,34.9613991788114,7,37.195106056119734,37.19524185444351,1350.4383080868968,20.890613115118786,0.0012920248780257256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d6a,5258.299446890253,Syria,0.06825192081206889,2070734640,37.41356345690092,2.2281137653607863,149.05773302114306,2.652375077112892,909.9748888715168,1.0,0.5994493827760794,,35.40600552649782,35.40588202752098,7,36.81738457339196,36.817425291098864,1308.651523834677,30.434967993900568,0.0023882078085129144,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d72,335.74844114427157,Syria,8.42892728513177E-4,2070742860,0.0,14.968316318103735,62.78199091923569,4.174374342213126,4882.456720920635,1.0,1.520646919207806E-4,,34.42928746365494,34.42906266123539,7,38.92081400191244,38.92038009425378,1485.242359710803,8.18071280037436,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d83,-1.0,Syria,0.0,2070755520,0.0,1.255673902170984,185.38877711626625,3.8319099432012598,473.54289199396874,1.0,4.533080745394597E-6,,34.124961248790946,34.124913811861745,7,39.7327613882098,39.73236315752388,1520.8606032092605,8.8671905360316,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d84,22.383929578869743,Syria,0.0,2070742260,0.0,18.61329036546337,67.71922305202932,4.068165279687861,3941.855072030753,1.0,1.2730011735724903E-4,,34.54213311198479,34.541581833463944,7,39.53986703535107,39.538794234695004,1501.6228775661289,8.842161748651296,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000d9a,-1.0,Syria,0.0,2070753290,0.0,1.0201454524199165,140.85921189018347,3.7242267019354385,571.2888814067859,1.0,0.0,,34.223743088724646,34.223700661768255,7,40.111679877046896,40.11158645396046,1544.8797074020256,9.036606113471445,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f42,8216.993189467432,Tajikistan,0.0,4070528930,0.0,11.702855724499894,166.12455454365477,2.7083399326865973,624.4226825035379,1.0,0.26996977261547167,,37.837972729687145,37.83786628534137,7,68.60738822230502,68.60741765378934,1098.3512032570814,29.411168280508573,0.012968282852869476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f48,9640.850853558206,Tajikistan,0.0,4070529010,0.0,16.377480201015146,130.78681783902366,1.829305498423145,1807.200536251666,1.0,0.19881199999754762,,37.67033464615441,37.670207332800125,7,68.9217333722913,68.92162553608966,1122.2810216391558,31.417199932791597,0.011719614005210462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f4b,8848.857707659978,Tajikistan,0.0,4070521460,0.0,34.24480513466908,86.25038082983666,2.582533821924993,2106.096834975797,1.0,0.333737519397568,,38.18022404688807,38.180078375284694,7,68.83628265051308,68.83599874128068,1046.6009422127788,45.488647090691906,0.006847504779149735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f4e,9710.068621880338,Tajikistan,0.0,4070505400,0.0,10.859086318624806,118.13647643884983,2.369599001510361,631.1627732015711,1.0,0.3792948242241286,,38.45281427464928,38.45270770756888,7,68.69942880166455,68.6993844487489,992.9905938326085,48.305245293531364,0.02032275924419409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f54,9873.347580744958,Tajikistan,0.0,4070528710,0.0,5.949844415388067,263.2133415831372,2.3834269686094913,1869.3285783172312,1.0,0.23415204456371314,,37.98631093417158,37.985802730817305,7,69.32187532373474,69.3215355372504,1038.0399139520405,55.22550213182469,0.002015792387080806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f58,5839.340879341153,Tajikistan,0.0,4070503670,0.0,32.053600263674106,113.26195825526175,6.359006492657633,1747.9429185077443,1.0,0.038746524773387345,,38.87083243965971,38.8706410006446,7,68.80360359461227,68.80361542904423,710.7691483091023,43.561035576911735,0.0032719170288356804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f5b,9604.065257745599,Tajikistan,0.0,4070503320,0.0,8.705143019906828,220.27538231791448,3.7699117218956157,809.6981769228707,1.0,0.24481306026303212,,38.5428200299384,38.542934690569055,7,69.23251264198441,69.23221671316962,885.6386750722999,60.163302463778805,0.008986672155417668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f8d,8939.350057172962,Tajikistan,0.0,4070503150,0.0,13.053877038498241,143.1624161114005,4.962292785430771,1020.410724130462,1.0,0.10107701427105957,,38.69756319792506,38.697512638527094,7,69.12185646488689,69.12182135939176,824.3275389130818,52.102638754868515,0.008907149096064796,"{""type"":""MultiPoint"",""coordinates"":[]}"
