"","Aquifer","CC","CS_max","CS_min","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","compact","crpkHaKm2","elev","elong","lat_c","lon_c","m_per_year","ntl","perim_km","pet_mm","pop","prec_mm","slope","urbkHaKm2","nW","mean_dist_LB_km","mean_GWSlp","Broader","Details","TB","dist_to_LB_km"
"1265","San Luis Rey Valley","USA",8158.52007529994,3310.54798380677,0.00697298366985233,116.584417408896,0,3040.92762215167,1.30288556095642,116.641719960878,0.247827186124047,0.00409603086525619,91.3700092720069,1.65554526125221,33.276617057688,-117.241549592672,0.08134375,5.63208607939214,76.9055029244595,1142.14475952807,36.881495356562,270.96717726071,2.02033156746501,0.0248608272409106,84,96.2610941571353,96.2494970169083,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,99.2830470192857
"1266","San Luis Valley","USA",5230.83349581314,1236.18821940126,0.00885299633898444,0,16.7297572688808,124.488088583692,2.9181185379866,12661.8124514197,0.264378812047315,0.00815688057904052,2372.42831764826,1.55789716919625,37.301734184615,-105.831903069866,0.0405384,0.433788175887551,775.781728659712,938.444681782413,0.349755183381249,255.593355933618,1.46105555372464,6.95302675395224e-05,305,790.890545520278,85.952652340234,"Middle Rio Grande","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,751.404431302283
"1267","San Marcos-Palo Verde Aquifer","MEX",-0.561954470393961,-0.561954470393961,0.000610994962336006,0,0.529455832818228,262.123333923095,3.54025861052135,236.391604266402,0.468980142423263,0.000593390882365124,56.0156581740977,1.74333521496349,27.0543122017118,-112.077737137353,-0.04330769,0.254937071391645,79.5872921940408,1500.77821419843,0.152971225704171,113.141569704349,0.976888130440846,0,7,556.225672108757,-49.9798535256033,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,557.125927829854
"1268","San Mateo Plain","USA",9931.90255475254,3500.42512942176,0,563.645453946357,0,10711.5558289216,3.61657843288008,141.428597349091,0.310642173005639,0.000812737245475749,17.1012674911583,1.31607967444182,37.5051101854313,-122.240953563421,0.01045029,21.3654402233743,75.6385755256805,1014.75178430783,144.354727538777,526.701873736332,0.753327365245587,0.0703278207967676,1089,885.442633182535,17.8854642427451,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,883.843705784557
"1269","San Pasqual Valley","USA",7778,3606.10753311258,0.00261030332040683,32.8771155261221,0,1935.55143487859,2.4429727740986,22.3431961813205,0.241521590381139,0.0117481155569564,163.802649006622,2.37983605613138,33.0890552099885,-116.978358918145,1.14469333,1.65833064033496,34.0956992451941,1201.80439940241,1.3827463431572,357.486824919977,3.64148627886389,0,9,71.9450102567116,711.601732696112,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,71.4671221001882
"1270","San Pedro Basin","MEX",4090.40446961653,1477.29446159386,0.000243852078777487,11.0725530815364,4.45345540629347,293.183748915931,2.22571498922012,6716.57909511065,0.342772249054717,0.000249668665637654,1445.59210057978,1.85725349529647,31.5597805943284,-110.185922023504,0.00982133,0.726884567105866,496.222179249199,1466.48112952458,1.29562270184183,391.480436152264,2.0881463781892,0.000937542109897062,101,28.6916181909054,38.4029676583903,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",TRUE,21.9922211283812
"1271","San Pedro Basin","USA",4090.40446961653,1477.29446159386,0.000243852078777487,11.0725530815364,4.45345540629347,293.183748915931,2.22571498922012,6716.57909511065,0.342772249054717,0.000249668665637654,1445.59210057978,1.85725349529647,31.5597805943284,-110.185922023504,0.00982133,0.726884567105866,496.222179249199,1466.48112952458,1.29562270184183,391.480436152264,2.0881463781892,0.000937542109897062,101,28.6916181909054,38.4029676583903,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",TRUE,52.5800183630772
"1272","San Ramon Valley","USA",10000,4445.4275262672,0.000297227274575678,266.213622532574,0,6093.86869002106,1.242061324803,39.6518499540893,0.345246819111537,0.000356327629890175,144.465709604432,1.21525437634614,37.8057829758641,-121.991104940322,0.0034544,10.2641512716934,37.9902206596671,1082.74128406638,69.8230723891437,503.89163238304,2.19535817750497,0.0743898878189124,34,898.2134421269,3.62875247905824,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,899.743471550329
"1273","San Simon Valley","USA",5143.57807068282,1063.86081634783,0.00292939521810814,44.2629056413433,12.1951980125633,93.9308148174116,2.12714785667128,1702.31252586006,0.253426092836802,0.00270771606187314,1230.23303478053,1.23227786941754,32.1047341049223,-109.205972368256,0.130454,0.3085258342184,290.535305859391,1509.57696294975,0.0535049683835647,345.487867449874,1.17636111700209,0,7,75.6134259963413,-22.6905449838818,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,101.051563957282
"1274","San Timoteo Basin","USA",7826.10699492896,3480.46766087305,0.00233004867365278,229.844307668486,0,3018.81856540084,1.80826849378702,83.8614630337261,0.619822158674017,0.0097738878109059,786.117407966554,1.50656489276206,33.949225018322,-116.995752611764,0.09707667,10.0128398706277,41.2337278595105,1405.2487715384,44.712783547856,279.549018994701,1.54125252487004,0.0428393269207506,53,186.924771209206,151.471572142621,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,185.941228646241
"1275","Sandlands Aquifer","CAN",9368.6118955144,3230.28473527659,0,0,21.6234110715868,87.1883713804821,2.64088985547529,3139.36901474085,0.521289795584485,0.00100106824521346,339.824853081847,1.02326482662539,49.3026929792159,-96.0461808250268,-0.00666667,0.426208336395033,275.097411518709,513.350637478359,0.0339873827434867,600.209253153069,0.247656012291925,0,57,66.0014599510384,-26.6879170326364,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",TRUE,54.0953024475689
"1276","Sandlands Aquifer","USA",9368.6118955144,3230.28473527659,0,0,21.6234110715868,87.1883713804821,2.64088985547529,3139.36901474085,0.521289795584485,0.00100106824521346,339.824853081847,1.02326482662539,49.3026929792159,-96.0461808250268,-0.00666667,0.426208336395033,275.097411518709,513.350637478359,0.0339873827434867,600.209253153069,0.247656012291925,0,57,66.0014599510384,-26.6879170326364,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",TRUE,5.51189419767487
"1277","Sanpete Valley","USA",6361.18710014654,1893.92461068271,0.00175358082013281,0,1.91768236835944,343.768522820687,2.24482871081883,676.129679582035,0.255825466470157,0.0241926939638256,1780.30933467958,1.34728464350346,39.4781159778438,-111.553010557859,0.06787236,0.836541076985684,182.241820361943,1014.87095604441,1.96113383751689,332.294619526638,2.3865587336167,0,42,988.195485360817,97.808918774655,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,996.837436694104
"1278","Santa Ana Aquifer","SLV",9495.29150474691,4683.05760346468,0,404.95961434404,0,2893.38233557971,2.91346106547297,154.441499132348,0.60159042643852,0.00123828534425209,669.281051699542,1.2309346364074,13.9872555616034,-89.5271959048255,-0.03,2.88198646154938,56.7984492030629,1316.90628256096,88.688283375117,1901.70753479536,2.87044078053985,0.0348588928567256,3,20.8957479393684,-30.9999994933605,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,23.7547134853795
"1279","Santa Barbara and Foothill Basin","USA",9256.04615657731,3494.92621358266,0,301.230131960471,0,8200.89579265045,1.35866027575596,54.5495867764128,0.492169140487782,0.000877113199269749,94.8322385939996,1.49111525544943,34.4293381595802,-119.722751208518,0.05385699,9.78733598495688,37.3201580919003,1109.19713691145,102.423071474205,231.257037171958,2.76428006254627,0.0696184516702172,934,383.407339917713,111.508932216703,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,384.257799127079
"1280","Santa Clara Valley","USA",7786.43847742696,3045.05051235581,0.000367407940796554,427.914907530723,0,8645.24901709026,3.93215131626167,780.330359214134,0.37206969241053,0.00115099620282925,66.2510028470489,1.70265795951016,37.3390806819532,-121.94866571318,0.01143,22.2619475775732,162.342427718738,1117.64961455125,137.8026106614,512.629491491658,1.37706291399479,0.0680824650162634,3561,850.557911431383,20.8646755212997,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,845.301932544341
"1281","Santa Clara-Calleguas Basin","USA",7817.16721888865,3797.18025066324,0.019773851251814,176.197878697569,0.763519468621688,3275.66942527681,1.66122414898987,851.911544418354,0.184479141337689,0.0147099198668846,122.195414470114,1.68452353801804,34.2779054626095,-119.046396678273,0.0719334,11.8370433751174,240.895423549936,1163.54272557273,38.0958766560575,361.966498388954,1.98860443787095,0.0224668007829549,782,320.100257406465,216.620758322263,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,315.95762358691
"1282","Santa Cruz Coastal Terraces","USA",10000,3643.96350866075,0,480.766678188731,0,10747.8838575873,1.64606137419826,81.3923556387954,0.189177898363937,0.00098650499392353,62.6130122517955,2.54961385805863,36.9813807370099,-121.963189953961,-0.00484199,8.21525497261191,73.5294881420421,984.141658736988,87.7650550847921,254.656686930729,1.8132909568023,0.0523329870182336,370,808.895955535686,-45.2246723615807,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,808.422382563539
"1283","Santa Margarita Valley","USA",9900.25791385573,4207.11342112091,0,66.9159314997405,0,1414.70718733783,1.33329008822003,25.2125177783209,0.190656140341455,0.00148516723193189,36.5725220550078,1.24012798125216,33.2903619227504,-117.36145568035,0.03048837,2.9622109270136,40.7650183636707,1106.68490234467,6.39605166119309,271.147996840263,1.85016863929168,0.00365792375778412,56,104.1619713006,9.85600233269385,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,103.665307492834
"1284","Santa Maria Basin and Nipomo Valley","USA",7462.29538714758,2467.63962238271,0.0209137739970434,85.6665389654308,0.071824064915027,1798.95079718679,1.16814941990531,678.258606739858,0.319950935255389,0.0244559756635141,112.146099673179,1.58607963632524,34.9385238909909,-120.452076027089,0.09970393,3.04391294901313,163.215310939909,1028.74871553482,15.5968084260912,371.62687715675,1.30078965793257,0.0111154152386594,590,503.70773905389,240.902828596237,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,490.750785909361
"1285","Santa Maria Valley","USA",8286.10622512983,3607.12831110474,0.00400960041099673,0,0,1843.23291967357,1.78530720981992,97.398580448425,0.388325667762092,0.00291447977887879,483.686551561341,1.99088045706567,33.0433272287708,-116.871418785143,0.04503709,2.02175095104123,56.1413946108883,1248.96140359214,13.3388266207504,314.776675996172,1.76368469704852,0.0100653639728199,116,64.9024597084555,42.2528727502984,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,64.2331708381718
"1286","Santa Monica Coastal Plain","USA",7778,4864.8342310783,0,412.931384661745,0,13738.8851288233,1.12642760283261,107.635788939342,0.705400676382322,0.000805968882998025,62.8480036160916,1.09214715905585,34.030170266858,-118.449180149628,0.05499083,46.8910791632029,43.7890320556317,1188.94677816283,249.661023819811,265.417111872238,1.0559917860912,0.0825012791645321,514,245.814515300271,255.746772333809,"Los Angeles Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,247.870291810971
"1287","Santa Rosa Valley","USA",9630.14208933056,3951.42894733666,0.00757309945889364,171.011523478064,0,3476.00542503445,1.86112352337737,486.961797795454,0.296773419093969,0.00774139845597449,62.664761820848,1.14439093658271,38.4622729144809,-122.768469659485,-0.00364471,5.73550784709044,143.595185158586,1064.77524063745,40.1708622328762,917.946510175037,1.35966809454687,0.0290215510724198,1660,1021.55512259437,-20.2381640138307,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,1026.1551504679
"1288","Santiago Coastal Aquifer","MEX",8130.03034885263,2127.72324556748,0.00722478854056909,0,0,280.578395012601,2.35042313304152,676.421997891256,0.696691945830562,0.000554562776549614,169.534023079984,1.05255879413191,23.4995002341619,-109.667775900102,0.115625,0.462437676051075,110.45703938045,1377.45323556341,0.743390263570422,314.95222942838,1.65740768494672,0,7,949.662237438164,145.956981371834,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,955.46357182056
"1289","Santo Domingo Coastal Aquifer","MEX",1964.38065495921,115.78001861111,0.00859581999419731,0,2.30455265871369,239.856508116813,1.95306816821114,6062.69397851132,0.450367285743984,0.00721921630868915,53.7571732724304,1.23529238895996,25.1844686391332,-111.727003301683,0.19652778,0.399895764473181,411.295859517997,1250.15131443553,0.788256989287937,145.985554376671,0.258549774962736,0.000389465739859172,47,786.542574876168,235.935027201842,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,781.073859650236
"1290","Sarab Plain","IRN",6694.83611870325,2139.99743792949,0.00646745350486242,0,9.38418977440264,103.462053799565,1.50002143014925,936.807446025577,0.302646223467526,0.0291770888612596,1749.0647948805,2.41765281770581,37.8934624774206,47.5184247414065,0.12595455,1.34126657849267,197.225229230864,885.248641957955,7.886448321374,442.052028620676,1.73183210035588,0.000860510499021631,73,134.307465278371,247.484813011436,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,134.207524879533
"1291","Saravan Basin","IRN",1486.5356976256,37.5798066475797,0.000898406401272581,0,2.55629698647418,103.360401991883,4.05625641414377,1191.03531733555,0.318781540092828,0.000112743134435474,1267.71490588702,1.13881515462058,27.4746707269865,62.2184672191415,0.01772727,1.10382408391198,216.680919365839,1629.6129749161,3.5649368296475,74.6371976184737,1.49045096976956,0.0025652826207499,25,77.3155852373166,3.93452343373438,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,65.8762974424738
"1292","Sarayan Plain","IRN",3280.61104869763,488.135320016577,0.0100945422379562,0,9.11925352919244,73.6182269887736,3.49261890212173,1218.96350808434,0.448733384546103,0.0132997827582358,1366.35791386584,1.19479292848338,33.7816202175302,58.4199590730541,0.59831994,0.749397959705025,184.759208755905,1507.99121617572,1.31627650502559,132.077837883484,0.648972403312417,0.000619904483863521,22,236.140185103371,564.542034894344,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,236.511144392737
"1293","Sarbisheh Basin","IRN",2914.52948933311,332.676412453104,0.00258256033248548,0,11.8512022286402,62.933008567109,4.40153704014782,392.196169069956,0.614639881888836,0.00317327210868712,1988.18342012431,1.18564026707335,32.6806372637507,59.7951404541255,0.2075,0.68750835388158,89.5460095823701,1306.61460569919,0.377573663193602,151.869225054903,2.07140700293867,0.000207480907630606,9,102.413055135405,207.500606273695,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,100.105515064074
"1294","Sarchahan Aquifer","IRN",3218.11426273751,693.010690881631,0.0048910198677077,0,6.89020789012072,88.6721869349109,2.70538123926615,760.007573452995,0.365204267769966,0.0070023561087073,696.934070277785,1.51613834087539,28.0760565589362,55.7637708888901,0.46973958,0.555515633316444,161.713385782176,1708.25689589513,1.24401439947852,141.248257626799,1.20138825877274,0,40,255.795183439671,530.471658729345,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,254.61179367504
"1295","Sarcobatus Flat","USA",-0.511662732556664,-0.511662732556664,0.000290501428838036,0,3.57151249470425,96.9920471754782,4.00446711845478,368.185346097706,0.505046570561885,0,1257.64430569304,1.03206534556594,37.2582559512211,-117.049763020531,0.00357459,0.286630162030873,95.7133393240668,1486.9367564577,0.00398252283422844,91.1811377151415,1.17768234972965,0,4,636.296367075811,3.51730291731656,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,637.53682028272
"1296","Sardis-Vedder Aquifer","CAN",6810.47574592715,1939.81551459821,0.000722954108946802,219.124473732381,0,302.956022332052,2.55603606077247,56.0106733341198,0.575159074203472,0.0224887524626484,24.8652754896577,1.61628310568675,49.1049885941581,-122.024607398882,0.0149536,5.07574637266124,34.982137365537,664.376942821959,19.2955040667107,1787.81910837512,1.91123104525844,0.0140916845494692,2,16.4799285513893,14.9536019307561,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,17.6033872084111
"1297","Sari-Neka Plain","IRN",7416.54575484223,3101.96174007864,0.014839402027874,0,1.05199087773789,200.433706940022,1.77921476822337,1288.5270836442,0.61028312652006,0.0502286192482587,16.6540804817504,1.3300128347382,36.6677165227233,53.1360413528888,0.00985294,5.38404402428428,162.886850656156,946.223928659142,35.8295233155492,788.896106183533,0.566083450894153,0.0147412754035445,79,127.209435395155,37.4798679912634,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,127.457704136201
"1298","Sarvestan Plain","IRN",8107.76938805136,2155.18675712212,0.020329663944371,0,3.09438562838082,112.103913592716,3.40105445549142,1105.97172515726,0.299715908480884,0.0136399024136968,1598.79470548447,1.53825425818199,29.212358045525,53.1338221948198,0.26354167,7.07374098764579,215.338679938588,1481.23433006436,2.97734755486429,217.06577042561,2.7202166230515,0.00768761313673869,30,510.449975232049,364.667886797627,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,515.716155224296
"1299","Sawtooth Valley and Bear Valley","USA",6686.18907675465,825.578483203585,0.0010031712607895,0,3.04082799932808,124.975149008636,3.97035640433037,231.112980098694,0.145925639329008,0.000464478503977785,2071.13117625593,1.6413650464323,44.0984321368299,-114.875903906024,-0.034798,0.343591366001919,141.075402645291,651.043448319713,0.0302244315781764,473.440833513064,3.19212578667241,0,2,775.93747478868,-34.7980000078678,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,794.085302632282
"1300","Scott Coastal Plain","AUS",6012.00202871254,2252.56644539717,3.69250857755009e-05,0,8.77667332200406,115.963881402967,3.1064184958474,1291.03204395678,0.446911649981869,0.0134100927575756,44.5813939509302,1.44207580226369,-34.272009294498,115.462353245575,0.06339216,0.22530339600002,190.529665479985,1123.62058227541,0.0222138738886501,957.873462563859,0.511832121198594,0,90,3154.59810113765,95.6864585787571,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,3158.88889598928
"1301","Scott Valley","USA",4914.58094911132,1360.19247637838,0.00620468605738018,0,0.804634332636696,174.659658425814,5.07039745535917,708.726310979418,0.299214975806568,0.0128114735019483,1030.09208605122,1.11831263747419,41.4971404174117,-122.842000299875,0.0079248,0.338795972783834,172.525202896603,941.802263022674,0.44842618500733,645.680527946579,5.1875610612657,0,19,1190.71784943407,23.8635594872343,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,1189.22054363525
"1302","Scott Valley and Mann Creek","USA",5326.52741270278,1545.65842756164,0.00607968308391211,6.32767848959766,11.5599569418706,241.784634772248,2.82184263587206,611.779782341644,0.443121242417423,0.0267626920677522,734.316249656311,1.34702663097515,44.2546255195213,-116.923519595449,0.020385,0.535818449883558,131.716810992131,964.56863955058,1.14509555440544,307.556074815927,2.19247844270844,0,2,767.081932002468,20.3850008547306,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,769.803455266326
"1303","Scotts Valley","USA",10000,4070.10134281382,0.000351523125454671,160.590516449182,0,1022.13389082889,4.29153648226429,33.0944427408361,0.333790364888849,0.00346385242109293,435.045120382283,1.38644120800467,39.0592886629278,-122.934925621336,-0.0031242,2.03686468582275,35.2976319338491,1080.73512695416,11.1991124722108,701.870097432459,1.20548830398627,0.0131553082142529,32,1103.01954786838,-17.6151665749234,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1105.48145074636
"1304","Sea Island","USA",8054.42022680122,4107.56572743289,0.00033953758835193,59.4432650594244,2.92899707373676,1738.82453972209,2.92550046365118,22897.4969688709,0.27308843506205,0.00138313046406723,22.0461560579314,1.77406712334191,31.0380059965539,-81.6934224667039,-0.07032138,2.62986580237256,1026.47241485009,1119.68833436916,5.23541381801366,1304.15133930514,0.182819320383145,0.00560161925054784,244,1462.02591476054,-102.772603958816,"Floridan Aquifer System","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,1477.31341167294
"1305","Searles Valley","USA",2413.78148069279,55.1545258249168,0,0,39.5777761976916,37.4680579216354,3.63530512290095,627.266523530764,0.327431469507512,0,598.43476717774,1.53825934671555,35.6734517726328,-117.344022658858,0.101043,0.599044305578157,155.156787348948,1790.43153897671,0.195764965493696,77.8051047886482,2.05682557827718,0,3,435.122460542186,93.3431959390996,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,422.49329779814
"1306","Seaspray Region in Southwestern Gippsland Basin","AUS",8148.56006864989,3016.61846120039,0.000526477593401449,0,1.16960386947179,207.998731982354,2.61611355540352,2077.53462194692,0.437997440850493,0.00652138533162985,106.562128441341,1.81357245988319,-38.4802144235114,146.768329549991,0.03,0.230954312638948,244.142439911177,981.642102786038,0.191449265061716,733.173239204099,1.27895193118971,0,45,3695.82550903298,91.3786552112889,"Gippsland Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,3683.34345394717
"1307","Secret Valley","USA",5081.55989144675,1346.32427748144,0.00339477929418476,0,5.48414069684666,100.137625553684,1.50441387485183,95.3527207660639,0.411500756521335,0.00416363675928154,1358.69003056959,1.22400778834993,40.5398033770604,-120.272855767537,0.51760582,0.285256981853389,53.9617664328194,1051.11499540605,0.0150125844113251,250.693306235541,0.572401475179372,0,2,1160.77078131209,517.605813432854,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1165.00941905518
"1308","Sedeh Basin","IRN",3770.60429565819,1055.1073558019,0.0127903903099158,0,0.911679930271541,127.137464907895,4.33684574856747,170.003291926105,0.33830213402854,0.00519000344320171,1756.75814329116,1.90150192294975,33.3173903317478,59.3153202887685,0.56708333,0.999220689484093,79.4659773033749,1328.14739135578,1.83135572005358,192.737106833171,1.2643327072369,0,7,144.252171076164,729.185580950764,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,143.325995831697
"1309","Sefid-Dasht Aquifer","IRN",3867.1327826877,1010.70068142397,0.00861458147801531,0,0.00337136752491949,140.091352110349,3.39408606591228,200.765647973826,0.334553741948458,0.0240478896461281,2198.40416288098,1.51999234408589,32.127954411305,51.1760863864072,0.375,2.50210449498562,86.839374888843,1143.20181174928,3.93326083075692,318.160518319583,2.04575574787551,0,15,370.224085171219,671.490028798109,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,371.252371802611
