"","Aquifer","Country","area_km2","nWells","beta_AveDepletion","se_AveDepletion","p_AveDepletion","beta_distTrend","se_distTrend","p_distTrend","lat_c","lon_c","urbkHaKm2","CropSuitIndex","probBorderRiver","RDS_mainDist","SoitTerrainSuit","prec_mm","pet_mm","dist_to_LB_km","depletion_m_yr","TransboundaryAquifer"
"1229","Southern Colusa Basin","USA",840.355342947702,136,212.342110228379,30.2079492269994,9.34294711747364e-11,-8.42986320140992,1.91440902769729,2.16044341055006e-05,39.0500671010609,-122.033950630558,2.88324795256126e-05,6504.21272024998,0,0.379044428224789,2.18595571854295,544.940406851627,1211.72238888648,1048.84442154635,0.018288,FALSE
"1230","Southern Coromandel Coastal Alluvial Aquifer","IND",1445.45251668395,11,252.246031192899,104.355954498364,0.0362365381215661,-1.6000850367891,6.42053198235585,0.808789844282302,8.58199363254996,78.0123079983033,0.0267982367446265,5937.52744184054,0,0.154312772880831,2.14399904685153,867.787317411475,1525.97966392127,1986.62850009626,0.07333333,FALSE
"1231","Southern Coromandel Fractured Charnockite and Gneiss Aquifers","IND",13594.4187530641,92,395.998836370281,37.868395439925,2.84114488855166e-17,-0.750304148076232,0.912992113439832,0.413358032214742,9.16728025983514,77.8012716892927,0.0169810190587057,5598.20889118616,0,0,2.10462219832755,1111.54984669417,1534.02319734175,1919.93545115129,0.35180556,FALSE
"1232","Southern Cumberland Plateau - Pottsville Aquifer","USA",12666.1077513168,2,-35.0679522380233,48.4715323560733,0.601279932316929,0.864351357146975,NA,NA,33.9407971559722,-87.1274334973964,0.000611529749113663,7778,0,2.78894457744142,2.98466604061991,1540.6908741963,1005.16932954002,1198.51721178098,-0.03506795,FALSE
"1233","Southern Darz Sayebn Basin","IRN",139.998649379051,9,290.382002736532,142.967735531214,0.0767259901419182,222.147364228781,54.8498321247512,0.00487018229841708,27.8863913698493,55.4766276412497,0,3333,0,0.411457616581577,2.41032622147419,143.989662428794,1693.82125528589,239.005908701021,0.25680556,FALSE
"1234","Southern Deccan Basalt Plateau","IND",23189.6298708281,78,239.61881604168,42.7073250113482,3.03589351806667e-07,1.96584693534659,1.45525993340512,0.18074974590657,16.8148182010337,74.8625589451632,0.0136929050895226,3662.54247993875,0,0,3.13435351734119,754.057792495775,1314.77218209212,988.940017576673,0.17,FALSE
"1235","Southern Dezful-Andimeshk Plain","IRN",4116.22499875259,101,-23.5893218145328,9.80212088133545,0.0179394893700301,1.6924139028777,0.322823112335786,8.98078999605217e-07,31.6229527465853,48.6797457505489,0.00699583807918809,4567.99108430809,0,9.66864326676813,2.99778848099729,236.885504699027,1826.20847993025,92.9044240248694,-0.01571429,FALSE
"1236","Southern Dharwar Craton Banded Gneiss Complex","IND",46579.0324046036,158,451.648710528924,80.0070618302306,7.53301261224019e-08,-1.17010248734172,1.10955281389449,0.293252019770479,13.683182608233,78.155444518042,0.0110201495284458,6969.59141466318,0,0.0318557540626194,2.27073373835405,815.852137435614,1395.58242134571,1484.97626590603,0.18625,FALSE
"1237","Southern Duero Basin","ESP",7958.37801410786,25,-1.41286963127082,60.8941677673422,0.981680936415562,-2.46626281690933,1.16588078399585,0.0454405960190823,41.1404015908094,-4.9017064398047,0.000337535149315188,5407.56618316846,1,0,3.01797677253466,377.09123809482,951.650005843829,156.863315717694,0,FALSE
"1238","Southern Goose Lake Valley","USA",143.846548084502,7,162.110148099261,26.5660284504239,0.000882603014004128,-10.4809192622459,5.59730957327573,0.120028587761159,41.7174831737564,-120.413677050926,0,4821.28332927126,0,0.280733002413508,2.63597773986514,325.744678849134,942.107795447775,1156.1729968954,0.14086143,FALSE
"1239","Southern Guadalupe Garzaron Aquifer","MEX",465.716892477571,4,175.989582206919,108.48108494176,0.203191621185532,10.1187557195631,28.453318613167,0.756126546030034,24.3602036382905,-101.322039968052,0,-1,1,0,2.62844609130372,332.853419982847,1340.37637709675,353.656693954845,0.2321875,FALSE
"1240","Southern Guadiana Menor Basin","ESP",1429.35215979057,19,-146.151684629246,158.609242625502,0.368997760882236,14.8427418635681,7.43698391713434,0.0622332656741202,37.3455306182228,-2.9894675276497,0.000528797317363275,6255.6230934306,0,0.451006459943931,3.8799285689412,406.126554113154,1109.39607450696,280.014796896682,-0.02321429,FALSE
"1241","Southern High Plains","USA",74911.4292200195,3143,240.873082891479,6.55721768414478,4.31416496999454e-246,0.185038880464998,0.0675749449914348,0.00621104493781376,33.6598766748117,-102.513599623139,0.000649891782366501,9507.25744414152,1,6.95893431427296,1.36758792144855,427.837736549438,1558.73577612498,481.630919313102,0.14340103,FALSE
"1242","Southern Highland Rim","USA",4055.67008252378,4,-35.34024534747,30.1124015348439,0.325245550596539,0.125826530216587,11.0936039102878,0.991980069586976,34.9845069714353,-87.1578257217285,0.00132986130071263,7034.4315987784,0,2.27951223560649,2.90148604985228,1504.77005973388,987.249282598196,1073.64428906245,-0.0279722,FALSE
"1243","Southern Hills","USA",34222.12842308,224,-35.8245216958273,20.5211206377394,0.082233519314319,0.453582637230346,0.462749222476586,0.328058802778809,31.0340174435581,-90.6962969961381,0.00214962423056005,9258.48927760238,1,3.72179888217335,2.06082613257892,1631.14344406999,1050.94618444581,965.727170413187,-0.01780561,FALSE
"1244","Southern Hirri Basin","IND",10363.9683398615,64,40.0670412026839,34.135003755321,0.244900835549877,-2.49914504031067,1.72701883857746,0.152910212606617,21.0487030182362,81.4336098527514,0.0161005519973206,6979.18404051517,0,0,1.81211952295397,1340.93344475173,1273.77271781254,794.897858893582,0.05571429,FALSE
"1245","Southern Hosein Abad Basin","IRN",873.761780276906,4,98.2465284205522,11.4366555884492,0.0033160861290463,1.51800249993302,1.963262675657,0.520280347382496,32.4972934350031,60.1200399287458,0,2307.30422418188,0,31.6291635399237,4.48188719149498,134.891795386073,1481.53918007234,70.6811335572104,0.095625,FALSE
"1246","Southern Huaihe River Basin","CHN",29415.040882122,1,-240.909091,NA,NA,NA,NA,NA,32.1609435256966,115.639090835649,0.0178030243308829,6850.73970048547,0,2.03412857883219,2.80814634979191,1129.52719125131,927.381430936505,1434.98778011203,-0.24090909,FALSE
"1247","Southern Jalpa-Juchipila Aquifer","MEX",245.155972084982,7,561.500714762554,458.358758686654,0.266471693083772,-31.9689468153002,97.2478696825688,0.755676620153494,21.3462536080437,-103.134027027844,0.00351395830497791,10000,1,0,2.37392714236839,674.86505127806,1295.81338689226,762.68952412138,0.00111111,FALSE
"1248","Southern Kern Basin","USA",2265.12469238069,210,686.159466583558,69.6634424181267,4.80395970471475e-19,-6.17596223650036,7.7533515247679,0.426618406520866,35.1969891559082,-119.090455016566,0.00828509091016331,7492.79661079161,0,0.681545069845524,2.02522989528012,178.899633943341,1373.25601551937,418.765102084114,0.60325333,FALSE
"1249","Southern Kettleman Plain","USA",187.256701878966,29,394.277937651197,88.8854276887974,0.000129399955487712,-9.89474872417887,17.9558139637685,0.586123464715331,35.8070276294832,-120.044145069405,0,6171.60371117933,0,0,2.99896534762624,130.185023059546,1351.91885778592,547.376666534637,0.432308,FALSE
"1250","Southern Malabar Fractured Charnockite Aquifers","IND",3148.95421332156,83,44.1322436874376,10.0420754749408,3.29493256349287e-05,0.277424121845613,0.288259521895988,0.338707557395989,9.74663796419633,76.6119761434054,0.0549430993460795,7375.25787267292,0,0,3.43015295268865,3318.31198534031,1282.32958362898,1809.26404210214,0.040625,FALSE
"1251","Southern Malabar Khondalites","IND",2423.1907216651,81,26.2472316566186,31.6633182067762,0.409600530645394,2.79324911722483,1.28516459848858,0.0327412196144849,8.88595079623838,76.7819710051482,0.0853188588720192,7583.11639662064,0,0.000177615283397991,3.15583052118485,2542.82017576787,1281.63813413466,1907.12780390816,0.065,FALSE
"1252","Southern Malwa Plateau","IND",38170.3364515341,137,-30.1207412514519,37.3393709100816,0.421262107520175,0.337988128820007,0.357445060987495,0.346058993554681,23.1639410314167,75.8213392492246,0.0055315524091293,3102.47715592515,0.0072992700729927,0.262606255058892,3.36588469053355,1146.72556771053,1395.80048453472,544.371891629032,-0.029,FALSE
"1253","Southern Maputaland Coastal Plain","ZAF",2632.64598993034,14,107.829506897556,50.6465944120688,0.0529403032037944,-24.3170344845382,7.34094338530587,0.00619538469187461,-27.596976870659,32.4231346853993,0.00023749898310254,5903.96938010589,0,4.82053896290455,2.61744564580152,647.194555637229,1142.52098904302,60.7808061846256,0.14547619,FALSE
"1254","Southern Mekong Delta","VNM",21014.5541763855,8,150.887525711458,78.1469725189344,0.0948081898195425,0.778881960599056,1.22695338129521,0.548978503042631,9.63914805221948,105.342483797052,0.0299203484250505,5236.87261271415,0.125,1.46278468951576,2.39917164722811,1870.6634273184,1219.00585541529,112.093747060559,0.0329085,TRUE
"1255","Southern Miandoab Plain","IRN",970.07896004464,59,146.278325811153,43.0344794249322,0.00122840706879537,2.92195426981454,4.39890437407977,0.509211164369962,37.0063386428815,45.9205106936488,0.00100260952534281,4997.73670152783,0,23.729726556785,3.26937340112252,334.411122054533,1087.45512020102,104.857055192448,0.04916667,FALSE
"1256","Southern Morongo Basin","USA",1348.61564911056,207,-94.3404819148128,50.5118688210673,0.0632255552880305,15.7539893345226,4.97184951366942,0.00176578241674765,34.25732515058,-116.273450764848,0.00281986112763932,5256.47532880537,0,17.1406320627652,2.44434531518308,127.819528990124,1703.74964917761,219.453778710011,0.06325,FALSE
"1257","Southern Nallamalai Basin","IND",2234.75628414483,1,1147.083333,NA,NA,NA,NA,NA,14.1795844670494,79.2075721622378,0.011013634956022,4569.48609545412,0,0,3.99437536501555,921.149268486342,1450.53739729663,1433.82462913035,1.14708333,FALSE
"1258","Southern Namaqualand Coastal Aquifer","ZAF",4340.02515897031,1,-26.388889,NA,NA,NA,NA,NA,-30.8764391107346,17.7672474735973,0,1426.65545864066,1,0.00908854307942535,2.68883082249715,142.455789091633,1404.43910812692,256.242303004954,-0.02638889,FALSE
"1259","Southern Neyshabur Plain","IRN",809.727631454854,14,872.253523397508,85.8609434532991,1.49800188524504e-07,-6.93409355814073,11.8597362698636,0.569596032460894,35.9807855789868,58.6646006970005,0,4670.86334723813,0,19.6145847959309,3.75186971972774,218.20177716772,1244.30354120397,187.896344593185,1.01747396,FALSE
"1260","Southern Nuomin-Taoer System","CHN",15545.7059717313,9,-82.8787843126102,146.082595972937,0.586045502731428,13.536564116786,8.82097268468669,0.168757769693491,45.8113878297027,122.815812996016,0.00147722477016255,8801.00837915961,0,15.8887583239077,1.56707871276994,465.281216152861,774.028502106808,352.670675537675,0.04,FALSE
"1261","Southern Odanah Shale","CAN",10506.6477543221,78,-40.4001565598059,5.48306710658556,1.65785353515264e-10,-0.087244091220379,0.182744907118274,0.63444091669998,49.5855868241925,-100.906900558397,0.000138865542766315,9638.7098256249,0,5.48398220421941,1.03660334234034,479.598792706843,586.2207063594,101.67090155596,-0.03154762,TRUE
"1262","Southern Owens Valley","USA",1349.96392079791,58,19.5627868544298,9.99351501669759,0.0551855414411093,0.301340276024307,0.336424611440781,0.374239641910764,36.5823221524713,-118.051010697732,0,6516.79079581666,0,2.65585310715067,3.95326215232921,201.107592514486,1536.94968583837,557.20082295296,0.00123858,FALSE
"1263","Southern Paris Basin","FRA",24568.7569024789,116,26.4471579410797,7.81041905742776,0.000970690079601864,-0.219499759531664,0.0676483523251352,0.00154321369942016,46.9549995897499,1.33151905241748,0.00119306744778734,7995.45493000191,0,0,2.5069313747318,729.456909057225,772.560569834483,529.694857121743,0.01182692,FALSE
"1264","Southern Piedmont Plain","CHN",6808.81978667055,19,402.219339214868,58.1122761813938,1.80645858446029e-06,-0.625584177130887,3.11350845656166,0.843140911884795,35.1921886643272,113.815647177935,0.037041617057025,7552.27924094782,0,0,1.86758012313956,639.750669346181,974.369129237907,1144.70290663511,0.42,FALSE
"1265","Southern Piedmont Upland","USA",61880.5243380202,112,-94.0414930423834,27.4993515613649,0.000877677206060581,-2.87379218565757,0.717526710782865,0.000112947801610785,33.4888324095731,-84.2680347308598,0.00701722931857645,7907.98186592312,0,1.56270160715376,2.95519281507216,1343.64463479224,1021.87447402721,1165.23996693759,-0.0585475,FALSE
"1266","Southern Qazvin Plain","IRN",1578.96456081449,46,1482.43207802753,136.778858974608,3.93556360727019e-14,-5.71850702676052,12.6997132762255,0.654714922402749,35.81607721957,49.9115976788575,0.000746419434432828,5146.59568241794,0,9.78961397652761,2.23682687263716,350.428110667868,1176.35790250606,384.244916316572,1.6416369,FALSE
"1267","Southern Railroad Valley","USA",848.295322770883,1,61.214167,NA,NA,NA,NA,NA,37.987674816043,-116.012745439655,0,143.627542876673,0,23.9499260808771,2.58646598771784,163.641003507265,1297.22683947348,729.12431282408,0.06121417,FALSE
"1268","Southern Razan Plain","IRN",640.726015975656,16,392.574786697504,169.612777632409,0.0352199323939669,-17.7472023580278,26.3773746845593,0.512015797144518,34.9009445614043,49.0392172851548,0.000179312762438272,5396.60145943726,0.6875,10.5211273012743,1.96118768343133,310.704336299247,1128.02971026008,318.311867883438,0.13978992,FALSE
"1269","Southern San Gabriel Valley","USA",113.771364150643,349,51.161620571515,5.55030211370718,2.95786103553262e-18,20.4586857611369,2.11285545459557,8.73403761314982e-20,34.0077555557106,-117.890292715779,0.0769747064129303,10000,0,0,1.47990644876073,364.824607777871,1267.01228875561,213.90292733436,0.05195455,FALSE
"1270","Southern San Juan Basin","USA",7747.14910780338,45,-172.339755072355,200.321565257036,0.394278790186913,-5.6872403728873,3.59508546911344,0.120989795978195,35.5320292192826,-108.200566639764,0.00033239490354286,613.459127290932,0,17.0780799094673,3.02871708618537,277.513408612352,1092.25224339741,501.522814692401,0.06270143,FALSE
"1271","Southern Santiago Basin","CHL",692.451984387737,7,534.165117148697,138.60421524881,0.00842184876935757,1.46081467611775,31.6809570980561,0.965007412030086,-33.7798235028581,-70.701945532427,0.0107216351559784,7191.98735824415,0,0.0858518962096455,3.52542444542576,331.579827731014,1060.68862375078,88.849207703481,0.54363636,FALSE
"1272","Southern Sarbisheh Basin","IRN",479.260646961599,9,169.806227752796,30.5316800914347,0.00053364275793152,14.3271325047544,5.46184858979485,0.0342530144682562,32.4581688610316,59.7986101107671,9.08882558990699e-05,2836.93218739235,0,9.92167396326799,3.83968653117465,143.048320363766,1400.36812273615,106.176290932979,0.16,FALSE
"1273","Southern Sarkhoon Aquifer","IRN",320.04842655696,3,35.1666668429971,21.9383607343272,0.250121051261991,2.33516783995887,112.223836289892,NA,27.273799410435,56.4885908481687,0,2452.02192462798,0,0,3.42150831005359,146.45017312861,1658.28504832667,154.623726460083,0.025,FALSE
"1274","Southern Saurashtra Deccan Trap Basalts","IND",30296.8745166593,144,455.222000244224,39.7266879697137,5.66348014389684e-22,-0.367112339090353,0.898833127556246,0.68357168643057,21.6809645456,70.9908264564366,0.00324988642041649,3006.86660440863,0,0.108106399976593,3.16721181441364,790.478410071821,1427.86253985239,307.635400009289,0.35625,FALSE
"1275","Southern Shamil-Meymand Basin","IRN",93.4198880164018,10,2274.50208664978,433.393390662709,0.000529015088343651,-266.765761215008,217.14754290812,0.254170838572052,28.0217143792425,56.2845181709046,0,4135.32716437798,0,0.936692856608957,2.18492060554466,166.033456140275,1549.01640745838,244.469360020391,2.21625,FALSE
"1276","Southern St. Lawrence Lowlands","CAN",24908.7699895107,86,14.3822411843125,5.42911920352417,0.00962113030670726,-0.255474013661884,0.138279471649506,0.068192054022847,45.1690663402342,-74.5605316102405,0.00625561524054343,8430.78918248411,0,0.198818856576051,2.00335577568429,1021.92757395886,592.422656851425,43.6483607230667,0.00773077,TRUE
"1277","Southern St. Lawrence Lowlands","USA",24908.7699895107,5,10.0755116496727,7.70375683930842,0.261016886720782,0.209108622355058,0.677132502212502,0.777665906714005,45.1690663402342,-74.5605316102405,0.00625561524054343,8430.78918248411,0,0.198818856576051,2.00335577568429,1021.92757395886,592.422656851425,34.8637050897031,0.00773077,TRUE
"1278","Southern Tikapoo Valley","USA",444.809741889845,1,-46.4800000190735,NA,NA,NA,NA,NA,36.987228313874,-115.245130233795,0,2448.57738551161,0,189.083981229561,3.72598326154019,169.682346051554,1526.55289279622,582.137537488446,-0.04648,FALSE
"1279","Southern Tule Lake","USA",144.610656034594,21,271.214108217356,32.9689208590279,7.55441705319319e-08,1.95176455103378,9.27630465833303,0.835592916436465,41.8420541358904,-121.37182790114,0,6376.21508131886,0,0,1.86417934541345,300.06144193875,946.943843424357,1137.4971639471,0.29064857,FALSE
"1280","Southern Utah Valley","USA",416.226202264192,17,92.9676026592911,46.8482286790622,0.0646302731535103,-6.65965755464232,5.5668948922665,0.250148599839588,40.0805334193613,-111.702629757368,0.0131096922461598,7126.467745881,1,0,2.22209511475646,408.129855863839,1013.81702340696,1073.52809262639,0.03831786,FALSE
"1281","Southern Valley and Ridge","USA",23787.8445013998,11,-51.3807357448678,34.2240205105706,0.164174670803199,0.0361288890251893,1.22662390564778,0.977145369123549,34.1238145239252,-85.7610856077016,0.00533183523390143,7773.74232588703,0,0.566703425269844,3.04657447868535,1467.20078172028,969.305915710975,1119.3202098339,-0.051054,FALSE
"1282","Southern Vienna Basin","AUT",1430.42145438216,4,67.5882032887843,67.8332814406379,0.392498861520276,-6.77523899637285,6.99057825547837,0.43469012701301,47.9893514552229,16.3937248154918,0.0188237512800687,7155.22773620523,0.5,0,3.38050266676676,670.253923109126,723.698259248707,43.1517131847202,0.01317262,FALSE
"1283","Southern Willamette Valley","USA",6602.50641628899,11,-92.9631752548893,21.0154386935906,0.0012869501276607,-1.24049003522153,0.684658235737994,0.103433098587738,44.3223729184983,-123.004094681756,0.00311995029530877,8876.40571593801,0,1.22570392644798,2.8241133741451,1179.57051767001,807.230231564267,759.175471483094,-0.05947833,FALSE
"1284","Southern Zona Citricola Aquifer","MEX",2927.46510452431,70,190.964541758471,49.4193397112703,0.000248828781531432,3.79157421182463,5.24504146208867,0.472228181469499,24.95640720845,-99.5597144469662,0.001088726893885,6385.07175950332,1,0,2.21454410604502,771.067664875863,1284.70926191929,185.649221060988,0.15982143,FALSE
"1285","Southern Zululand Primary Coastal Aquifer","ZAF",568.151000107305,11,54.7755533861878,41.6087275031062,0.217398582063747,-12.2560517550555,32.5958840698797,0.715626871130517,-28.6705004747998,32.1225777459533,0.0114588763838166,6841.49022640894,0,0.00156922204209418,3.03528470019635,936.231636412025,1094.89383026444,171.326095322826,0.00416667,FALSE
"1286","Southwest Rayong Basin","THA",219.302915275869,3,117.494107666667,48.8146162890532,0.137809699624531,24.5159622927517,79.5922467863323,NA,12.7598733534506,101.021171435782,0.0176815026750122,7059.73616962017,0,0,3.23582146711695,1446.46123777388,1306.1595664545,159.207003921951,0.13568182,FALSE
"1287","Southwestern Allegheny Plateau","USA",19116.4907041282,28,-59.5980870563091,19.8769079546124,0.00576888490258914,-0.164622617528069,0.209696408740784,0.439518312213122,38.6601622692697,-83.0122402592439,0.000770712797557262,8822.42542882239,0,0.321346427895047,3.21362137565813,1229.27503354559,804.025647789121,439.75778829505,-0.0277495,FALSE
"1288","Southwestern Aquitaine Basin","FRA",9253.08082438128,24,8.16032795049695,18.3085840462306,0.65997372203115,-0.358681390033202,0.245304679180009,0.157828994377445,43.573010556541,1.77319261415253,0.0038676401082838,8731.17247688941,0,0,2.16804118121351,725.974659378977,884.119558441387,138.604825837335,0.00183929,FALSE
"1289","Southwestern Bengal Basin","IND",20123.8300721175,3,2.97222264874125,59.1019699049565,0.96446224659515,-5.70615054390051,23.3418278891898,NA,22.5410662588635,87.5064147295067,0.0505152953968315,7862.0758087791,0,0.322074430881635,1.75352350560119,1727.86097044584,1172.19717294204,158.187567570036,0.006,FALSE
"1290","Southwestern Bohemian Cretaceous Basin","CZE",848.591625546725,4,-13.8700661962806,25.4466743575437,0.623619016559791,-3.76243096196687,5.68235816678439,0.575979726196882,50.4017133687074,14.1021217132322,0.00361861835588995,8277.02642710792,0,0,1.77914404390604,NA,614.900176492497,63.4083309458227,0.00216557,FALSE
"1291","Southwestern Chaco-Lower Parana Basin","BRA",331276.694231993,9,-178.267195401757,33.8889301079597,0.000764190534149179,-0.732451761035624,1.32969878029631,0.598874833061104,-28.8224866051088,-58.271924610788,0.000325174465939584,7809.39321753483,0.555555555555556,3.15123981279645,2.98598102066113,1387.39981800481,1163.40169702895,96.478285070123,-0.18142857,TRUE
"1292","Southwestern Coastal Sandveld and Elandsfontein Aquifer","ZAF",4273.75291232393,163,31.376020657172,13.7749305851399,0.024048104519885,3.01618478705447,1.4562288488463,0.0399328777538798,-33.0585777696309,18.4030383972839,0.000803282986431924,6997.86965683739,1,0.712101933237227,2.74053229418148,323.587358006979,1260.10524540841,537.150897360144,0.01875,FALSE
"1293","Southwestern Flatwoods","USA",12416.0564738778,207,18.3353247348352,8.12718995386422,0.0251181136636008,-0.0941511889621559,0.133804971557547,0.482452358441637,26.2342038479975,-81.3308168285576,0.00532742028346165,7758.16619776512,1,24.769554474384,2.9801084717475,1420.33381250439,1261.38677538907,1217.59022670977,-0.003556,FALSE
"1294","Southwestern Jazmurian Depression","IRN",2617.44367782488,12,316.611100368472,58.5907386991519,0.000215420628376376,-10.3674397244264,3.40060408471627,0.0122788070280638,27.3410329436098,58.5256483588524,0,2240.75029679777,0,168.731172998477,5.01770362186237,125.613890151398,1878.81761419822,307.864528475057,0.34536765,FALSE
"1295","Southwestern Khorat Plateau","THA",17246.5888005967,2,272.622378,275.054648286125,0.502827252380053,NA,NA,NA,14.8317201781373,102.809422666425,0.00433431093271685,5672.9285640971,0,0.00594895630198708,2.57411651202585,1306.5616684484,1351.90454299183,68.4828898996448,0.27262238,FALSE
"1296","Southwestern Qaderabad Basin","IRN",151.149922453031,15,1612.59229575746,298.173619128457,9.22339191785504e-05,50.8061456867428,102.208676068504,0.627431348382524,30.22949999736,53.207160285637,0.00240964408244383,6837.32154045829,1,3.59539768420213,2.83652210884354,199.062753986075,1357.16918954583,529.596951284185,1.264375,FALSE
"1297","Spanish Springs Valley","USA",172.976197915096,9,-4.55082192830919,58.4026014141571,0.939804139091114,-26.1438917650713,22.8577357486463,0.290322492576338,39.6629822059284,-119.677090880572,0.0222583096691868,3519.22068148561,0,4.75369623077215,1.86101142777507,233.237916672733,1136.44753665144,1023.66886653812,-0.055372,FALSE
"1298","Spokane Valley-Rathdrum Prairie Aquifer","USA",1744.52704653346,6,-63.2445713103001,82.8770854232179,0.47983224740389,-6.53703817920894,5.30452727710965,0.285301924810976,47.7918129544583,-116.928301013153,0.0102172883192801,7540.1853532012,0,1.97241004150778,2.72701528370788,665.088065981588,724.66533462343,202.357490381681,-0.09594817,FALSE
"1299","Sprague Basin","USA",1353.86317512371,17,10.2044239828947,35.0045634339733,0.7744014973966,0.724931679231014,1.25529774179981,0.572170431197638,42.4746815051428,-121.456048094627,0,5372.31739957276,0,6.19676353233586,2.66844829718194,454.67089483738,871.8728264392,1042.44768676221,0.02687053,FALSE
"1300","Spring Valley","USA",2433.96340131998,6,25.6118715827215,13.3616668583423,0.113390514084739,0.720490378347537,0.256543103699232,0.0483928534949597,39.1806278513009,-114.447928854563,0,2637.13460668585,1,22.365096495735,2.66931692296957,242.180712141407,1154.47694810764,890.758164648556,0.02658955,FALSE
"1301","Springbok Flats Karoo Basin","ZAF",18382.6646414118,19,561.481127290148,339.800675623537,0.11579248815106,34.0766437522391,30.4497611711423,0.278656999321022,-25.0986053050404,28.368953645708,0.00624563415796128,7732.43543067262,0.947368421052632,0.144525612937677,2.44049107651431,514.464566915945,1361.58406296385,196.605090063422,0.07,FALSE
"1302","Springfield Plain","USA",39198.3656213916,23,-6.13883715110717,10.325992751117,0.558240624420499,0.0319355001586638,0.0751602421130062,0.675232358528764,39.2987097607641,-89.1569268749959,0.00158941535541882,8946.85208613296,0,1.01268603713338,1.31044605272875,1103.04653682973,857.388722815036,775.043796483165,-0.00473612,FALSE
"1303","Srisailam Basin","IND",3732.77054700122,2,409.99998897314,346.482297914767,0.446671598241305,-21.0927618948572,NA,NA,16.2111368305111,78.96301431968,0.000529962643952473,7739.92876255863,0,13.2585944335041,3.8475416272374,942.385837089206,1371.08530221121,1307.57817408405,0.41,FALSE
"1304","Stampriet Kalahari Karoo Aquifer System","ZAF",195196.982143459,4,10.0874154802323,111.6285184874,0.933691782615057,-8.45375643753671,46.3753457553615,0.872159235654935,-24.444249419206,19.4415470330609,1.61816078441504e-05,415.115904547286,0,65.5997613857016,4.37086870171328,219.92718380099,1628.14059958118,36.1549425218864,0.05863636,TRUE
"1305","Stellarton Basin","CAN",1286.6905240252,1,-1.17499998304993,NA,NA,NA,NA,NA,45.5920686728832,-62.6102841471818,0.00102572087951178,9479.86771589734,0,0.416753665572224,2.13321953233751,1207.58747226788,539.242089035061,514.47078495689,-0.001175,FALSE
"1306","Steptoe Valley","USA",2393.32984719827,4,42.5630709964506,39.6896650650849,0.362136256291613,-0.642829432657394,3.23247692461018,0.860750580875043,39.6089329192922,-114.774623655198,0,2604.04326959414,1,16.9034797608604,2.70798503514474,258.611883534578,1092.49681335501,952.061737887046,0.04285697,FALSE
"1307","Stilbaai Coastal Aquifer","ZAF",3198.59311969458,13,-74.3470908257942,208.736162008889,0.727891291649672,-32.424660583768,40.4852420313408,0.440145465870774,-34.2640213486988,21.3446053307563,0.000830507682973648,6257.98644349485,1,0.454034513213999,3.77220572729488,417.851678165305,1108.88290091545,734.786204841949,0.07,FALSE
"1308","Stockton Plateau","USA",33280.1888619744,127,-91.5335635134156,59.0162320184568,0.123412343889244,-4.87996504476742,1.66786109147523,0.00408081951836845,30.3267738218733,-102.535796379328,3.3202015597986e-05,4989.03026784476,1,25.3245851554663,4.76651122109408,343.168908378093,1588.12760985799,102.426328046421,-0.00250371,TRUE
"1309","Stone Cabin Valley","USA",931.307665631567,6,39.954551158828,29.9717223551665,0.240017796071835,10.529962145479,18.6098608773916,0.601744308301303,38.0405509588545,-116.68400786946,0,-0.378350109394704,0,82.8965134411644,4.21054922430714,135.089970817377,1270.52149693963,743.233611493584,0.02899538,FALSE
"1310","Sundarbans and Southern Delta","BGD",22613.8783442104,4,13.5715276280929,12.7652587465601,0.365700994013408,-0.339648986270564,1.1253695078084,0.791287325161335,22.1537354917067,89.3732645729551,0.0406607413003522,7175.27062312496,1,57.526941930011,3.14745922972384,2043.55989383005,1143.933434786,83.8636477518486,0.0174625,TRUE
"1311","Surprise Valley","USA",1057.62403904476,47,65.231856164723,52.9205995997277,0.223974321698221,3.77662046952018,4.14859148331734,0.367494849348307,41.5346470940853,-120.102400107622,0,6782.11589562636,0,13.9711148921868,1.86822287279566,371.210475596018,968.721360703407,1183.03003108664,0.02974686,FALSE
"1312","Swan Lake and Upper Klamath Lake Perimeter","USA",1171.94629023207,16,57.9298511581278,73.4081883115811,0.442321660534066,-0.0593710468422515,2.64884007214543,0.982434061138637,42.4502111472535,-121.898019726211,0.000628253666262725,7230.32554775464,0,6.44030588862478,4.2010766573105,587.699887050783,847.946011714879,1045.72177814136,0.01289957,FALSE
"1313","Sydney Maritimes Basin","CAN",887.842745511141,1,-10.9302438795567,NA,NA,NA,NA,NA,46.1298531133129,-60.1429573466754,0.00624500493521551,5556,0,1.34826152098115,2.69487284459055,1710.63646369584,497.334369168596,801.130530008005,-0.01093024,FALSE
"1314","Sylhet Basin","BGD",12645.0423151886,21,116.747060517785,26.1733074211723,0.000239844277492645,1.76798136592721,1.06079790393093,0.11198378588683,24.6474619412422,91.2134118346128,0.0463673939829574,7207.83341428069,0,0,1.78930055017016,3442.91574300506,1059.3273733292,66.0004111398513,0.081475,TRUE
"1315","Tabas Basin","IRN",2723.74543265728,27,189.615855856992,34.694753133552,9.88629448308797e-06,-0.629436542975857,2.95431881996488,0.833010808364016,33.5368110541773,56.8556305026036,0.000507411067175333,3525.0728077088,0,24.9431522544837,4.88661655053809,75.716009000098,1627.39869332033,411.658414012331,0.11166667,FALSE
