"aq_id","CntrName","isoA","partner","n_partners","e","w","e_mean","w_mean","energy_mag","aligned","E_bin","A_bin","cell"
233,"United Arab Emirates","ARE","SAU",2,0.713766467762681,4.09304421611199,0.458353655879686,2.16800470398754,0.713766467762681,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
233,"Qatar","QAT","SAU",2,0.510825623765991,3.85007902424891,0.15394238988465,1.80355691619292,0.510825623765991,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
233,"Saudi Arabia","SAU","ARE",2,-0.713766467762681,-4.09304421611199,-0.612296045764336,-3.97156162018045,0.713766467762681,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
356,"Lebanon","LBN","ISR",1,-0.752180712144138,-3.80332661522826,-0.752180712144138,-3.80332661522826,0.752180712144138,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
386,"West Bank","PSE","ISR",1,-0.0192932029346789,-1.6015236020713,-0.0192932029346789,-1.6015236020713,0.0192932029346789,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
390,"Israel","ISR","EGY",1,1.36736635123437,-0.0182526501839342,1.36736635123437,-0.0182526501839342,1.36736635123437,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
62,"Israel","ISR","JOR",1,0.355765439555892,1.58706941828507,0.355765439555892,1.58706941828507,0.355765439555892,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
392,"Egypt","EGY","LBY",3,1.29098418131557,5.15901948778697,-0.0806142095822313,4.85304067247177,1.29098418131557,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
392,"Libya","LBY","SDN",3,-2.15598161880217,-0.257981408925266,-1.80192645133632,-2.02565197791085,2.15598161880217,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
47,"Libya","LBY","NER",3,-2.07944154167984,-0.665507755543961,-1.65752144431596,-1.27109970911401,2.07944154167984,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
51,"Morocco","MAR","DZA",2,1.26291533995939,-0.46750179397816,0.565323685690818,0.952762484744381,1.26291533995939,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
120,"Turkey","TUR","IRN",2,1.26694760348732,0.63117384258479,1.05595039845764,0.673712539219718,1.26694760348732,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
120,"Iraq","IRQ","TUR",2,-0.844953193427949,-0.716251235854646,-0.211479391684287,-0.400664314562251,0.844953193427949,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
232,"United Arab Emirates","ARE","SAU",3,0.713766467762681,4.09304421611199,0.0563186657215246,3.1835691005209,0.713766467762681,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
232,"Oman","OMN","YEM",3,-0.71512608727872,1.96788741376356,-0.0572250787322177,0.857051986062809,0.71512608727872,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
232,"Yemen","YEM","SAU",3,1.34373474670109,0.380268966504867,0.896276370972743,-1.76679789895527,1.34373474670109,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
63,"Bangladesh","BGD","PAK",3,0.349051018828073,0.780018713650073,0.233492758799343,0.647529866811058,0.349051018828073,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
63,"India","IND","PAK",3,0.205263126036361,0.374892654593754,0.0417755684103941,0.107361788069298,0.205263126036361,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
63,"Nepal","NPL","BGD",3,-0.207639364778244,-0.75744482772678,-0.0433597275716496,-0.362396570157983,0.207639364778244,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
63,"Pakistan","PAK","BGD",3,-0.349051018828073,-0.780018713650073,-0.231908599638088,-0.392495084722373,0.349051018828073,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
74,"Slovenia","SVN","HUN",3,0.112117298120706,0.435058097821634,0.0846491645199747,0.0455993416636221,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
116,"Austria","AUT","SVK",4,-0.0953101798043249,0.717608422380261,-0.0556508513654252,0.524669325155953,0.0953101798043249,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
116,"Hungary","HUN","SVK",4,-0.112117298120706,-0.0285173887545444,-0.0766597492609018,-0.407987938762554,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
116,"Slovakia","SVK","HUN",4,0.112117298120706,0.0285173887545444,0.063486873389981,-0.372341202819373,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
116,"Slovenia","SVN","HUN",4,0.112117298120706,0.435058097821634,0.063486873389981,0.135834683514489,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
387,"Argentina","ARG","URY",3,-0.310154928303839,-0.134688599425117,-0.0595193030482169,-0.0941492975841376,0.310154928303839,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
387,"Brazil","BRA","URY",3,-0.385662480811985,0.374571377176371,-0.160196039725744,0.58486400455118,0.385662480811985,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
389,"Argentina","ARG","URY",3,-0.310154928303839,-0.134688599425117,-0.0595193030482169,-0.0941492975841376,0.310154928303839,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
389,"Brazil","BRA","URY",3,-0.385662480811985,0.374571377176371,-0.160196039725744,0.58486400455118,0.385662480811985,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
