aq_id,IGRAC_Code,AquiferName,CountryName,CountryCode,Region,lat_c,lon_c,RDS_mainDist,CSI,G_CSI,NearRiverBorder,Irrig,GWIrrig,IrrigNeed,Overdraft,OverIR6,G_Irrig,G_IrrigGW,gini_gwpct_gt0
68,N005,Estevan Valley Aquifer System,Canada,CAN,AMER,49.553369947779,-103.62540088362,10.3041266524223,9062.94441169036,-0.944503606875339,FALSE,0,0,0.441981925693063,0,0,NA,NA,NA
68,N005,Estevan Valley Aquifer System,United States,USA,AMER,48.8320569315895,-102.752445228596,29.8253077749553,8685.88222523199,-0.742889677950149,FALSE,0,0,0.222969582978424,0,0,NA,NA,NA
71,N007,Châteauguay,Canada,CAN,AMER,45.1251528506458,-73.8843135335834,0.74371440824881,8251.78206879732,-0.689723855921927,FALSE,0.0216905071216166,0.0216905071216166,0,0,0,0.465842967433759,0.465842967433759,0.465842967433759
71,N007,Châteauguay,United States,USA,AMER,44.8746787617081,-74.0378772503683,3.1425560385463,5764.45286807288,0.851141832461263,FALSE,0.000172106898718543,0,0,0,0,-0.0111241507729416,NA,-0.0111241507729416
329,N008,Tijuana - San Diego Aquifer,Mexico,MEX,AMER,32.4975790386021,-116.941384361315,0,6001.47062784463,0.80636807194412,FALSE,0.000362764061778902,0.000362764061778902,0.0012677628793026,0,0,-0.30794191354739,0.215731854848776,0.215731854848776
329,N008,Tijuana - San Diego Aquifer,United States,USA,AMER,32.6436762431018,-117.054937460405,0,9896.88503244221,-0.224518731439387,FALSE,0.00152135690172833,0,0.00587850219589029,0,0,-0.604228386621683,NA,-0.604228386621683
340,N012,Nogales-Rio Santa Cruz Aquifer / Upper Santa Cruz Basin,Mexico,MEX,AMER,31.2458405950664,-110.711136716297,0.236696555353407,7048.89708814359,0.609215175584925,FALSE,0.000782450105338217,0.000782450105338217,0,0,0,0.101785843883956,0.126182001045123,0.126182001045123
340,N012,Nogales-Rio Santa Cruz Aquifer / Upper Santa Cruz Basin,United States,USA,AMER,31.8997738757696,-110.838977959456,8.62505178734542,5871.14182033801,-0.561068829914972,FALSE,0.000213436435458056,0.000213436435458056,0.0013645935495932,8.86502085575253e-05,8.86502085575253e-05,0.0254729114428354,0.0233505492934616,0.0233505492934616
339,N013,Rio San Pedro Aquifer / Upper San Pedro Basin,Mexico,MEX,AMER,31.1580450998788,-110.147929191216,0,6205.60454399121,0.401001561878213,FALSE,0.000435151735737404,0.000193716193014368,0.00130981186641286,0,0,-0.214422008344028,-0.109185995424331,-0.109185995424331
339,N013,Rio San Pedro Aquifer / Upper San Pedro Basin,United States,USA,AMER,31.8196211090621,-110.209055448599,7.59210393870771,3579.2946750938,0.310588776125303,FALSE,0.000829277720730085,0.00081905296890992,0,0,0,0.349799115298393,0.344025395514748,0.344025395514748
333,N014,Conejos Medanos Aquifer / Mesilla Bolson,Mexico,MEX,AMER,31.3947052933016,-106.825645224553,5.37423349275492,377.777846676149,-0.826914510174226,TRUE,0.000119482645517331,0.000118700014318989,0.000311045970676028,9.19077426814762e-05,9.19077426814762e-05,-0.176766050731682,-0.13715044331835,-0.13715044331835
333,N014,Conejos Medanos Aquifer / Mesilla Bolson,United States,USA,AMER,32.0743062102867,-106.81510229856,22.3591978208976,4686.55201971416,-0.623254432665132,TRUE,0.0656739438933664,0,0.0806696949369207,0.0652172237384869,0.0652172237384869,0.199506625483536,NA,0.199506625483536
327,N015,Valle de Juarez Bolson / Hueco-Tularosa Bolson,Mexico,MEX,AMER,31.2444188939886,-105.953197961229,0.995667360503462,1964.15279781314,0.871305759559063,TRUE,0.035240864831533,0.0156216844449159,0.0631400985821477,0.0289698447856853,0.0289698447856853,-0.721451762687395,-0.723196162165634,-0.72103049012946
327,N015,Valle de Juarez Bolson / Hueco-Tularosa Bolson,United States,USA,AMER,31.8484287035099,-106.090221954238,13.7619137937697,3096.41496179327,0.223727722935927,TRUE,0.0243808977060293,0.0056205335515183,0.0324625156909416,0.0145888855261586,0.0145888855261586,-0.804413651312353,-0.909475146432169,-0.802885450567174
346,N018,Las Palmas Aquifer / Mimbres Basin,Mexico,MEX,AMER,31.5321201647291,-107.557261501669,0.618252312152085,2115.44223673102,0.748634191102022,FALSE,0.00266168525798318,0.00230920954911292,0.00621053617351715,0.00228941406880611,0.00228941406880611,0.180817874636778,0.219418457724594,0.219418457724594
346,N018,Las Palmas Aquifer / Mimbres Basin,United States,USA,AMER,32.2599781569757,-107.781296175596,31.2657597239968,3689.8931521798,0.424200311102817,FALSE,0.00370287299016079,0.00353756684581655,0.00779626685740123,0.00316600414217781,0.00316600414217781,-0.325882354794717,-0.28784729346125,-0.28784729346125
