"aq_id","CntrName","isoA","partner","n_partners","e","w","e_mean","w_mean","energy_mag","aligned","E_bin","A_bin","cell"
9,"Belgium","BEL","NLD",1,-0.161119349143352,-0.176163762356985,-0.161119349143352,-0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
9,"Netherlands","NLD","BEL",1,0.161119349143352,0.176163762356985,0.161119349143352,0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
30,"Belgium","BEL","NLD",1,-0.161119349143352,-0.176163762356985,-0.161119349143352,-0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
4,"Belgium","BEL","NLD",1,-0.161119349143352,-0.176163762356985,-0.161119349143352,-0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
4,"Netherlands","NLD","BEL",1,0.161119349143352,0.176163762356985,0.161119349143352,0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
16,"Belgium","BEL","NLD",1,-0.161119349143352,-0.176163762356985,-0.161119349143352,-0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
16,"Netherlands","NLD","BEL",1,0.161119349143352,0.176163762356985,0.161119349143352,0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
19,"Belgium","BEL","NLD",1,-0.161119349143352,-0.176163762356985,-0.161119349143352,-0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
19,"Netherlands","NLD","BEL",1,0.161119349143352,0.176163762356985,0.161119349143352,0.176163762356985,0.161119349143352,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
17,"Belgium","BEL","FRA",1,0.0283706971292156,0.205386488696195,0.0283706971292156,0.205386488696195,0.0283706971292156,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
10,"Belgium","BEL","FRA",1,0.0283706971292156,0.205386488696195,0.0283706971292156,0.205386488696195,0.0283706971292156,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
29,"Belgium","BEL","FRA",1,0.0283706971292156,0.205386488696195,0.0283706971292156,0.205386488696195,0.0283706971292156,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
29,"France","FRA","BEL",1,-0.0283706971292156,-0.205386488696195,-0.0283706971292156,-0.205386488696195,0.0283706971292156,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
2,"Germany","DEU","CHE",2,-0.0422598092898827,-0.617171123221204,-0.0211299046449414,-0.210424315418796,0.0422598092898827,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
2,"France","FRA","CHE",2,-0.0422598092898827,-0.813493615604815,-0.0211299046449414,-0.504908053994213,0.0422598092898827,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
315,"Algeria","DZA","TUN",2,-0.958254930973187,0.319136420194384,-0.0119728467981768,0.093234840264999,0.958254930973187,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
315,"Libya","LBY","TUN",2,-1.89256416835002,0.451803159858769,-1.41343670286343,0.292234949761577,1.89256416835002,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
315,"Tunisia","TUN","LBY",2,1.89256416835002,-0.451803159858769,1.4254095496616,-0.385469790026576,1.89256416835002,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
72,"Morocco","MAR","DZA",1,1.26291533995939,-0.325842095230227,1.26291533995939,-0.325842095230227,1.26291533995939,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
40,"Libya","LBY","TUN",1,-1.89256416835002,0.451803159858769,-1.89256416835002,0.451803159858769,1.89256416835002,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
40,"Tunisia","TUN","LBY",1,1.89256416835002,-0.451803159858769,1.89256416835002,-0.451803159858769,1.89256416835002,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
42,"Tunisia","TUN","DZA",1,0.958254930973187,-0.319136420194384,0.958254930973187,-0.319136420194384,0.958254930973187,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
391,"Egypt","EGY","ISR",2,-1.36736635123437,-2.78673690880204,-1.35771974976703,-1.26688548566226,1.36736635123437,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
391,"Israel","ISR","EGY",2,1.36736635123437,2.78673690880204,0.693329777084525,2.91321987754081,1.36736635123437,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
391,"Gaza Strip","PSE","EGY",2,1.34807314829969,-0.252965937477528,0.664389972682507,-1.64633439187855,1.34807314829969,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
306,"Egypt","EGY","ISR",2,-1.36736635123437,-2.78673690880204,-1.35771974976703,-1.26688548566226,1.36736635123437,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
306,"Israel","ISR","EGY",2,1.36736635123437,2.78673690880204,0.693329777084525,2.91321987754081,1.36736635123437,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
306,"Gaza Strip","PSE","EGY",2,1.34807314829969,-0.252965937477528,0.664389972682507,-1.64633439187855,1.34807314829969,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
388,"Israel","ISR","PSE",1,0.0192932029346789,3.03970284627957,0.0192932029346789,3.03970284627957,0.0192932029346789,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
388,"West Bank","PSE","ISR",1,-0.0192932029346789,-3.03970284627957,-0.0192932029346789,-3.03970284627957,0.0192932029346789,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
121,"Iraq","IRQ","TUR",1,-0.844953193427949,-0.961907664270289,-0.844953193427949,-0.961907664270289,0.844953193427949,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
119,"Iraq","IRQ","TUR",1,-0.844953193427949,-0.961907664270289,-0.844953193427949,-0.961907664270289,0.844953193427949,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
286,"Jordan","JOR","SAU",1,1.52242653544447,-2.02883563315307,1.52242653544447,-2.02883563315307,1.52242653544447,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
